country,year,variant,agebroad,percentagetotalpopulation
540,2050,High_variant,15_64,61.9087383093704
540,2050,Instant_replacement,15_64,62.5759952672973
540,2050,Low_variant,15_64,65.3209204586411
540,2050,Medium_variant,15_64,63.580289370225
540,2050,No_change,15_64,64.5740181103032
540,2050,Zero_migration,15_64,61.9282443191537
540,2050,Medium_variant,16plus,81.6148938453116
540,2050,Medium_variant,17plus,80.4415110639129
540,2050,Medium_variant,18plus,79.2595995917233
540,2050,Medium_variant,18_23,7.31321479370197
540,2050,Constant_fertility,20plus,74.2641361768734
540,2050,Constant_mortality,20plus,75.8584372742386
540,2050,High_variant,20plus,72.5783695933954
540,2050,Instant_replacement,20plus,74.7225611527511
540,2050,Low_variant,20plus,81.7386576746629
540,2050,Medium_variant,20plus,76.8655135509892
540,2050,No_change,20plus,73.2037230699133
540,2050,Zero_migration,20plus,77.6138670418935
540,2050,Constant_fertility,20_64,56.0568708015392
540,2050,Constant_mortality,20_64,59.7771182039476
540,2050,High_variant,20_64,55.1812670748001
540,2050,Instant_replacement,20_64,56.2901104473355
540,2050,Low_variant,20_64,60.4214390871161
540,2050,Medium_variant,20_64,57.6641291518905
540,2050,No_change,20_64,57.9900253346618
540,2050,Zero_migration,20_64,56.1420268059137
540,2050,Constant_fertility,20_69,60.6516663405726
540,2050,Constant_mortality,20_69,64.4668622177348
540,2050,High_variant,20_69,59.5716094681636
540,2050,Instant_replacement,20_69,60.9417338805521
540,2050,Low_variant,20_69,65.8010641352221
540,2050,Medium_variant,20_69,62.5098011164331
540,2050,No_change,20_69,62.4267476936674
540,2050,Zero_migration,20_69,61.3728268201138
540,2050,Medium_variant,21plus,75.6522385062136
540,2050,Constant_fertility,25plus,67.7863431813735
540,2050,Constant_mortality,25plus,69.3997394586659
540,2050,High_variant,25plus,65.6681855345285
540,2050,Instant_replacement,25plus,68.3112280201351
540,2050,Low_variant,25plus,76.4952565958668
540,2050,Medium_variant,25plus,70.6907414183488
540,2050,No_change,25plus,66.4437875182187
540,2050,Zero_migration,25plus,71.6924258609616
540,2050,Constant_fertility,25_49,31.5948607578426
540,2050,Constant_mortality,25_49,33.9968723434504
540,2050,High_variant,25_49,31.0871039144914
540,2050,Instant_replacement,25_49,31.6721335720813
540,2050,Low_variant,25_49,34.1219662677687
540,2050,Medium_variant,25_49,32.5231994145466
540,2050,No_change,25_49,32.950980311427
540,2050,Zero_migration,25_49,30.9952655579832
540,2050,Constant_fertility,25_64,49.5790778060393
540,2050,Constant_mortality,25_64,53.3184203883749
540,2050,High_variant,25_64,48.2710830159331
540,2050,Instant_replacement,25_64,49.8787773147195
540,2050,Low_variant,25_64,55.1780380083201
540,2050,Medium_variant,25_64,51.4893570192501
540,2050,No_change,25_64,51.2300897829673
540,2050,Zero_migration,25_64,50.2205856249818
540,2050,Constant_fertility,25_69,54.1738733450727
540,2050,Constant_mortality,25_69,58.0081644021621
540,2050,High_variant,25_69,52.6614254092967
540,2050,Instant_replacement,25_69,54.530400747936
540,2050,Low_variant,25_69,60.5576630564261
540,2050,Medium_variant,25_69,56.3350289837927
540,2050,No_change,25_69,55.6668121419729
540,2050,Zero_migration,25_69,55.4513856391819
540,2050,Constant_fertility,50plus,36.1914824235309
540,2050,Constant_mortality,50plus,35.4028671152156
540,2050,High_variant,50plus,34.5810816200371
540,2050,Instant_replacement,50plus,36.6390944480538
540,2050,Low_variant,50plus,42.3732903280982
540,2050,Medium_variant,50plus,38.1675420038021
540,2050,No_change,50plus,33.4928072067918
540,2050,Zero_migration,50plus,40.6971603029785
540,2050,Constant_fertility,60plus,23.6574708145829
540,2050,Constant_mortality,60plus,21.8288957167353
540,2050,High_variant,60plus,22.6047919117794
540,2050,Instant_replacement,60plus,23.9500636485123
540,2050,Low_variant,60plus,27.6983647014985
540,2050,Medium_variant,60plus,24.9491717540766
540,2050,No_change,60plus,20.6511804085935
540,2050,Zero_migration,60plus,27.5201141171573
540,2050,Constant_fertility,65plus,18.2072653753342
540,2050,Constant_mortality,65plus,16.081319070291
540,2050,High_variant,65plus,17.3971025185953
540,2050,Instant_replacement,65plus,18.4324507054157
540,2050,Low_variant,65plus,21.3172185875468
540,2050,Medium_variant,65plus,19.2013843990987
540,2050,No_change,65plus,15.2136977352514
540,2050,Zero_migration,65plus,21.4718402359798
540,2050,Constant_fertility,70plus,13.6124698363008
540,2050,Constant_mortality,70plus,11.3915750565038
540,2050,High_variant,70plus,13.0067601252318
540,2050,Instant_replacement,70plus,13.7808272721991
540,2050,Low_variant,70plus,15.9375935394408
540,2050,Medium_variant,70plus,14.3557124345561
540,2050,No_change,70plus,10.7769753762458
540,2050,Zero_migration,70plus,16.2410402217797
540,2050,Constant_fertility,75plus,9.37689949781517
540,2050,Constant_mortality,75plus,7.28384208525911
540,2050,High_variant,75plus,8.9596586037051
540,2050,Instant_replacement,75plus,9.49287189482413
540,2050,Low_variant,75plus,10.9785523607064
540,2050,Medium_variant,75plus,9.88887941256579
540,2050,No_change,75plus,6.89086332732219
540,2050,Zero_migration,75plus,11.283914838135
540,2050,Constant_fertility,80plus,5.48516272092871
540,2050,Constant_mortality,80plus,3.80077001859766
540,2050,High_variant,80plus,5.24109119189583
540,2050,Instant_replacement,80plus,5.55300257235066
540,2050,Low_variant,80plus,6.42207439172638
540,2050,Medium_variant,80plus,5.78465330871935
540,2050,No_change,80plus,3.59571039983751
540,2050,Zero_migration,80plus,6.63660979096809
540,2050,Constant_fertility,85plus,2.66510141524816
540,2050,Constant_mortality,85plus,1.57456327411676
540,2050,High_variant,85plus,2.54651325104194
540,2050,Instant_replacement,85plus,2.69806307805262
540,2050,Low_variant,85plus,3.12032302795951
540,2050,Medium_variant,85plus,2.81061629420131
540,2050,No_change,85plus,1.48961223968841
540,2050,Zero_migration,85plus,3.2398816228131
540,2050,Constant_fertility,90plus,0.941237852996804
540,2050,Constant_mortality,90plus,0.446227808290321
540,2050,High_variant,90plus,0.899355893672602
540,2050,Instant_replacement,90plus,0.952878972749986
540,2050,Low_variant,90plus,1.10200915082987
540,2050,Medium_variant,90plus,0.992629560442281
540,2050,No_change,90plus,0.422152869843518
540,2050,Zero_migration,90plus,1.14794889255366
540,2055,Constant_fertility,total,100
540,2055,Constant_mortality,total,100
540,2055,High_variant,total,100
540,2055,Instant_replacement,total,100
540,2055,Low_variant,total,100
540,2055,Medium_variant,total,100
540,2055,No_change,total,100
540,2055,Zero_migration,total,100
540,2055,Medium_variant,0_1,2.24536405598969
540,2055,Constant_fertility,0_4,6.61909689251453
540,2055,Constant_mortality,0_4,5.91924388824878
540,2055,High_variant,0_4,7.19756105095322
540,2055,Instant_replacement,0_4,6.39595509504408
540,2055,Low_variant,0_4,4.03471044342137
540,2055,Medium_variant,0_4,5.62704920224857
540,2055,No_change,0_4,6.93877877067601
540,2055,Zero_migration,0_4,5.32751624418933
540,2055,Constant_fertility,0_14,19.2870546910428
540,2055,Constant_mortality,0_14,17.7203709830137
540,2055,High_variant,0_14,20.6077412394823
540,2055,Instant_replacement,0_14,18.7420203160845
540,2055,Low_variant,0_14,12.7544220983765
540,2055,Medium_variant,0_14,16.8308702791461
540,2055,No_change,0_14,20.2371949855681
540,2055,Zero_migration,0_14,16.2185068187071
540,2055,Medium_variant,0_17,20.2475890951686
540,2055,Constant_fertility,0_19,25.4654463549744
540,2055,Constant_mortality,0_19,23.7779349524863
540,2055,High_variant,0_19,27.107169759313
540,2055,Instant_replacement,0_19,24.8823711932775
540,2055,Low_variant,0_19,17.5248364429368
540,2055,Medium_variant,0_19,22.5731829292427
540,2055,No_change,0_19,26.7339624450149
540,2055,Zero_migration,0_19,21.8298148290829
540,2055,Constant_fertility,0_24,31.7773774656568
540,2055,Constant_mortality,0_24,30.1289656509885
540,2055,High_variant,0_24,33.7546365932653
540,2055,Instant_replacement,0_24,31.1875295661595
540,2055,Low_variant,0_24,22.6853646716743
540,2055,Medium_variant,0_24,28.5893465552008
540,2055,No_change,0_24,33.3745167165483
540,2055,Zero_migration,0_24,27.5801294398644
540,2055,Medium_variant,3_4,2.25499162935982
540,2055,Medium_variant,3_5,3.38115028107166
540,2055,Medium_variant,3_6,4.50543690462819
540,2055,Medium_variant,4_5,2.25338703379813
540,2055,Medium_variant,4_6,3.37767365735466
540,2055,Medium_variant,5_10,6.72806919016062
540,2055,Medium_variant,5_11,7.84326310553425
540,2055,Constant_fertility,5_14,12.6679577985283
540,2055,Constant_mortality,5_14,11.8011270947649
540,2055,High_variant,5_14,13.4101801885291
540,2055,Instant_replacement,5_14,12.3460652210404
540,2055,Low_variant,5_14,8.71971165495517
540,2055,Medium_variant,5_14,11.2038210768976
540,2055,No_change,5_14,13.2984162148921
540,2055,Zero_migration,5_14,10.8909905745178
540,2055,Medium_variant,6_9,4.48537946010708
540,2055,Medium_variant,6_10,5.60191053844878
540,2055,Medium_variant,6_11,6.71710445382242
540,2055,Medium_variant,6_12,7.83283323438327
540,2055,Medium_variant,7_10,4.47762391489225
540,2055,Medium_variant,7_12,6.70854661082674
540,2055,Medium_variant,11_16,6.7457197413392
540,2055,Medium_variant,11_17,7.89247070275937
540,2055,Medium_variant,11_18,9.04938410273691
540,2055,Medium_variant,12_14,3.36055797136332
540,2055,Medium_variant,12_16,5.63052582596557
540,2055,Medium_variant,12_17,6.77727678738574
540,2055,Medium_variant,12_18,7.93419018736328
540,2055,Medium_variant,13_17,5.66154800682488
540,2055,Medium_variant,13_18,6.81846140680242
540,2055,Medium_variant,13_19,7.987141840899
540,2055,Constant_fertility,15plus,80.7129453089572
540,2055,Constant_mortality,15plus,82.2796290169863
540,2055,High_variant,15plus,79.3922587605177
540,2055,Instant_replacement,15plus,81.2579796839155
540,2055,Low_variant,15plus,87.2455779016235
540,2055,Medium_variant,15plus,83.1691297208539
540,2055,No_change,15plus,79.7628050144319
540,2055,Zero_migration,15plus,83.7814931812928
540,2055,Medium_variant,15_17,3.41671881602242
540,2055,Constant_fertility,15_24,12.490322774614
540,2055,Constant_mortality,15_24,12.4085946679748
540,2055,High_variant,15_24,13.1468953537831
540,2055,Instant_replacement,15_24,12.445509250075
540,2055,Low_variant,15_24,9.9309425732978
540,2055,Medium_variant,15_24,11.7584762760546
540,2055,No_change,15_24,13.1373217309802
540,2055,Zero_migration,15_24,11.3616226211573
540,2055,Constant_fertility,15_49,43.8460362836448
540,2055,Constant_mortality,15_49,46.2279971252239
540,2055,High_variant,15_49,44.4267020247745
540,2055,Instant_replacement,15_49,43.8334528696342
540,2055,Low_variant,15_49,42.6768839350618
540,2055,Medium_variant,15_49,43.8169584356263
540,2055,No_change,15_49,46.1033773924528
540,2055,Zero_migration,15_49,41.9909083904769
540,2055,Constant_fertility,15_59,55.6398493735171
540,2055,Constant_mortality,15_59,59.2557524042026
540,2055,High_variant,15_59,55.612267932715
540,2055,Instant_replacement,15_59,55.8056492347133
540,2055,Low_variant,15_59,56.9345165980131
540,2055,Medium_variant,15_59,56.4058129148548
540,2055,No_change,15_59,58.2666766074833
540,2055,Zero_migration,15_59,54.2668284664972
540,2055,Constant_fertility,15_64,61.6032750987766
540,2055,Constant_mortality,15_64,65.6481365290501
540,2055,High_variant,15_64,61.2681394459138
540,2055,Instant_replacement,15_64,61.8592727106255
540,2055,Low_variant,15_64,64.1437484855828
540,2055,Medium_variant,15_64,62.7712435080738
540,2055,No_change,15_64,64.2348943965747
540,2055,Zero_migration,15_64,60.9047949251355
540,2055,Medium_variant,16plus,82.0376224172697
540,2055,Medium_variant,17plus,80.8991618662516
540,2055,Medium_variant,18plus,79.7524109048315
540,2055,Medium_variant,18_23,7.11745104646374
540,2055,Constant_fertility,20plus,74.5345536450256
540,2055,Constant_mortality,20plus,76.2220650475137
540,2055,High_variant,20plus,72.892830240687
540,2055,Instant_replacement,20plus,75.1176288067225
540,2055,Low_variant,20plus,82.4751635570632
540,2055,Medium_variant,20plus,77.4268170707573
540,2055,No_change,20plus,73.2660375549851
540,2055,Zero_migration,20plus,78.1701851709171
540,2055,Constant_fertility,20_64,55.424883434845
540,2055,Constant_mortality,20_64,59.5905725595774
540,2055,High_variant,20_64,54.768710926083
540,2055,Instant_replacement,20_64,55.7189218334325
540,2055,Low_variant,20_64,59.3733341410225
540,2055,Medium_variant,20_64,57.0289308579772
540,2055,No_change,20_64,57.7381269371279
540,2055,Zero_migration,20_64,55.2934869147597
540,2055,Constant_fertility,20_69,60.5071492459907
540,2055,Constant_mortality,20_69,64.8410317252079
540,2055,High_variant,20_69,59.588866948486
540,2055,Instant_replacement,20_69,60.8780577131434
540,2055,Low_variant,20_69,65.5173249333656
540,2055,Medium_variant,20_69,62.453801019453
540,2055,No_change,20_69,62.6401921417844
540,2055,Zero_migration,20_69,61.122454220921
540,2055,Medium_variant,21plus,76.2466370351353
540,2055,Constant_fertility,25plus,68.2226225343432
540,2055,Constant_mortality,25plus,69.8710343490115
540,2055,High_variant,25plus,66.2453634067347
540,2055,Instant_replacement,25plus,68.8124704338405
540,2055,Low_variant,25plus,77.3146353283257
540,2055,Medium_variant,25plus,71.4106534447992
540,2055,No_change,25plus,66.6254832834517
540,2055,Zero_migration,25plus,72.4198705601356
540,2055,Constant_fertility,25_49,31.3557135090308
540,2055,Constant_mortality,25_49,33.8194024572491
540,2055,High_variant,25_49,31.2798066709914
540,2055,Instant_replacement,25_49,31.3879436195592
540,2055,Low_variant,25_49,32.745941361764
540,2055,Medium_variant,25_49,32.0584821595717
540,2055,No_change,25_49,32.9660556614726
540,2055,Zero_migration,25_49,30.6292857693197
540,2055,Constant_fertility,25_64,49.1129523241626
540,2055,Constant_mortality,25_64,53.2395418610753
540,2055,High_variant,25_64,48.1212440921307
540,2055,Instant_replacement,25_64,49.4137634605505
540,2055,Low_variant,25_64,54.212805912285
540,2055,Medium_variant,25_64,51.0127672320192
540,2055,No_change,25_64,51.0975726655945
540,2055,Zero_migration,25_64,49.5431723039782
540,2055,Constant_fertility,25_69,54.1952181353083
540,2055,Constant_mortality,25_69,58.4900010267057
540,2055,High_variant,25_69,52.9414001145337
540,2055,Instant_replacement,25_69,54.5728993402614
540,2055,Low_variant,25_69,60.3567967046281
540,2055,Medium_variant,25_69,56.437637393495
540,2055,No_change,25_69,55.999637870251
540,2055,Zero_migration,25_69,55.3721396101394
540,2055,Constant_fertility,50plus,36.8669090253124
540,2055,Constant_mortality,50plus,36.0516318917624
540,2055,High_variant,50plus,34.9655567357433
540,2055,Instant_replacement,50plus,37.4245268142813
540,2055,Low_variant,50plus,44.5686939665617
540,2055,Medium_variant,50plus,39.3521712852276
540,2055,No_change,50plus,33.6594276219791
540,2055,Zero_migration,50plus,41.7905847908159
540,2055,Constant_fertility,60plus,25.0730959354401
540,2055,Constant_mortality,60plus,23.0238766127836
540,2055,High_variant,60plus,23.7799908278027
540,2055,Instant_replacement,60plus,25.4523304492022
540,2055,Low_variant,60plus,30.3110613036104
540,2055,Medium_variant,60plus,26.7633168059991
540,2055,No_change,60plus,21.4961284069486
540,2055,Zero_migration,60plus,29.5146647147957
540,2055,Constant_fertility,65plus,19.1096702101806
540,2055,Constant_mortality,65plus,16.6314924879362
540,2055,High_variant,65plus,18.124119314604
540,2055,Instant_replacement,65plus,19.39870697329
540,2055,Low_variant,65plus,23.1018294160407
540,2055,Medium_variant,65plus,20.3978862127801
540,2055,No_change,65plus,15.5279106178573
540,2055,Zero_migration,65plus,22.8766982561574
540,2055,Constant_fertility,70plus,14.0274043990349
540,2055,Constant_mortality,70plus,11.3810333223057
540,2055,High_variant,70plus,13.303963292201
540,2055,Instant_replacement,70plus,14.2395710935791
540,2055,Low_variant,70plus,16.9578386236976
540,2055,Medium_variant,70plus,14.9730160513043
540,2055,No_change,70plus,10.6258454132007
540,2055,Zero_migration,70plus,17.0477309499961
540,2055,Constant_fertility,75plus,9.85811746961539
540,2055,Constant_mortality,75plus,7.3198416591565
540,2055,High_variant,75plus,9.34970071547892
540,2055,Instant_replacement,75plus,10.0072230445642
540,2055,Low_variant,75plus,11.917555124788
540,2055,Medium_variant,75plus,10.5226702609607
540,2055,No_change,75plus,6.83413392410186
540,2055,Zero_migration,75plus,12.1398027583019
540,2055,Constant_fertility,80plus,6.19668130673234
540,2055,Constant_mortality,80plus,4.06603999589318
540,2055,High_variant,80plus,5.8770973084591
540,2055,Instant_replacement,80plus,6.29040708468766
540,2055,Low_variant,80plus,7.491216379937
540,2055,Medium_variant,80plus,6.61441033787434
540,2055,No_change,80plus,3.79623811096082
540,2055,Zero_migration,80plus,7.7063589901636
540,2055,Constant_fertility,85plus,3.11725665379711
540,2055,Constant_mortality,85plus,1.6937793038935
540,2055,High_variant,85plus,2.95648909197623
540,2055,Instant_replacement,85plus,3.16440565025204
540,2055,Low_variant,85plus,3.76847589047734
540,2055,Medium_variant,85plus,3.32739632975509
540,2055,No_change,85plus,1.58138866107851
540,2055,Zero_migration,85plus,3.90277884788248
540,2055,Constant_fertility,90plus,1.21563488862109
540,2055,Constant_mortality,90plus,0.514493662943908
540,2055,High_variant,90plus,1.15294044962777
540,2055,Instant_replacement,90plus,1.23402155722737
540,2055,Low_variant,90plus,1.46959050157499
540,2055,Medium_variant,90plus,1.29758294421891
540,2055,No_change,90plus,0.480354461118981
540,2055,Zero_migration,90plus,1.53035673010247
540,2060,Constant_fertility,total,100
540,2060,Constant_mortality,total,100
540,2060,High_variant,total,100
540,2060,Instant_replacement,total,100
540,2060,Low_variant,total,100
540,2060,Medium_variant,total,100
540,2060,No_change,total,100
540,2060,Zero_migration,total,100
540,2060,Medium_variant,0_1,2.19938211687593
540,2060,Constant_fertility,0_4,6.53575212311791
540,2060,Constant_mortality,0_4,5.85585965741421
540,2060,High_variant,0_4,7.20224183703569
540,2060,Instant_replacement,0_4,6.33501500734402
540,2060,Low_variant,0_4,3.82355517827851
540,2060,Medium_variant,0_4,5.51763367463026
540,2060,No_change,0_4,6.90355224792712
540,2060,Zero_migration,0_4,5.1989423924365
540,2060,Constant_fertility,0_14,19.1636882280684
540,2060,Constant_mortality,0_14,17.5712360713753
540,2060,High_variant,0_14,20.667786072474
540,2060,Instant_replacement,0_14,18.5926500857212
540,2060,Low_variant,0_14,12.1684938086621
540,2060,Medium_variant,0_14,16.5398545052238
540,2060,No_change,0_14,20.2608641610863
540,2060,Zero_migration,0_14,15.9105840878135
540,2060,Medium_variant,0_17,19.8719353727651
540,2060,Constant_fertility,0_19,25.2908653440066
540,2060,Constant_mortality,0_19,23.5266813513263
540,2060,High_variant,0_19,27.0459032016519
540,2060,Instant_replacement,0_19,24.615482863136
540,2060,Low_variant,0_19,16.7720457847849
540,2060,Medium_variant,0_19,22.1326361273758
540,2060,No_change,0_19,26.7545018100461
540,2060,Zero_migration,0_19,21.3812995753545
540,2060,Constant_fertility,0_24,31.4682395074897
540,2060,Constant_mortality,0_24,29.7564090662301
540,2060,High_variant,0_24,33.4644097025255
540,2060,Instant_replacement,0_24,30.7756168730688
540,2060,Low_variant,0_24,21.8151389463699
540,2060,Medium_variant,0_24,27.9806076546534
540,2060,No_change,0_24,33.3048490592421
540,2060,Zero_migration,0_24,26.9786074833747
540,2060,Medium_variant,3_4,2.21321142666291
540,2060,Medium_variant,3_5,3.32033900074104
540,2060,Medium_variant,3_6,4.42590099257914
540,2060,Medium_variant,4_5,2.21399421778293
540,2060,Medium_variant,4_6,3.31955620962102
540,2060,Medium_variant,5_10,6.62163008422832
540,2060,Medium_variant,5_11,7.72014695598626
540,2060,Constant_fertility,5_14,12.6279361049504
540,2060,Constant_mortality,5_14,11.7153764139611
540,2060,High_variant,5_14,13.4655442354383
540,2060,Instant_replacement,5_14,12.2576350783771
540,2060,Low_variant,5_14,8.34493863038362
540,2060,Medium_variant,5_14,11.0222208305936
540,2060,No_change,5_14,13.3573119131592
540,2060,Zero_migration,5_14,10.711641695377
540,2060,Medium_variant,6_9,4.41442005615222
540,2060,Medium_variant,6_10,5.51450251015019
540,2060,Medium_variant,6_11,6.61301938190813
540,2060,Medium_variant,6_12,7.71179718403941
540,2060,Medium_variant,7_10,4.40894051831209
540,2060,Medium_variant,7_12,6.60623519220131
540,2060,Medium_variant,11_16,6.61693333750822
540,2060,Medium_variant,11_17,7.73267161390654
540,2060,Medium_variant,11_18,8.85754245337174
540,2060,Medium_variant,12_14,3.3020738746073
540,2060,Medium_variant,12_16,5.51841646575028
540,2060,Medium_variant,12_17,6.6341547421486
540,2060,Medium_variant,12_18,7.7590255816138
540,2060,Medium_variant,13_17,5.53537694001732
540,2060,Medium_variant,13_18,6.66024777948252
540,2060,Medium_variant,13_19,7.79607769462796
540,2060,Constant_fertility,15plus,80.8363117719317
540,2060,Constant_mortality,15plus,82.4287639286247
540,2060,High_variant,15plus,79.3322139275261
540,2060,Instant_replacement,15plus,81.4073499142788
540,2060,Low_variant,15plus,87.8315061913379
540,2060,Medium_variant,15plus,83.4601454947762
540,2060,No_change,15plus,79.7391358389137
540,2060,Zero_migration,15plus,84.0894159121865
540,2060,Medium_variant,15_17,3.3320808675413
540,2060,Constant_fertility,15_24,12.3045512794214
540,2060,Constant_mortality,15_24,12.1851729948547
540,2060,High_variant,15_24,12.7966236300515
540,2060,Instant_replacement,15_24,12.1829667873477
540,2060,Low_variant,15_24,9.6466451377078
540,2060,Medium_variant,15_24,11.4407531494296
540,2060,No_change,15_24,13.0439848981558
540,2060,Zero_migration,15_24,11.0680233955613
540,2060,Constant_fertility,15_49,43.4460273139512
540,2060,Constant_mortality,15_49,45.8060105830823
540,2060,High_variant,15_49,44.1768963717638
540,2060,Instant_replacement,15_49,43.3528027627268
540,2060,Low_variant,15_49,41.027771148577
540,2060,Medium_variant,15_49,43.0334199622173
540,2060,No_change,15_49,46.0282563998985
540,2060,Zero_migration,15_49,41.2213764922682
540,2060,Constant_fertility,15_59,54.7797001209073
540,2060,Constant_mortality,15_59,58.5886973131574
540,2060,High_variant,15_59,54.8331102085272
540,2060,Instant_replacement,15_59,54.8878256298909
540,2060,Low_variant,15_59,55.2148314185852
540,2060,Medium_variant,15_59,55.2874930853451
540,2060,No_change,15_59,57.7945921310898
540,2060,Zero_migration,15_59,53.2242608765323
540,2060,Constant_fertility,15_64,60.426626637739
540,2060,Constant_mortality,15_64,64.7495027751756
540,2060,High_variant,15_64,60.1424973338477
540,2060,Instant_replacement,15_64,60.6350734647561
540,2060,Low_variant,15_64,62.2834391152383
540,2060,Medium_variant,15_64,61.3930028911085
540,2060,No_change,15_64,63.4655521547059
540,2060,Zero_migration,15_64,59.3926768688406
540,2060,Medium_variant,16plus,82.353800711818
540,2060,Medium_variant,17plus,81.2438029036332
540,2060,Medium_variant,18plus,80.1280646272348
540,2060,Medium_variant,18_23,6.91752512759495
540,2060,Constant_fertility,20plus,74.7091346559934
540,2060,Constant_mortality,20plus,76.4733186486738
540,2060,High_variant,20plus,72.9540967983481
540,2060,Instant_replacement,20plus,75.384517136864
540,2060,Low_variant,20plus,83.227954215215
540,2060,Medium_variant,20plus,77.8673638726242
540,2060,No_change,20plus,73.2454981899539
540,2060,Zero_migration,20plus,78.6187004246455
540,2060,Constant_fertility,20_64,54.2994495218007
540,2060,Constant_mortality,20_64,58.7940574952247
540,2060,High_variant,20_64,53.7643802046697
540,2060,Instant_replacement,20_64,54.6122406873413
540,2060,Low_variant,20_64,57.6798871391155
540,2060,Medium_variant,20_64,55.8002212689566
540,2060,No_change,20_64,56.9719145057461
540,2060,Zero_migration,20_64,53.9219613812996
540,2060,Constant_fertility,20_69,59.8906283560226
540,2060,Constant_mortality,20_69,64.6501984679568
540,2060,High_variant,20_69,59.0213519094189
540,2060,Instant_replacement,20_69,60.3027504457992
540,2060,Low_variant,20_69,64.678712008386
540,2060,Medium_variant,20_69,61.8454561584787
540,2060,No_change,20_69,62.3624339035367
540,2060,Zero_migration,20_69,60.3608685201506
540,2060,Medium_variant,21plus,76.7203139514252
540,2060,Constant_fertility,25plus,68.5317604925102
540,2060,Constant_mortality,25plus,70.24359093377
540,2060,High_variant,25plus,66.5355902974745
540,2060,Instant_replacement,25plus,69.2243831269312
540,2060,Low_variant,25plus,78.1848610536301
540,2060,Medium_variant,25plus,72.0193923453465
540,2060,No_change,25plus,66.6951509407579
540,2060,Zero_migration,25plus,73.0213925166253
540,2060,Constant_fertility,25_49,31.1414760345298
540,2060,Constant_mortality,25_49,33.6208375882275
540,2060,High_variant,25_49,31.3802727417122
540,2060,Instant_replacement,25_49,31.1698359753791
540,2060,Low_variant,25_49,31.3811260108692
540,2060,Medium_variant,25_49,31.5926668127877
540,2060,No_change,25_49,32.9842715017427
540,2060,Zero_migration,25_49,30.153353096707
540,2060,Constant_fertility,25_64,48.1220753583176
540,2060,Constant_mortality,25_64,52.5643297803209
540,2060,High_variant,25_64,47.3458737037961
540,2060,Instant_replacement,25_64,48.4521066774084
540,2060,Low_variant,25_64,52.6367939775305
540,2060,Medium_variant,25_64,49.9522497416789
540,2060,No_change,25_64,50.4215672565501
540,2060,Zero_migration,25_64,48.3246534732794
540,2060,Constant_fertility,25_69,53.7132541925395
540,2060,Constant_mortality,25_69,58.420470753053
540,2060,High_variant,25_69,52.6028454085453
540,2060,Instant_replacement,25_69,54.1426164358663
540,2060,Low_variant,25_69,59.635618846801
540,2060,Medium_variant,25_69,55.997484631201
540,2060,No_change,25_69,55.8120866543408
540,2060,Zero_migration,25_69,54.7635606121304
540,2060,Constant_fertility,50plus,37.3902844579805
540,2060,Constant_mortality,50plus,36.6227533455424
540,2060,High_variant,50plus,35.1553175557623
540,2060,Instant_replacement,50plus,38.0545471515521
540,2060,Low_variant,50plus,46.8037350427609
540,2060,Medium_variant,50plus,40.4267255325589
540,2060,No_change,50plus,33.7108794390152
540,2060,Zero_migration,50plus,42.8680394199183
540,2060,Constant_fertility,60plus,26.0566116510243
540,2060,Constant_mortality,60plus,23.8400666154673
540,2060,High_variant,60plus,24.4991037189989
540,2060,Instant_replacement,60plus,26.5195242843879
540,2060,Low_variant,60plus,32.6166747727527
540,2060,Medium_variant,60plus,28.1726524094311
540,2060,No_change,60plus,21.9445437078239
540,2060,Zero_migration,60plus,30.8651550356542
540,2060,Constant_fertility,65plus,20.4096851341926
540,2060,Constant_mortality,65plus,17.6792611534491
540,2060,High_variant,65plus,19.1897165936784
540,2060,Instant_replacement,65plus,20.7722764495228
540,2060,Low_variant,65plus,25.5480670760995
540,2060,Medium_variant,65plus,22.0671426036676
540,2060,No_change,65plus,16.2735836842078
540,2060,Zero_migration,65plus,24.6967390433459
540,2060,Constant_fertility,70plus,14.8185062999708
540,2060,Constant_mortality,70plus,11.823120180717
540,2060,High_variant,70plus,13.9327448889292
540,2060,Instant_replacement,70plus,15.0817666910649
540,2060,Low_variant,70plus,18.549242206829
540,2060,Medium_variant,70plus,16.0219077141456
540,2060,No_change,70plus,10.8830642864171
540,2060,Zero_migration,70plus,18.2578319044948
540,2060,Constant_fertility,75plus,10.1714180907263
540,2060,Constant_mortality,75plus,7.26243624691608
540,2060,High_variant,75plus,9.56343173515464
540,2060,Instant_replacement,75plus,10.3521199408549
540,2060,Low_variant,75plus,12.7321940506364
540,2060,Medium_variant,75plus,10.9974324451263
540,2060,No_change,75plus,6.68500018126356
540,2060,Zero_migration,75plus,12.7419277301498
540,2060,Constant_fertility,80plus,6.52730550454066
540,2060,Constant_mortality,80plus,4.03659349655248
540,2060,High_variant,80plus,6.13714233849924
540,2060,Instant_replacement,80plus,6.64326732721905
540,2060,Low_variant,80plus,8.17063260700789
540,2060,Medium_variant,80plus,7.05738380770475
540,2060,No_change,80plus,3.71564408122679
540,2060,Zero_migration,80plus,8.30093742488583
540,2060,Constant_fertility,85plus,3.58209027263271
540,2060,Constant_mortality,85plus,1.81420248513952
540,2060,High_variant,85plus,3.36797440493749
540,2060,Instant_replacement,85plus,3.64572843339048
