agebroad,gender,percentagetotalpopulation,global,variant,year
60plus,male,14.7861553647993,900,constant_fertility,2085
65plus,male,11.3357515098758,900,constant_fertility,2085
70plus,male,8.24264682260241,900,constant_fertility,2085
75plus,male,5.60003072578801,900,constant_fertility,2085
80plus,male,3.44065865416015,900,constant_fertility,2085
85plus,male,1.85388837570945,900,constant_fertility,2085
90plus,male,0.820656167315668,900,constant_fertility,2085
"Region, subregion, country or area *",female,WORLD,900,constant_mortality,2085
total,female,100,900,constant_mortality,2085
0_4,female,6.15541432414134,900,constant_mortality,2085
0_14,female,18.694418779487,900,constant_mortality,2085
0_19,female,25.0894500480342,900,constant_mortality,2085
0_24,female,31.5445851735803,900,constant_mortality,2085
5_14,female,12.5390044553456,900,constant_mortality,2085
15plus,female,81.305581220513,900,constant_mortality,2085
15_24,female,12.8501663940933,900,constant_mortality,2085
15_49,female,45.4159191011668,900,constant_mortality,2085
15_59,female,57.6421659741119,900,constant_mortality,2085
15_64,female,63.3674376208298,900,constant_mortality,2085
20plus,female,74.9105499519658,900,constant_mortality,2085
20_64,female,56.9724063522826,900,constant_mortality,2085
20_69,female,62.2547320989064,900,constant_mortality,2085
25plus,female,68.4554148264197,900,constant_mortality,2085
25_49,female,32.5657527070735,900,constant_mortality,2085
25_64,female,50.5172712267365,900,constant_mortality,2085
25_69,female,55.7995969733603,900,constant_mortality,2085
50plus,female,35.8896621193462,900,constant_mortality,2085
60plus,female,23.6634152464011,900,constant_mortality,2085
65plus,female,17.9381435996832,900,constant_mortality,2085
70plus,female,12.6558178530594,900,constant_mortality,2085
75plus,female,8.09489302244526,900,constant_mortality,2085
80plus,female,4.58590679199455,900,constant_mortality,2085
85plus,female,2.2361918958345,900,constant_mortality,2085
90plus,female,0.88719139300249,900,constant_mortality,2085
"Region, subregion, country or area *",male,WORLD,900,constant_mortality,2085
total,male,100,900,constant_mortality,2085
0_4,male,6.46041786201581,900,constant_mortality,2085
0_14,male,19.6062796378623,900,constant_mortality,2085
0_19,male,26.3041652183596,900,constant_mortality,2085
0_24,male,33.0520481554646,900,constant_mortality,2085
5_14,male,13.1458617758464,900,constant_mortality,2085
15plus,male,80.3937203621377,900,constant_mortality,2085
15_24,male,13.4457685176024,900,constant_mortality,2085
15_49,male,47.1832779324282,900,constant_mortality,2085
15_59,male,59.4665585511604,900,constant_mortality,2085
15_64,male,65.044961574538,900,constant_mortality,2085
20plus,male,73.6958347816404,900,constant_mortality,2085
20_64,male,58.3470759940407,900,constant_mortality,2085
20_69,male,63.3414016749518,900,constant_mortality,2085
25plus,male,66.9479518445354,900,constant_mortality,2085
25_49,male,33.7375094148259,900,constant_mortality,2085
25_64,male,51.5991930569356,900,constant_mortality,2085
25_69,male,56.5935187378467,900,constant_mortality,2085
50plus,male,33.2104424297095,900,constant_mortality,2085
60plus,male,20.9271618109774,900,constant_mortality,2085
65plus,male,15.3487587875998,900,constant_mortality,2085
70plus,male,10.3544331066887,900,constant_mortality,2085
75plus,male,6.22674264016764,900,constant_mortality,2085
80plus,male,3.25283473372871,900,constant_mortality,2085
85plus,male,1.42536481406668,900,constant_mortality,2085
90plus,male,0.48938345597398,900,constant_mortality,2085
"Region, subregion, country or area *",female,WORLD,900,high_variant,2085
total,female,100,900,high_variant,2085
0_4,female,7.88113761216647,900,high_variant,2085
0_14,female,22.87747195392,900,high_variant,2085
0_19,female,30.0040405810172,900,high_variant,2085
0_24,female,36.9298779211432,900,high_variant,2085
5_14,female,14.9963343417535,900,high_variant,2085
15plus,female,77.12252804608,900,high_variant,2085
15_24,female,14.0524059672232,900,high_variant,2085
15_49,female,44.9645895443683,900,high_variant,2085
15_59,female,55.4238029562125,900,high_variant,2085
15_64,female,60.2354956361642,900,high_variant,2085
20plus,female,69.9959594189828,900,high_variant,2085
20_64,female,53.108927009067,900,high_variant,2085
20_69,female,57.4557721447411,900,high_variant,2085
25plus,female,63.0701220788568,900,high_variant,2085
25_49,female,30.9121835771451,900,high_variant,2085
25_64,female,46.183089668941,900,high_variant,2085
25_69,female,50.5299348046151,900,high_variant,2085
50plus,female,32.1579385017116,900,high_variant,2085
60plus,female,21.6987250898674,900,high_variant,2085
65plus,female,16.8870324099157,900,high_variant,2085
70plus,female,12.5401872742417,900,high_variant,2085
75plus,female,8.92344103367758,900,high_variant,2085
80plus,female,5.83112591478399,900,high_variant,2085
85plus,female,3.41441043477093,900,high_variant,2085
90plus,female,1.7001313162353,900,high_variant,2085
"Region, subregion, country or area *",male,WORLD,900,high_variant,2085
total,male,100,900,high_variant,2085
0_4,male,8.14832268888134,900,high_variant,2085
0_14,male,23.6393030979786,900,high_variant,2085
0_19,male,30.9915670865794,900,high_variant,2085
0_24,male,38.1246971848119,900,high_variant,2085
5_14,male,15.4909804090973,900,high_variant,2085
15plus,male,76.3606969020213,900,high_variant,2085
15_24,male,14.4853940868333,900,high_variant,2085
15_49,male,46.1561532397594,900,high_variant,2085
15_59,male,56.719382353835,900,high_variant,2085
15_64,male,61.4948566191944,900,high_variant,2085
20plus,male,69.0084329134206,900,high_variant,2085
20_64,male,54.1425926305937,900,high_variant,2085
20_69,male,58.3708244209412,900,high_variant,2085
25plus,male,61.8753028151881,900,high_variant,2085
25_49,male,31.6707591529261,900,high_variant,2085
25_64,male,47.0094625323611,900,high_variant,2085
25_69,male,51.2376943227087,900,high_variant,2085
50plus,male,30.204543662262,900,high_variant,2085
60plus,male,19.6413145481863,900,high_variant,2085
65plus,male,14.8658402828269,900,high_variant,2085
70plus,male,10.6376084924794,900,high_variant,2085
75plus,male,7.22716056261488,900,high_variant,2085
80plus,male,4.44036711107005,900,high_variant,2085
85plus,male,2.3925491594878,900,high_variant,2085
90plus,male,1.05910379991902,900,high_variant,2085
"Region, subregion, country or area *",female,WORLD,900,instant_replacement,2085
total,female,100,900,instant_replacement,2085
0_4,female,6.02011244702431,900,instant_replacement,2085
0_14,female,17.9977576407512,900,instant_replacement,2085
0_19,female,23.9667898743949,900,instant_replacement,2085
0_24,female,29.9362073264848,900,instant_replacement,2085
5_14,female,11.9776451937269,900,instant_replacement,2085
15plus,female,82.0022423592488,900,instant_replacement,2085
15_24,female,11.9384496857336,900,instant_replacement,2085
15_49,female,41.6145966896995,900,instant_replacement,2085
15_59,female,53.087836957784,900,instant_replacement,2085
15_64,female,58.5627048390507,900,instant_replacement,2085
20plus,female,76.033210125605,900,instant_replacement,2085
20_64,female,52.593672605407,900,instant_replacement,2085
20_69,female,57.8203207527917,900,instant_replacement,2085
25plus,female,70.0637926735152,900,instant_replacement,2085
25_49,female,29.6761470039659,900,instant_replacement,2085
25_64,female,46.6242551533171,900,instant_replacement,2085
25_69,female,51.8509033007018,900,instant_replacement,2085
50plus,female,40.3876456695493,900,instant_replacement,2085
60plus,female,28.9144054014648,900,instant_replacement,2085
65plus,female,23.439537520198,900,instant_replacement,2085
70plus,female,18.2128893728134,900,instant_replacement,2085
75plus,female,12.9600163812777,900,instant_replacement,2085
80plus,female,8.46911152207943,900,instant_replacement,2085
85plus,female,4.95923182064023,900,instant_replacement,2085
90plus,female,2.46941216087329,900,instant_replacement,2085
"Region, subregion, country or area *",male,WORLD,900,instant_replacement,2085
total,male,100,900,instant_replacement,2085
0_4,male,6.29025581928468,900,instant_replacement,2085
0_14,male,18.795948380224,900,instant_replacement,2085
0_19,male,25.0209329448235,900,instant_replacement,2085
0_24,male,31.2385555733956,900,instant_replacement,2085
5_14,male,12.5056925609394,900,instant_replacement,2085
15plus,male,81.2040516197759,900,instant_replacement,2085
15_24,male,12.4426071931715,900,instant_replacement,2085
15_49,male,43.2259223121775,900,instant_replacement,2085
15_59,male,54.9644858309987,900,instant_replacement,2085
15_64,male,60.4882011070791,900,instant_replacement,2085
20plus,male,74.9790670551765,900,instant_replacement,2085
20_64,male,54.2632165424796,900,instant_replacement,2085
20_69,male,59.4575397861085,900,instant_replacement,2085
25plus,male,68.7614444266044,900,instant_replacement,2085
25_49,male,30.783315119006,900,instant_replacement,2085
25_64,male,48.0455939139075,900,instant_replacement,2085
25_69,male,53.2399171575364,900,instant_replacement,2085
50plus,male,37.9781293075984,900,instant_replacement,2085
60plus,male,26.2395657887772,900,instant_replacement,2085
65plus,male,20.7158505126969,900,instant_replacement,2085
70plus,male,15.521527269068,900,instant_replacement,2085
75plus,male,10.5452327162896,900,instant_replacement,2085
80plus,male,6.47917495568323,900,instant_replacement,2085
85plus,male,3.49120208175574,900,instant_replacement,2085
90plus,male,1.54548514071058,900,instant_replacement,2085
"Region, subregion, country or area *",female,WORLD,900,low_variant,2085
total,female,100,900,low_variant,2085
0_4,female,4.21945118301583,900,low_variant,2085
0_14,female,13.4013160201609,900,low_variant,2085
0_19,female,18.3177553825416,900,low_variant,2085
0_24,female,23.4131313158883,900,low_variant,2085
5_14,female,9.18186483714506,900,low_variant,2085
15plus,female,86.5986839798391,900,low_variant,2085
15_24,female,10.0118152957274,900,low_variant,2085
15_49,female,39.0264730828073,900,low_variant,2085
15_59,female,51.2785986655308,900,low_variant,2085
15_64,female,57.4907918827355,900,low_variant,2085
20plus,female,81.6822446174584,900,low_variant,2085
20_64,female,52.5743525203548,900,low_variant,2085
20_69,female,58.9645426376848,900,low_variant,2085
25plus,female,76.5868686841117,900,low_variant,2085
25_49,female,29.0146577870798,900,low_variant,2085
25_64,female,47.478976587008,900,low_variant,2085
25_69,female,53.8691667043381,900,low_variant,2085
50plus,female,47.5722108970319,900,low_variant,2085
60plus,female,35.3200853143083,900,low_variant,2085
65plus,female,29.1078920971037,900,low_variant,2085
70plus,female,22.7177019797736,900,low_variant,2085
75plus,female,16.1656335025591,900,low_variant,2085
80plus,female,10.5636207716158,900,low_variant,2085
85plus,female,6.18551846052946,900,low_variant,2085
90plus,female,3.07994420787999,900,low_variant,2085
"Region, subregion, country or area *",male,WORLD,900,low_variant,2085
total,male,100,900,low_variant,2085
0_4,male,4.45538683177682,900,low_variant,2085
0_14,male,14.1413238924255,900,low_variant,2085
0_19,male,19.3207212794852,900,low_variant,2085
0_24,male,24.6786312565067,900,low_variant,2085
5_14,male,9.6859370606487,900,low_variant,2085
15plus,male,85.8586761075745,900,low_variant,2085
15_24,male,10.5373073640812,900,low_variant,2085
15_49,male,40.8714559587198,900,low_variant,2085
15_59,male,53.4862940685179,900,low_variant,2085
15_64,male,59.7692844264298,900,low_variant,2085
20plus,male,80.6792787205148,900,low_variant,2085
20_64,male,54.5898870393701,900,low_variant,2085
20_69,male,60.9320711053633,900,low_variant,2085
25plus,male,75.3213687434933,900,low_variant,2085
25_49,male,30.3341485946387,900,low_variant,2085
25_64,male,49.2319770623486,900,low_variant,2085
25_69,male,55.5741611283418,900,low_variant,2085
50plus,male,44.9872201488547,900,low_variant,2085
60plus,male,32.3723820390565,900,low_variant,2085
65plus,male,26.0893916811447,900,low_variant,2085
70plus,male,19.7472076151515,900,low_variant,2085
75plus,male,13.4161963459728,900,low_variant,2085
80plus,male,8.24291015977727,900,low_variant,2085
85plus,male,4.441427314724,900,low_variant,2085
90plus,male,1.9660756091195,900,low_variant,2085
"Region, subregion, country or area *",female,WORLD,900,medium_variant,2085
0_1,female,2.413,900,medium_variant,2085
0_4,female,6.049,900,medium_variant,2085
0_14,female,18.274,900,medium_variant,2085
0_17,female,21.958,900,medium_variant,2085
0_19,female,24.415,900,medium_variant,2085
0_24,female,30.561,900,medium_variant,2085
3_4,female,2.426,900,medium_variant,2085
3_5,female,3.642,900,medium_variant,2085
3_6,female,4.86,900,medium_variant,2085
4_5,female,2.43,900,medium_variant,2085
4_6,female,3.648,900,medium_variant,2085
5_14,female,12.225,900,medium_variant,2085
5_10,female,7.321,900,medium_variant,2085
5_11,female,8.546,900,medium_variant,2085
6_9,female,4.881,900,medium_variant,2085
6_10,female,6.105,900,medium_variant,2085
6_11,female,7.33,900,medium_variant,2085
6_12,female,8.555,900,medium_variant,2085
7_10,female,4.887,900,medium_variant,2085
7_12,female,7.338,900,medium_variant,2085
11_16,female,7.36,900,medium_variant,2085
11_17,female,8.589,900,medium_variant,2085
11_18,female,9.817,900,medium_variant,2085
12_14,female,3.68,900,medium_variant,2085
12_16,female,6.135,900,medium_variant,2085
12_17,female,7.364,900,medium_variant,2085
12_18,female,8.592,900,medium_variant,2085
13_17,female,6.138,900,medium_variant,2085
13_18,female,7.366,900,medium_variant,2085
13_19,female,8.595,900,medium_variant,2085
15_17,female,3.684,900,medium_variant,2085
18_23,female,7.373,900,medium_variant,2085
15_24,female,12.287,900,medium_variant,2085
15_49,female,42.799,900,medium_variant,2085
15_59,female,54.273,900,medium_variant,2085
15_64,female,59.765,900,medium_variant,2085
20_64,female,53.624,900,medium_variant,2085
20_69,female,58.871,900,medium_variant,2085
25_49,female,30.512,900,medium_variant,2085
25_64,female,47.478,900,medium_variant,2085
25_69,female,52.726,900,medium_variant,2085
15plus,female,81.726,900,medium_variant,2085
16plus,female,80.498,900,medium_variant,2085
17plus,female,79.27,900,medium_variant,2085
18plus,female,78.042,900,medium_variant,2085
20plus,female,75.585,900,medium_variant,2085
21plus,female,74.356,900,medium_variant,2085
25plus,female,69.439,900,medium_variant,2085
50plus,female,38.927,900,medium_variant,2085
60plus,female,27.453,900,medium_variant,2085
65plus,female,21.961,900,medium_variant,2085
70plus,female,16.714,900,medium_variant,2085
75plus,female,11.893,900,medium_variant,2085
80plus,female,7.772,900,medium_variant,2085
85plus,female,4.551,900,medium_variant,2085
90plus,female,2.266,900,medium_variant,2085
total,female,100,900,medium_variant,2085
"Region, subregion, country or area *",male,WORLD,900,medium_variant,2085
0_1,male,2.517,900,medium_variant,2085
0_4,male,6.31,900,medium_variant,2085
0_14,male,19.05,900,medium_variant,2085
0_17,male,22.885,900,medium_variant,2085
0_19,male,25.441,900,medium_variant,2085
0_24,male,31.827,900,medium_variant,2085
3_4,male,2.53,900,medium_variant,2085
3_5,male,3.798,900,medium_variant,2085
3_6,male,5.068,900,medium_variant,2085
4_5,male,2.534,900,medium_variant,2085
4_6,male,3.804,900,medium_variant,2085
5_14,male,12.74,900,medium_variant,2085
5_10,male,7.631,900,medium_variant,2085
5_11,male,8.907,900,medium_variant,2085
6_9,male,5.088,900,medium_variant,2085
6_10,male,6.363,900,medium_variant,2085
6_11,male,7.639,900,medium_variant,2085
6_12,male,8.917,900,medium_variant,2085
7_10,male,5.093,900,medium_variant,2085
7_12,male,7.647,900,medium_variant,2085
11_16,male,7.666,900,medium_variant,2085
11_17,male,8.945,900,medium_variant,2085
11_18,male,10.223,900,medium_variant,2085
12_14,male,3.833,900,medium_variant,2085
12_16,male,6.39,900,medium_variant,2085
12_17,male,7.668,900,medium_variant,2085
12_18,male,8.947,900,medium_variant,2085
13_17,male,6.391,900,medium_variant,2085
13_18,male,7.669,900,medium_variant,2085
13_19,male,8.947,900,medium_variant,2085
15_17,male,3.835,900,medium_variant,2085
18_23,male,7.665,900,medium_variant,2085
15_24,male,12.777,900,medium_variant,2085
15_49,male,44.304,900,medium_variant,2085
15_59,male,55.987,900,medium_variant,2085
15_64,male,61.48,900,medium_variant,2085
20_64,male,55.089,900,medium_variant,2085
20_69,male,60.236,900,medium_variant,2085
25_49,male,31.527,900,medium_variant,2085
25_64,male,48.704,900,medium_variant,2085
25_69,male,53.851,900,medium_variant,2085
15plus,male,80.95,900,medium_variant,2085
16plus,male,79.672,900,medium_variant,2085
17plus,male,78.393,900,medium_variant,2085
18plus,male,77.115,900,medium_variant,2085
20plus,male,74.559,900,medium_variant,2085
21plus,male,73.281,900,medium_variant,2085
25plus,male,68.173,900,medium_variant,2085
50plus,male,36.646,900,medium_variant,2085
60plus,male,24.963,900,medium_variant,2085
65plus,male,19.47,900,medium_variant,2085
70plus,male,14.323,900,medium_variant,2085
75plus,male,9.731,900,medium_variant,2085
80plus,male,5.979,900,medium_variant,2085
85plus,male,3.221,900,medium_variant,2085
90plus,male,1.426,900,medium_variant,2085
total,male,100,900,medium_variant,2085
"Region, subregion, country or area *",female,WORLD,900,momentum,2085
total,female,100,900,momentum,2085
0_4,female,6.76691399872726,900,momentum,2085
0_14,female,20.0834292689542,900,momentum,2085
0_19,female,26.6819853599392,900,momentum,2085
0_24,female,33.2491186981177,900,momentum,2085
5_14,female,13.3165152702269,900,momentum,2085
15plus,female,79.9165707310458,900,momentum,2085
15_24,female,13.1656894291635,900,momentum,2085
15_49,female,45.0626777715342,900,momentum,2085
15_59,female,56.8891993877374,900,momentum,2085
15_64,female,62.3468424115064,900,momentum,2085
20plus,female,73.3180146400609,900,momentum,2085
20_64,female,55.7482863205214,900,momentum,2085
20_69,female,60.739306431771,900,momentum,2085
25plus,female,66.7508813018823,900,momentum,2085
25_49,female,31.8969883423707,900,momentum,2085
25_64,female,49.1811529823429,900,momentum,2085
25_69,female,54.1721730935925,900,momentum,2085
50plus,female,34.8538929595116,900,momentum,2085
60plus,female,23.0273713433085,900,momentum,2085
65plus,female,17.5697283195394,900,momentum,2085
70plus,female,12.5787082082898,900,momentum,2085
75plus,female,8.02336597759055,900,momentum,2085
80plus,female,4.52989284960923,900,momentum,2085
85plus,female,2.20336427587625,900,momentum,2085
90plus,female,0.875666814975795,900,momentum,2085
"Region, subregion, country or area *",male,WORLD,900,momentum,2085
total,male,100,900,momentum,2085
0_4,male,7.09966806726528,900,momentum,2085
0_14,male,21.06062615039,900,momentum,2085
0_19,male,27.9704369114909,900,momentum,2085
0_24,male,34.8337969911044,900,momentum,2085
5_14,male,13.9609580831247,900,momentum,2085
15plus,male,78.93937384961,900,momentum,2085
15_24,male,13.7731708407144,900,momentum,2085
15_49,male,46.7820315042494,900,momentum,2085
15_59,male,58.6617126132734,900,momentum,2085
15_64,male,63.9895959158249,900,momentum,2085
20plus,male,72.0295630885091,900,momentum,2085
20_64,male,57.079785154724,900,momentum,2085
20_69,male,61.811379508435,900,momentum,2085
25plus,male,65.1662030088956,900,momentum,2085
25_49,male,33.008860663535,900,momentum,2085
25_64,male,50.2164250751105,900,momentum,2085
25_69,male,54.9480194288215,900,momentum,2085
50plus,male,32.1573423453606,900,momentum,2085
60plus,male,20.2776612363366,900,momentum,2085
65plus,male,14.9497779337851,900,momentum,2085
70plus,male,10.2181835800741,900,momentum,2085
75plus,male,6.12637953604662,900,momentum,2085
80plus,male,3.19015212426861,900,momentum,2085
85plus,male,1.39596066959896,900,momentum,2085
90plus,male,0.481344488439131,900,momentum,2085
"Region, subregion, country or area *",female,WORLD,900,no_change,2085
total,female,100,900,no_change,2085
0_4,female,11.8634117361442,900,no_change,2085
0_14,female,31.6939215320166,900,no_change,2085
0_19,female,40.1439740923003,900,no_change,2085
0_24,female,47.7795803947538,900,no_change,2085
5_14,female,19.8305097958724,900,no_change,2085
15plus,female,68.3060784679834,900,no_change,2085
15_24,female,16.0856588627372,900,no_change,2085
15_49,female,45.2418789419316,900,no_change,2085
15_59,female,53.7650815723631,900,no_change,2085
15_64,female,57.4728885867121,900,no_change,2085
20plus,female,59.8560259076997,900,no_change,2085
20_64,female,49.0228360264284,900,no_change,2085
20_69,female,52.3055309671939,900,no_change,2085
25plus,female,52.2204196052462,900,no_change,2085
25_49,female,29.1562200791944,900,no_change,2085
25_64,female,41.3872297239749,900,no_change,2085
25_69,female,44.6699246647404,900,no_change,2085
50plus,female,23.0641995260517,900,no_change,2085
60plus,female,14.5409968956203,900,no_change,2085
65plus,female,10.8331898812713,900,no_change,2085
70plus,female,7.55049494050577,900,no_change,2085
75plus,female,4.82938452628453,900,no_change,2085
80plus,female,2.73589623329071,900,no_change,2085
85plus,female,1.3340651591605,900,no_change,2085
90plus,female,0.529273160513999,900,no_change,2085
"Region, subregion, country or area *",male,WORLD,900,no_change,2085
total,male,100,900,no_change,2085
0_4,male,12.1855979922072,900,no_change,2085
0_14,male,32.5589163630046,900,no_change,2085
0_19,male,41.2487996487332,900,no_change,2085
0_24,male,49.0954633455367,900,no_change,2085
5_14,male,20.3733183707974,900,no_change,2085
15plus,male,67.4410836369954,900,no_change,2085
15_24,male,16.5365469825321,900,no_change,2085
15_49,male,46.3329884050637,900,no_change,2085
15_59,male,54.770928986738,900,no_change,2085
15_64,male,58.3242704661681,900,no_change,2085
20plus,male,58.7512003512668,900,no_change,2085
20_64,male,49.6343871804395,900,no_change,2085
20_69,male,52.6853995053636,900,no_change,2085
25plus,male,50.9045366544633,900,no_change,2085
25_49,male,29.7964414225316,900,no_change,2085
25_64,male,41.787723483636,900,no_change,2085
25_69,male,44.8387358085601,900,no_change,2085
50plus,male,21.1080952319316,900,no_change,2085
60plus,male,12.6701546502574,900,no_change,2085
65plus,male,9.11681317082725,900,no_change,2085
70plus,male,6.06580084590313,900,no_change,2085
75plus,male,3.6476960964794,900,no_change,2085
80plus,male,1.90552052617762,900,no_change,2085
85plus,male,0.834970317861571,900,no_change,2085
90plus,male,0.286674051208754,900,no_change,2085
"Region, subregion, country or area *",female,WORLD,900,zero_migration,2085
total,female,100,900,zero_migration,2085
0_4,female,6.06006275929268,900,zero_migration,2085
0_14,female,18.310091864391,900,zero_migration,2085
0_19,female,24.4641752084557,900,zero_migration,2085
0_24,female,30.622682304185,900,zero_migration,2085
5_14,female,12.2500291050984,900,zero_migration,2085
15plus,female,81.689908135609,900,zero_migration,2085
15_24,female,12.3125904397939,900,zero_migration,2085
15_49,female,42.8618001081378,900,zero_migration,2085
15_59,female,54.3374106687243,900,zero_migration,2085
15_64,female,59.8278949287699,900,zero_migration,2085
20plus,female,75.5358247915443,900,zero_migration,2085
20_64,female,53.6738115847052,900,zero_migration,2085
20_69,female,58.9137038265063,900,zero_migration,2085
25plus,female,69.3773176958151,900,zero_migration,2085
25_49,female,30.5492096683439,900,zero_migration,2085
25_64,female,47.515304488976,900,zero_migration,2085
25_69,female,52.7551967307771,900,zero_migration,2085
50plus,female,38.8281080274712,900,zero_migration,2085
60plus,female,27.3524974668847,900,zero_migration,2085
65plus,female,21.8620132068391,900,zero_migration,2085
70plus,female,16.622120965038,900,zero_migration,2085
75plus,female,11.8102401846663,900,zero_migration,2085
80plus,female,7.7027918696561,900,zero_migration,2085
85plus,female,4.50290373161148,900,zero_migration,2085
90plus,female,2.243272698004,900,zero_migration,2085
"Region, subregion, country or area *",male,WORLD,900,zero_migration,2085
total,male,100,900,zero_migration,2085
0_4,male,6.32126611097867,900,zero_migration,2085
0_14,male,19.0876115069502,900,zero_migration,2085
0_19,male,25.4928331661428,900,zero_migration,2085
0_24,male,31.8906165884096,900,zero_migration,2085
5_14,male,12.7663453959716,900,zero_migration,2085
15plus,male,80.9123884930497,900,zero_migration,2085
15_24,male,12.8030050814594,900,zero_migration,2085
15_49,male,44.358779834494,900,zero_migration,2085
15_59,male,56.0517527219647,900,zero_migration,2085
15_64,male,61.5488993262027,900,zero_migration,2085
20plus,male,74.5071668338572,900,zero_migration,2085
20_64,male,55.1436776670101,900,zero_migration,2085
20_69,male,60.2844760053342,900,zero_migration,2085
25plus,male,68.1093834115904,900,zero_migration,2085
25_49,male,31.5557747530346,900,zero_migration,2085
25_64,male,48.7458942447433,900,zero_migration,2085
25_69,male,53.8866925830674,900,zero_migration,2085
50plus,male,36.5536086585557,900,zero_migration,2085
60plus,male,24.860635771085,900,zero_migration,2085
65plus,male,19.3634891668471,900,zero_migration,2085
70plus,male,14.222690828523,900,zero_migration,2085
75plus,male,9.64190256208672,900,zero_migration,2085
80plus,male,5.90997328100819,900,zero_migration,2085
85plus,male,3.18038896218861,900,zero_migration,2085
90plus,male,1.41234643861063,900,zero_migration,2085
"Region, subregion, country or area *",female,WORLD,900,medium_variant,2086
0_1,female,2.403,900,medium_variant,2086
0_4,female,6.026,900,medium_variant,2086
0_14,female,18.216,900,medium_variant,2086
0_17,female,21.892,900,medium_variant,2086
0_19,female,24.344,900,medium_variant,2086
0_24,female,30.477,900,medium_variant,2086
3_4,female,2.417,900,medium_variant,2086
3_5,female,3.629,900,medium_variant,2086
3_6,female,4.843,900,medium_variant,2086
4_5,female,2.422,900,medium_variant,2086
4_6,female,3.635,900,medium_variant,2086
5_14,female,12.19,900,medium_variant,2086
5_10,female,7.298,900,medium_variant,2086
5_11,female,8.519,900,medium_variant,2086
6_9,female,4.866,900,medium_variant,2086
6_10,female,6.086,900,medium_variant,2086
6_11,female,7.308,900,medium_variant,2086
6_12,female,8.53,900,medium_variant,2086
7_10,female,4.872,900,medium_variant,2086
7_12,female,7.317,900,medium_variant,2086
11_16,female,7.343,900,medium_variant,2086
11_17,female,8.568,900,medium_variant,2086
11_18,female,9.794,900,medium_variant,2086
12_14,female,3.671,900,medium_variant,2086
12_16,female,6.121,900,medium_variant,2086
12_17,female,7.347,900,medium_variant,2086
12_18,female,8.573,900,medium_variant,2086
13_17,female,6.124,900,medium_variant,2086
13_18,female,7.35,900,medium_variant,2086
13_19,female,8.576,900,medium_variant,2086
15_17,female,3.676,900,medium_variant,2086
18_23,female,7.358,900,medium_variant,2086
15_24,female,12.261,900,medium_variant,2086
15_49,female,42.746,900,medium_variant,2086
15_59,female,54.224,900,medium_variant,2086
15_64,female,59.709,900,medium_variant,2086
20_64,female,53.581,900,medium_variant,2086
20_69,female,58.824,900,medium_variant,2086
25_49,female,30.485,900,medium_variant,2086
25_64,female,47.448,900,medium_variant,2086
25_69,female,52.691,900,medium_variant,2086
15plus,female,81.784,900,medium_variant,2086
16plus,female,80.559,900,medium_variant,2086
17plus,female,79.334,900,medium_variant,2086
18plus,female,78.108,900,medium_variant,2086
20plus,female,75.656,900,medium_variant,2086
21plus,female,74.43,900,medium_variant,2086
25plus,female,69.523,900,medium_variant,2086
50plus,female,39.038,900,medium_variant,2086
60plus,female,27.56,900,medium_variant,2086
65plus,female,22.075,900,medium_variant,2086
70plus,female,16.832,900,medium_variant,2086
75plus,female,12.001,900,medium_variant,2086
80plus,female,7.851,900,medium_variant,2086
85plus,female,4.605,900,medium_variant,2086
90plus,female,2.308,900,medium_variant,2086
total,female,100,900,medium_variant,2086
"Region, subregion, country or area *",male,WORLD,900,medium_variant,2086
0_1,male,2.507,900,medium_variant,2086
0_4,male,6.286,900,medium_variant,2086
0_14,male,18.991,900,medium_variant,2086
0_17,male,22.818,900,medium_variant,2086
0_19,male,25.369,900,medium_variant,2086
0_24,male,31.742,900,medium_variant,2086
3_4,male,2.521,900,medium_variant,2086
3_5,male,3.785,900,medium_variant,2086
3_6,male,5.05,900,medium_variant,2086
4_5,male,2.525,900,medium_variant,2086
4_6,male,3.791,900,medium_variant,2086
5_14,male,12.705,900,medium_variant,2086
5_10,male,7.608,900,medium_variant,2086
5_11,male,8.881,900,medium_variant,2086
6_9,male,5.073,900,medium_variant,2086
6_10,male,6.344,900,medium_variant,2086
6_11,male,7.617,900,medium_variant,2086
6_12,male,8.891,900,medium_variant,2086
7_10,male,5.079,900,medium_variant,2086
7_12,male,7.626,900,medium_variant,2086
11_16,male,7.648,900,medium_variant,2086
11_17,male,8.924,900,medium_variant,2086
11_18,male,10.2,900,medium_variant,2086
12_14,male,3.824,900,medium_variant,2086
12_16,male,6.375,900,medium_variant,2086
12_17,male,7.651,900,medium_variant,2086
12_18,male,8.927,900,medium_variant,2086
13_17,male,6.377,900,medium_variant,2086
13_18,male,7.653,900,medium_variant,2086
13_19,male,8.929,900,medium_variant,2086
15_17,male,3.827,900,medium_variant,2086
18_23,male,7.65,900,medium_variant,2086
15_24,male,12.751,900,medium_variant,2086
15_49,male,44.247,900,medium_variant,2086
15_59,male,55.93,900,medium_variant,2086
15_64,male,61.413,900,medium_variant,2086
20_64,male,55.034,900,medium_variant,2086
20_69,male,60.174,900,medium_variant,2086
25_49,male,31.495,900,medium_variant,2086
25_64,male,48.662,900,medium_variant,2086
25_69,male,53.801,900,medium_variant,2086
15plus,male,81.009,900,medium_variant,2086
16plus,male,79.733,900,medium_variant,2086
