region,year,variant,agebroad,percentagetotalpopulation
948,2020,high variant,25plus,51.6777566053833
948,2020,instant-replacement,25plus,53.3422609319826
948,2020,low variant,25plus,52.6423199006312
948,2020,medium variant,25plus,52.1550054841822
948,2020,no change,25plus,51.7918840144667
948,2020,zero-migration,25plus,52.1564043579497
948,2020,constant-fertility,25_49,34.1184357361909
948,2020,constant-mortality,25_49,34.3958494515324
948,2020,high variant,25_49,34.039545614607
948,2020,instant-replacement,25_49,35.1359219967848
948,2020,low variant,25_49,34.6748923951858
948,2020,medium variant,25_49,34.3539039777892
948,2020,no change,25_49,34.1614245380659
948,2020,zero-migration,25_49,34.3660221203331
948,2020,constant-fertility,25_64,45.8172359056411
948,2020,constant-mortality,25_64,46.1737920343595
948,2020,high variant,25_64,45.7112953127259
948,2020,instant-replacement,25_64,47.1836185131309
948,2020,low variant,25_64,46.564494842527
948,2020,medium variant,25_64,46.133443367701
948,2020,no change,25_64,45.8590930829863
948,2020,zero-migration,25_64,46.1410049569991
948,2020,constant-fertility,25_69,48.189716514118
948,2020,constant-mortality,25_69,48.5546924614075
948,2020,high variant,25_69,48.0782901690099
948,2020,instant-replacement,25_69,49.6268545273676
948,2020,low variant,25_69,48.9756695647415
948,2020,medium variant,25_69,48.522297641179
948,2020,no change,25_69,48.2237660935033
948,2020,zero-migration,25_69,48.5282486595741
948,2020,constant-fertility,50plus,17.6790893451861
948,2020,constant-mortality,50plus,17.751446865201
948,2020,high variant,50plus,17.6382109907763
948,2020,instant-replacement,50plus,18.2063389351977
948,2020,low variant,50plus,17.9674275054453
948,2020,medium variant,50plus,17.801101506393
948,2020,no change,50plus,17.6304594764007
948,2020,zero-migration,50plus,17.7903822376166
948,2020,constant-fertility,60plus,9.14633419449056
948,2020,constant-mortality,60plus,9.15707141979387
948,2020,high variant,60plus,9.12518564529479
948,2020,instant-replacement,60plus,9.41910968093185
948,2020,low variant,60plus,9.2955068765933
948,2020,medium variant,60plus,9.20945758169682
948,2020,no change,60plus,9.09466002966939
948,2020,zero-migration,60plus,9.20098328010256
948,2020,constant-fertility,65plus,5.9802891757359
948,2020,constant-mortality,65plus,5.9735042823738
948,2020,high variant,65plus,5.96646129265744
948,2020,instant-replacement,65plus,6.15864241885169
948,2020,low variant,65plus,6.07782505810415
948,2020,medium variant,65plus,6.02156211648114
948,2020,no change,65plus,5.9327909314804
948,2020,zero-migration,65plus,6.01539940095063
948,2020,constant-fertility,70plus,3.60780856725895
948,2020,constant-mortality,70plus,3.5926038553258
948,2020,high variant,70plus,3.59946643637338
948,2020,instant-replacement,70plus,3.71540640461498
948,2020,low variant,70plus,3.66665033588965
948,2020,medium variant,70plus,3.63270784300314
948,2020,no change,70plus,3.56811792096331
948,2020,zero-migration,70plus,3.62815569837561
948,2020,constant-fertility,75plus,2.02990741955364
948,2020,constant-mortality,75plus,2.01391462394332
948,2020,high variant,75plus,2.02521377989294
948,2020,instant-replacement,75plus,2.09044692260588
948,2020,low variant,75plus,2.0630143154702
948,2020,medium variant,75plus,2.04391681712349
948,2020,no change,75plus,2.00018843056092
948,2020,zero-migration,75plus,2.04079321446266
948,2020,constant-fertility,80plus,1.01382645956927
948,2020,constant-mortality,80plus,1.00141430742168
948,2020,high variant,80plus,1.01148224621556
948,2020,instant-replacement,80plus,1.04406283303184
948,2020,low variant,80plus,1.03036152257317
948,2020,medium variant,80plus,1.0208233786416
948,2020,no change,80plus,0.994588931950228
948,2020,zero-migration,80plus,1.0191228158962
948,2020,constant-fertility,85plus,0.409356418305045
948,2020,constant-mortality,85plus,0.402099067693197
948,2020,high variant,85plus,0.408409886703746
948,2020,instant-replacement,85plus,0.421565232663979
948,2020,low variant,85plus,0.416032841181799
948,2020,medium variant,85plus,0.412181589914629
948,2020,no change,85plus,0.399358419179226
948,2020,zero-migration,85plus,0.411323841927746
948,2020,constant-fertility,90plus,0.126783791171696
948,2020,constant-mortality,90plus,0.123864322921226
948,2020,high variant,90plus,0.126490636210615
948,2020,instant-replacement,90plus,0.130565093798312
948,2020,low variant,90plus,0.128851578962309
948,2020,medium variant,90plus,0.127658788976437
948,2020,no change,90plus,0.123020081788075
948,2020,zero-migration,90plus,0.12737672655891
948,2025,constant-fertility,total,100
948,2025,constant-mortality,total,100
948,2025,high variant,total,100
948,2025,instant-replacement,total,100
948,2025,low variant,total,100
948,2025,medium variant,total,100
948,2025,no change,total,100
948,2025,zero-migration,total,100
948,2025,medium variant,0_1,3.98968392317485
948,2025,constant-fertility,0_4,11.0183778804292
948,2025,constant-mortality,0_4,9.81140295734361
948,2025,high variant,0_4,11.0903756973459
948,2025,instant-replacement,0_4,8.34923826801798
948,2025,low variant,0_4,8.6366809045872
948,2025,medium variant,0_4,9.89202216031419
948,2025,no change,0_4,10.9283042506342
948,2025,zero-migration,0_4,9.89921778052139
948,2025,constant-fertility,0_14,30.2811367296912
948,2025,constant-mortality,0_14,28.8162796035372
948,2025,high variant,0_14,30.5048876106762
948,2025,instant-replacement,0_14,26.0129492407494
948,2025,low variant,0_14,27.2175341104077
948,2025,medium variant,0_14,28.9001110138039
948,2025,no change,0_14,30.1876795494709
948,2025,zero-migration,0_14,28.8691871213237
948,2025,medium variant,0_17,34.2839154929095
948,2025,constant-fertility,0_19,38.9809180197286
948,2025,constant-mortality,0_19,37.7379997433942
948,2025,high variant,0_19,39.1767484264443
948,2025,instant-replacement,0_19,35.2452693607602
948,2025,low variant,0_19,36.2996032275431
948,2025,medium variant,0_19,37.7722218732084
948,2025,no change,0_19,38.937524858227
948,2025,zero-migration,0_19,37.7425623785213
948,2025,constant-fertility,0_24,47.2058957869108
948,2025,constant-mortality,0_24,46.171999691297
948,2025,high variant,0_24,47.37532952083
948,2025,instant-replacement,0_24,43.9737380946858
948,2025,low variant,0_24,44.8860048942141
948,2025,medium variant,0_24,46.1601240668121
948,2025,no change,0_24,47.2090437873423
948,2025,zero-migration,0_24,46.1518073546109
948,2025,medium variant,3_4,3.9248198735056
948,2025,medium variant,3_5,5.8731486414145
948,2025,medium variant,3_6,7.81236112411062
948,2025,medium variant,4_5,3.90591500325543
948,2025,medium variant,4_6,5.84512748595155
948,2025,medium variant,5_10,11.5479388409507
948,2025,medium variant,5_11,13.4372941194263
948,2025,constant-fertility,5_14,19.2627588492621
948,2025,constant-mortality,5_14,19.0048766461935
948,2025,high variant,5_14,19.4145119133304
948,2025,instant-replacement,5_14,17.6637109727315
948,2025,low variant,5_14,18.5808532058205
948,2025,medium variant,5_14,19.0080888534897
948,2025,no change,5_14,19.2593752988368
948,2025,zero-migration,5_14,18.9699693408023
948,2025,medium variant,6_9,7.69984147495358
948,2025,medium variant,6_10,9.59961007304176
948,2025,medium variant,6_11,11.4889653515174
948,2025,medium variant,6_12,13.3648386042542
948,2025,medium variant,7_10,7.66039759034564
948,2025,medium variant,7_12,11.4256261215581
948,2025,medium variant,11_16,11.0705920115052
948,2025,medium variant,11_17,12.8439544916446
948,2025,medium variant,11_18,14.5975543766038
948,2025,medium variant,12_14,5.57079473406337
948,2025,medium variant,12_16,9.18123673302959
948,2025,medium variant,12_17,10.954599213169
948,2025,medium variant,12_18,12.7081990981282
948,2025,medium variant,13_17,9.07872596043222
948,2025,medium variant,13_18,10.8323258453914
948,2025,medium variant,13_19,12.5670323407311
948,2025,constant-fertility,15plus,69.7188632703088
948,2025,constant-mortality,15plus,71.1837203964628
948,2025,high variant,15plus,69.4951123893238
948,2025,instant-replacement,15plus,73.9870507592506
948,2025,low variant,15plus,72.7824658895923
948,2025,medium variant,15plus,71.0998889861961
948,2025,no change,15plus,69.8123204505291
948,2025,zero-migration,15plus,71.1308128786763
948,2025,medium variant,15_17,5.38380447910562
948,2025,constant-fertility,15_24,16.9247590572195
948,2025,constant-mortality,15_24,17.3557200877598
948,2025,high variant,15_24,16.8704419101538
948,2025,instant-replacement,15_24,17.9607888539364
948,2025,low variant,15_24,17.6684707838065
948,2025,medium variant,15_24,17.2600130530082
948,2025,no change,15_24,17.0213642378714
948,2025,zero-migration,15_24,17.2826202332872
948,2025,constant-fertility,15_49,50.8302408243554
948,2025,constant-mortality,15_49,52.0561912073033
948,2025,high variant,15_49,50.6671097772953
948,2025,instant-replacement,15_49,53.9419683341059
948,2025,low variant,15_49,53.0638351720508
948,2025,medium variant,15_49,51.8371113674252
948,2025,no change,15_49,51.0533082990082
948,2025,zero-migration,15_49,51.8827031761687
948,2025,constant-fertility,15_59,59.617825052454
948,2025,constant-mortality,15_59,61.0270979182223
948,2025,high variant,15_59,59.4264917424691
948,2025,instant-replacement,15_59,63.2675659170166
948,2025,low variant,15_59,62.2375654845168
948,2025,medium variant,15_59,60.7987644089018
948,2025,no change,15_59,59.8513798345979
948,2025,zero-migration,15_59,60.8471326552193
948,2025,constant-fertility,15_64,63.0067838793129
948,2025,constant-mortality,15_64,64.4730215750574
948,2025,high variant,15_64,62.8045742800776
948,2025,instant-replacement,15_64,66.8640157777106
948,2025,low variant,15_64,65.775442733903
948,2025,medium variant,15_64,64.2548534078611
948,2025,no change,15_64,63.2309130054135
948,2025,zero-migration,15_64,64.298338085563
948,2025,medium variant,16plus,69.2838894926034
948,2025,medium variant,17plus,67.4894469872299
948,2025,medium variant,18plus,65.7160845070905
948,2025,medium variant,18_23,10.2347836607744
948,2025,constant-fertility,20plus,61.0190819802714
948,2025,constant-mortality,20plus,62.2620002566058
948,2025,high variant,20plus,60.8232515735557
948,2025,instant-replacement,20plus,64.7547306392398
948,2025,low variant,20plus,63.7003967724569
948,2025,medium variant,20plus,62.2277781267916
948,2025,no change,20plus,61.062475141773
948,2025,zero-migration,20plus,62.2574376214787
948,2025,constant-fertility,20_64,54.3070025892755
948,2025,constant-mortality,20_64,55.5513014352004
948,2025,high variant,20_64,54.1327134643095
948,2025,instant-replacement,20_64,57.6316956576999
948,2025,low variant,20_64,56.6933736167675
948,2025,medium variant,20_64,55.3827425484566
948,2025,no change,20_64,54.4810676966575
948,2025,zero-migration,20_64,55.4249628283654
948,2025,constant-fertility,20_69,56.9357254912189
948,2025,constant-mortality,20_69,58.210627288247
948,2025,high variant,20_69,56.7529999254163
948,2025,instant-replacement,20_69,60.4213646357399
948,2025,low variant,20_69,59.4376084761641
948,2025,medium variant,20_69,58.0635364934038
948,2025,no change,20_69,57.0891578854987
948,2025,zero-migration,20_69,58.1022403703904
948,2025,medium variant,21plus,60.5124412457523
948,2025,constant-fertility,25plus,52.7941042130892
948,2025,constant-mortality,25plus,53.828000308703
948,2025,high variant,25plus,52.62467047917
948,2025,instant-replacement,25plus,56.0262619053141
948,2025,low variant,25plus,55.1139951057859
948,2025,medium variant,25plus,53.8398759331879
948,2025,no change,25plus,52.7909562126576
948,2025,zero-migration,25plus,53.8481926453891
948,2025,constant-fertility,25_49,33.9054817671359
948,2025,constant-mortality,25_49,34.7004711195435
948,2025,high variant,25_49,33.7966678671415
948,2025,instant-replacement,25_49,35.9811794801695
948,2025,low variant,25_49,35.3953643882443
948,2025,medium variant,25_49,34.577098314417
948,2025,no change,25_49,34.0319440611368
948,2025,zero-migration,25_49,34.6000829428815
948,2025,constant-fertility,25_64,46.0820248220934
948,2025,constant-mortality,25_64,47.1173014872976
948,2025,high variant,25_64,45.9341323699239
948,2025,instant-replacement,25_64,48.9032269237742
948,2025,low variant,25_64,48.1069719500965
948,2025,medium variant,25_64,46.9948403548529
948,2025,no change,25_64,46.2095487675421
948,2025,zero-migration,25_64,47.0157178522758
948,2025,constant-fertility,25_69,48.7107477240368
948,2025,constant-mortality,25_69,49.7766273403442
948,2025,high variant,25_69,48.5544188310307
948,2025,instant-replacement,25_69,51.6928959018142
948,2025,low variant,25_69,50.8512068094931
948,2025,medium variant,25_69,49.6756342998001
948,2025,no change,25_69,48.8176389563833
948,2025,zero-migration,25_69,49.6929953943008
948,2025,constant-fertility,50plus,18.8886224459533
948,2025,constant-mortality,50plus,19.1275291891595
948,2025,high variant,50plus,18.8280026120285
948,2025,instant-replacement,50plus,20.0450824251447
948,2025,low variant,50plus,19.7186307175415
948,2025,medium variant,50plus,19.2627776187709
948,2025,no change,50plus,18.7590121515208
948,2025,zero-migration,50plus,19.2481097025076
948,2025,constant-fertility,60plus,10.1010382178547
948,2025,constant-mortality,60plus,10.1566224782405
948,2025,high variant,60plus,10.0686206468547
948,2025,instant-replacement,60plus,10.7194848422339
948,2025,low variant,60plus,10.5449004050755
948,2025,medium variant,60plus,10.3011245772943
948,2025,no change,60plus,9.96094061593118
948,2025,zero-migration,60plus,10.283680223457
948,2025,constant-fertility,65plus,6.71207939099584
948,2025,constant-mortality,65plus,6.71069882140542
948,2025,high variant,65plus,6.69053810924612
948,2025,instant-replacement,65plus,7.12303498153997
948,2025,low variant,65plus,7.00702315568931
948,2025,medium variant,65plus,6.84503557833504
948,2025,no change,65plus,6.58140744511553
948,2025,zero-migration,65plus,6.83247479311335
948,2025,constant-fertility,70plus,4.08335648905246
948,2025,constant-mortality,70plus,4.05137296835878
948,2025,high variant,70plus,4.07025164813933
948,2025,instant-replacement,70plus,4.33336600349993
948,2025,low variant,70plus,4.26278829629274
948,2025,medium variant,70plus,4.16424163338783
948,2025,no change,70plus,3.97331725627437
948,2025,zero-migration,70plus,4.15519725108835
948,2025,constant-fertility,75plus,2.22659593042584
948,2025,constant-mortality,75plus,2.18706543351782
948,2025,high variant,75plus,2.21945004798225
948,2025,instant-replacement,75plus,2.36292342610881
948,2025,low variant,75plus,2.32443753031096
948,2025,medium variant,75plus,2.27070144354768
948,2025,no change,75plus,2.1449282862548
948,2025,zero-migration,75plus,2.26486552994142
948,2025,constant-fertility,80plus,1.09802007100847
948,2025,constant-mortality,80plus,1.06601192213276
948,2025,high variant,80plus,1.09449616159999
948,2025,instant-replacement,80plus,1.16524933591412
948,2025,low variant,80plus,1.14626952614553
948,2025,medium variant,80plus,1.11977019548689
948,2025,no change,80plus,1.04547349198685
948,2025,zero-migration,80plus,1.11646903744453
948,2025,constant-fertility,85plus,0.462022253300439
948,2025,constant-mortality,85plus,0.442553645237885
948,2025,high variant,85plus,0.460539471147066
948,2025,instant-replacement,85plus,0.490311318014944
948,2025,low variant,85plus,0.482324543369206
948,2025,medium variant,85plus,0.471174218538975
948,2025,no change,85plus,0.434027061289278
948,2025,zero-migration,85plus,0.469494518599755
948,2025,constant-fertility,90plus,0.14922842549303
948,2025,constant-mortality,90plus,0.14094729964399
948,2025,high variant,90plus,0.148749502141359
948,2025,instant-replacement,90plus,0.158365641998387
948,2025,low variant,90plus,0.155785855918128
948,2025,medium variant,90plus,0.152184415930628
948,2025,no change,90plus,0.138231690583268
948,2025,zero-migration,90plus,0.1515487969891
948,2030,constant-fertility,total,100
948,2030,constant-mortality,total,100
948,2030,high variant,total,100
948,2030,instant-replacement,total,100
948,2030,low variant,total,100
948,2030,medium variant,total,100
948,2030,no change,total,100
948,2030,zero-migration,total,100
948,2030,medium variant,0_1,3.79697114171969
948,2030,constant-fertility,0_4,10.9279763936125
948,2030,constant-mortality,0_4,9.31708642942712
948,2030,high variant,0_4,10.7684901932962
948,2030,instant-replacement,0_4,8.25091127542781
948,2030,low variant,0_4,7.93065130553529
948,2030,medium variant,0_4,9.40574162635987
948,2030,no change,0_4,10.8231985450729
948,2030,zero-migration,0_4,9.41845789988892
948,2030,constant-fertility,0_14,30.2380131604464
948,2030,constant-mortality,0_14,27.4537648415855
948,2030,high variant,0_14,30.3485420420705
948,2030,instant-replacement,0_14,23.6344782971226
948,2030,low variant,0_14,24.6286131911309
948,2030,medium variant,0_14,27.602514474376
948,2030,no change,0_14,30.0701239768734
948,2030,zero-migration,0_14,27.5819871437643
948,2030,medium variant,0_17,32.886816791646
948,2030,constant-fertility,0_19,38.6450138017549
948,2030,constant-mortality,0_19,36.2564603761596
948,2030,high variant,0_19,38.7422228738266
948,2030,instant-replacement,0_19,32.8375840817771
948,2030,low variant,0_19,33.7116013046403
948,2030,medium variant,0_19,36.3271184430513
948,2030,no change,0_19,38.5553324966923
948,2030,zero-migration,0_19,36.2936340412587
948,2030,constant-fertility,0_24,46.5846827682736
948,2030,constant-mortality,0_24,44.5803748404093
948,2030,high variant,0_24,46.6693124576315
948,2030,instant-replacement,0_24,41.5286320738793
948,2030,low variant,0_24,42.2896806845494
948,2030,medium variant,0_24,44.5667356776321
948,2030,no change,0_24,46.5790720676858
948,2030,zero-migration,0_24,44.5491028414639
948,2030,medium variant,3_4,3.72909236279413
948,2030,medium variant,3_5,5.58075263327819
948,2030,medium variant,3_6,7.42493430224081
948,2030,medium variant,4_5,3.71157548164107
948,2030,medium variant,4_6,5.55575715060369
948,2030,medium variant,5_10,11.005273524998
948,2030,medium variant,5_11,12.8159144515583
948,2030,constant-fertility,5_14,19.310036766834
948,2030,constant-mortality,5_14,18.1366784121584
948,2030,high variant,5_14,19.5800518487743
948,2030,instant-replacement,5_14,15.3835670216948
948,2030,low variant,5_14,16.6979618855956
948,2030,medium variant,5_14,18.1967728480161
948,2030,no change,5_14,19.2469254318005
948,2030,zero-migration,5_14,18.1635292438754
948,2030,medium variant,6_9,7.33613896269825
948,2030,medium variant,6_10,9.15361325451392
948,2030,medium variant,6_11,10.9642541810742
948,2030,medium variant,6_12,12.7672105442426
948,2030,medium variant,7_10,7.30943158555131
948,2030,medium variant,7_12,10.92302887528
948,2030,medium variant,11_16,10.7271844766143
948,2030,medium variant,11_17,12.4758016402881
948,2030,medium variant,11_18,14.2063755353644
948,2030,medium variant,12_14,5.38085839645789
948,2030,medium variant,12_16,8.916543550054
948,2030,medium variant,12_17,10.6651607137279
948,2030,medium variant,12_18,12.3957346088041
948,2030,medium variant,13_17,8.86220435055944
948,2030,medium variant,13_18,10.5927782456357
948,2030,medium variant,13_19,12.3025060019647
948,2030,constant-fertility,15plus,69.7619868395536
948,2030,constant-mortality,15plus,72.5462351584146
948,2030,high variant,15plus,69.6514579579295
948,2030,instant-replacement,15plus,76.3655217028774
948,2030,low variant,15plus,75.3713868088692
948,2030,medium variant,15plus,72.397485525624
948,2030,no change,15plus,69.9298760231266
948,2030,zero-migration,15plus,72.4180128562357
948,2030,medium variant,15_17,5.28430231726997
948,2030,constant-fertility,15_24,16.3466696078272
948,2030,constant-mortality,15_24,17.1266099988238
948,2030,high variant,15_24,16.320770415561
948,2030,instant-replacement,15_24,17.8941537767567
948,2030,low variant,15_24,17.6610674934185
948,2030,medium variant,15_24,16.9642212032561
948,2030,no change,15_24,16.5089480908124
948,2030,zero-migration,15_24,16.9671156976996
948,2030,constant-fertility,15_49,49.6685928388938
948,2030,constant-mortality,15_49,51.9519010243757
948,2030,high variant,15_49,49.5898993516949
948,2030,instant-replacement,15_49,54.3699908480673
948,2030,low variant,15_49,53.6623294821351
948,2030,medium variant,15_49,51.5449945455558
948,2030,no change,15_49,50.078303122378
948,2030,zero-migration,15_49,51.5830086530571
948,2030,constant-fertility,15_59,58.7566418409766
948,2030,constant-mortality,15_59,61.4024811892323
948,2030,high variant,15_59,58.6635495108283
948,2030,instant-replacement,15_59,64.3183286653186
948,2030,low variant,15_59,63.481127479522
948,2030,medium variant,15_59,60.9763758162424
948,2030,no change,15_59,59.1880408312325
948,2030,zero-migration,15_59,61.023638291092
948,2030,constant-fertility,15_64,62.2739109506902
948,2030,constant-mortality,15_64,65.0364688787456
948,2030,high variant,15_64,62.1752459607213
948,2030,instant-replacement,15_64,68.1685602112648
948,2030,low variant,15_64,67.2812120612416
948,2030,medium variant,15_64,64.6265218484343
948,2030,no change,15_64,62.690963874173
948,2030,zero-migration,15_64,64.6688083278064
948,2030,medium variant,16plus,70.6242415931416
948,2030,medium variant,17plus,68.8618003720279
948,2030,medium variant,18plus,67.113183208354
948,2030,medium variant,18_23,10.069822181612
948,2030,constant-fertility,20plus,61.3549861982451
948,2030,constant-mortality,20plus,63.7435396238405
948,2030,high variant,20plus,61.2577771261734
948,2030,instant-replacement,20plus,67.1624159182229
948,2030,low variant,20plus,66.2883986953597
948,2030,medium variant,20plus,63.6728815569488
948,2030,no change,20plus,61.4446675033077
948,2030,zero-migration,20plus,63.7063659587412
948,2030,constant-fertility,20_64,53.8669103093818
948,2030,constant-mortality,20_64,56.2337733441715
948,2030,high variant,20_64,53.7815651289652
948,2030,instant-replacement,20_64,58.9654544266103
948,2030,low variant,20_64,58.1982239477321
948,2030,medium variant,20_64,55.901917879759
948,2030,no change,20_64,54.2057553543541
948,2030,zero-migration,20_64,55.957161430312
948,2030,constant-fertility,20_69,56.7016848065977
948,2030,constant-mortality,20_69,59.1368970155984
948,2030,high variant,20_69,56.6118482911572
948,2030,instant-replacement,20_69,62.0685887178986
948,2030,low variant,20_69,61.2609361040957
948,2030,medium variant,20_69,58.8437857210894
948,2030,no change,20_69,57.004172977091
948,2030,zero-migration,20_69,58.8921762908819
948,2030,medium variant,21plus,61.9841696590197
948,2030,constant-fertility,25plus,53.4153172317264
948,2030,constant-mortality,25plus,55.4196251595908
948,2030,high variant,25plus,53.3306875423685
948,2030,instant-replacement,25plus,58.4713679261207
948,2030,low variant,25plus,57.7103193154506
948,2030,medium variant,25plus,55.4332643223679
948,2030,no change,25plus,53.4209279323142
948,2030,zero-migration,25plus,55.4508971585361
948,2030,constant-fertility,25_49,33.3219232310666
948,2030,constant-mortality,25_49,34.8252910255519
948,2030,high variant,25_49,33.2691289361339
948,2030,instant-replacement,25_49,36.4758370713106
948,2030,low variant,25_49,36.0012619887165
948,2030,medium variant,25_49,34.5807733422997
948,2030,no change,25_49,33.5693550315656
948,2030,zero-migration,25_49,34.6158929553575
948,2030,constant-fertility,25_64,45.927241342863
948,2030,constant-mortality,25_64,47.9098588799218
948,2030,high variant,25_64,45.8544755451603
948,2030,instant-replacement,25_64,50.2744064345081
948,2030,low variant,25_64,49.620144567823
948,2030,medium variant,25_64,47.6623006451782
948,2030,no change,25_64,46.1820157833606
948,2030,zero-migration,25_64,47.7016926301068
948,2030,constant-fertility,25_69,48.7620158400789
948,2030,constant-mortality,25_69,50.8129825513487
948,2030,high variant,25_69,48.6847587073523
948,2030,instant-replacement,25_69,53.3775407257964
948,2030,low variant,25_69,52.6828567241866
948,2030,medium variant,25_69,50.6041684865086
948,2030,no change,25_69,48.9804334060975
948,2030,zero-migration,25_69,50.6367074906767
948,2030,constant-fertility,50plus,20.0933940006598
948,2030,constant-mortality,50plus,20.5943341340388
948,2030,high variant,50plus,20.0615586062346
948,2030,instant-replacement,50plus,21.9955308548101
948,2030,low variant,50plus,21.7090573267341
948,2030,medium variant,50plus,20.8524909800682
948,2030,no change,50plus,19.8515729007486
948,2030,zero-migration,50plus,20.8350042031786
948,2030,constant-fertility,60plus,11.005344998577
948,2030,constant-mortality,60plus,11.1437539691823
948,2030,high variant,60plus,10.9879084471012
948,2030,instant-replacement,60plus,12.0471930375588
948,2030,low variant,60plus,11.8902593293472
948,2030,medium variant,60plus,11.4211097093816
948,2030,no change,60plus,10.7418351918941
948,2030,zero-migration,60plus,11.3943745651437
948,2030,constant-fertility,65plus,7.48807588886335
948,2030,constant-mortality,65plus,7.50976627966901
948,2030,high variant,65plus,7.4762119972082
948,2030,instant-replacement,65plus,8.19696149161261
948,2030,low variant,65plus,8.09017474762761
948,2030,medium variant,65plus,7.77096367718972
948,2030,no change,65plus,7.23891214895362
948,2030,zero-migration,65plus,7.7492045284293
948,2030,constant-fertility,70plus,4.65330139164743
948,2030,constant-mortality,70plus,4.60664260824208
948,2030,high variant,70plus,4.64592883501624
948,2030,instant-replacement,70plus,5.09382720032438
948,2030,low variant,70plus,5.02746259126401
948,2030,medium variant,70plus,4.82909583585932
948,2030,no change,70plus,4.4404945262167
948,2030,zero-migration,70plus,4.81418966785935
948,2030,constant-fertility,75plus,2.57489109262225
948,2030,constant-mortality,75plus,2.50623732186785
948,2030,high variant,75plus,2.57081150937549
948,2030,instant-replacement,75plus,2.8186573213949
948,2030,low variant,75plus,2.78193212843973
948,2030,medium variant,75plus,2.6721664484258
948,2030,no change,75plus,2.41584429748806
948,2030,zero-migration,75plus,2.66251353326989
948,2030,constant-fertility,80plus,1.22758600852853
948,2030,constant-mortality,80plus,1.1694775107339
948,2030,high variant,80plus,1.22564105663184
948,2030,instant-replacement,80plus,1.34380409713032
948,2030,low variant,80plus,1.32629335948757
948,2030,medium variant,80plus,1.27396228677238
948,2030,no change,80plus,1.1272974427033
948,2030,zero-migration,80plus,1.26877284542006
948,2030,constant-fertility,85plus,0.507517761560813
948,2030,constant-mortality,85plus,0.471969257792237
948,2030,high variant,85plus,0.506713665044487
948,2030,instant-replacement,85plus,0.555566958400829
948,2030,low variant,85plus,0.548326090639426
948,2030,medium variant,85plus,0.526690988332969
948,2030,no change,85plus,0.454946301608986
948,2030,zero-migration,85plus,0.524185022743995
948,2030,constant-fertility,90plus,0.171071283181088
948,2030,constant-mortality,90plus,0.155265498170933
948,2030,high variant,90plus,0.17080024276976
948,2030,instant-replacement,90plus,0.18726805725079
948,2030,low variant,90plus,0.184826729292934
948,2030,medium variant,90plus,0.177534088535027
948,2030,no change,90plus,0.149665305491514
948,2030,zero-migration,90plus,0.176547915142172
948,2035,constant-fertility,total,100
948,2035,constant-mortality,total,100
948,2035,high variant,total,100
948,2035,instant-replacement,total,100
948,2035,low variant,total,100
948,2035,medium variant,total,100
948,2035,no change,total,100
948,2035,zero-migration,total,100
948,2035,medium variant,0_1,3.63981578689209
948,2035,constant-fertility,0_4,10.8780680382768
948,2035,constant-mortality,0_4,8.92699226610782
948,2035,high variant,0_4,10.2516364886057
948,2035,instant-replacement,0_4,8.0896908593712
948,2035,low variant,0_4,7.64538331156597
948,2035,medium variant,0_4,9.01475270536433
948,2035,no change,0_4,10.7656702246776
948,2035,zero-migration,0_4,9.02566499171428
948,2035,constant-fertility,0_14,30.1101359603283
948,2035,constant-mortality,0_14,26.2653992110589
948,2035,high variant,0_14,29.5572230097262
948,2035,instant-replacement,0_14,23.3931153028467
948,2035,low variant,0_14,22.9516738777275
948,2035,medium variant,0_14,26.4320083728298
948,2035,no change,0_14,29.9092443694355
948,2035,zero-migration,0_14,26.4320562454473
948,2035,medium variant,0_17,31.5273469871284
948,2035,constant-fertility,0_19,38.6006949964013
948,2035,constant-mortality,0_19,34.7693602847634
948,2035,high variant,0_19,38.2763555398656
948,2035,instant-replacement,0_19,30.5125966708295
948,2035,low variant,0_19,31.0913774003135
948,2035,medium variant,0_19,34.878628169423
948,2035,no change,0_19,38.461540251485
948,2035,zero-migration,0_19,34.8581561037703
948,2035,constant-fertility,0_24,46.2874999997512
948,2035,constant-mortality,0_24,43.0430401581488
948,2035,high variant,0_24,46.0037657936681
948,2035,instant-replacement,0_24,39.2123432275209
948,2035,low variant,0_24,39.7183015152067
948,2035,medium variant,0_24,43.0314124197163
948,2035,no change,0_24,46.2669048460981
948,2035,zero-migration,0_24,43.0117337193345
948,2035,medium variant,3_4,3.57307697192666
948,2035,medium variant,3_5,5.34610986054351
948,2035,medium variant,3_6,7.1111461543614
948,2035,medium variant,4_5,3.55478720225331
948,2035,medium variant,4_6,5.3198234960712
948,2035,medium variant,5_10,10.528446573438
948,2035,medium variant,5_11,12.259970386753
948,2035,constant-fertility,5_14,19.2320679220515
948,2035,constant-mortality,5_14,17.338406944951
948,2035,high variant,5_14,19.3055865211205
948,2035,instant-replacement,5_14,15.3034244434755
948,2035,low variant,5_14,15.3062905661616
948,2035,medium variant,5_14,17.4172556674655
948,2035,no change,5_14,19.1435741447579
948,2035,zero-migration,5_14,17.406391253733
948,2035,medium variant,6_9,7.01758655968479
948,2035,medium variant,6_10,8.7554136848211
948,2035,medium variant,6_11,10.4869374981362
948,2035,medium variant,6_12,12.2122546142087
948,2035,medium variant,7_10,6.99037739100322
948,2035,medium variant,7_12,10.4472183203908
948,2035,medium variant,11_16,10.2936152437904
