global,year,variant,age5yearinterval,population
900,2025,instant_replacement,50_54,466384.319
900,2025,low_variant,50_54,466385.154
900,2025,medium_variant,50_54,466385.154
900,2025,momentum,50_54,464683.543
900,2025,no_change,50_54,464008.005
900,2025,zero_migration,50_54,467063.323
900,2025,constant_fertility,55_59,430072.268
900,2025,constant_mortality,55_59,427312.463
900,2025,high_variant,55_59,430072.268
900,2025,instant_replacement,55_59,430071.68
900,2025,low_variant,55_59,430072.268
900,2025,medium_variant,55_59,430072.268
900,2025,momentum,55_59,427793.669
900,2025,no_change,55_59,427312.582
900,2025,zero_migration,55_59,430555.71
900,2025,constant_fertility,60_64,368871.916
900,2025,constant_mortality,60_64,365447.815
900,2025,high_variant,60_64,368871.916
900,2025,instant_replacement,60_64,368871.501
900,2025,low_variant,60_64,368871.916
900,2025,medium_variant,60_64,368871.916
900,2025,momentum,60_64,365802.553
900,2025,no_change,60_64,365447.894
900,2025,zero_migration,60_64,369229.613
900,2025,constant_fertility,65_69,295698.617
900,2025,constant_mortality,65_69,291532.498
900,2025,high_variant,65_69,295698.617
900,2025,instant_replacement,65_69,295698.33
900,2025,low_variant,65_69,295698.617
900,2025,medium_variant,65_69,295698.617
900,2025,momentum,65_69,291853.858
900,2025,no_change,65_69,291532.556
900,2025,zero_migration,65_69,296024.793
900,2025,constant_fertility,70_74,236119.686
900,2025,constant_mortality,70_74,230984.338
900,2025,high_variant,70_74,236119.686
900,2025,instant_replacement,70_74,236119.491
900,2025,low_variant,70_74,236119.686
900,2025,medium_variant,70_74,236119.686
900,2025,momentum,70_74,231163.494
900,2025,no_change,70_74,230984.385
900,2025,zero_migration,70_74,236304.191
900,2025,constant_fertility,75_79,153956.509
900,2025,constant_mortality,75_79,148940.524
900,2025,high_variant,75_79,153956.509
900,2025,instant_replacement,75_79,153956.394
900,2025,low_variant,75_79,153956.509
900,2025,medium_variant,75_79,153956.509
900,2025,momentum,75_79,148992.019
900,2025,no_change,75_79,148940.55
900,2025,zero_migration,75_79,154010.466
900,2025,constant_fertility,80_84,90123.6740000001
900,2025,constant_mortality,80_84,85890.037
900,2025,high_variant,80_84,90123.6740000001
900,2025,instant_replacement,80_84,90123.625
900,2025,low_variant,80_84,90123.6740000001
900,2025,medium_variant,80_84,90123.6740000001
900,2025,momentum,80_84,85894.2169999999
900,2025,no_change,80_84,85890.046
900,2025,zero_migration,80_84,90127.825
900,2025,constant_fertility,85_89,50235.923
900,2025,constant_mortality,85_89,46909.795
900,2025,high_variant,85_89,50235.923
900,2025,instant_replacement,85_89,50235.903
900,2025,low_variant,85_89,50235.923
900,2025,medium_variant,85_89,50235.923
900,2025,momentum,85_89,46902.54
900,2025,no_change,85_89,46909.796
900,2025,zero_migration,85_89,50227.93
900,2025,constant_fertility,90_94,20105.124
900,2025,constant_mortality,90_94,18357.132
900,2025,high_variant,90_94,20105.124
900,2025,instant_replacement,90_94,20105.112
900,2025,low_variant,90_94,20105.124
900,2025,medium_variant,90_94,20105.124
900,2025,momentum,90_94,18357.505
900,2025,no_change,90_94,18357.133
900,2025,zero_migration,90_94,20105.466
900,2025,constant_fertility,95_99,5449.916
900,2025,constant_mortality,95_99,4912.101
900,2025,high_variant,95_99,5449.916
900,2025,instant_replacement,95_99,5449.916
900,2025,low_variant,95_99,5449.916
900,2025,medium_variant,95_99,5449.916
900,2025,momentum,95_99,4912.119
900,2025,no_change,95_99,4912.101
900,2025,zero_migration,95_99,5449.922
900,2025,constant_fertility,100plus,848.302
900,2025,constant_mortality,100plus,766.628
900,2025,high_variant,100plus,848.302
900,2025,instant_replacement,100plus,848.302
900,2025,low_variant,100plus,848.302
900,2025,medium_variant,100plus,848.302
900,2025,momentum,100plus,766.628
900,2025,no_change,100plus,766.628
900,2025,zero_migration,100plus,848.303
900,2030,constant_fertility,0_4,782530.357
900,2030,constant_mortality,0_4,665633.314
900,2030,high_variant,0_4,823062.749
900,2030,instant_replacement,0_4,619868.884
900,2030,low_variant,0_4,536858.48
900,2030,medium_variant,0_4,679978.338
900,2030,momentum,0_4,624886.608
900,2030,no_change,0_4,765034.173
900,2030,zero_migration,0_4,680455.223
900,2030,constant_fertility,5_9,737842.087
900,2030,constant_mortality,5_9,661452.862
900,2030,high_variant,5_9,786212.907
900,2030,instant_replacement,5_9,611366.045
900,2030,low_variant,5_9,561792.593
900,2030,medium_variant,5_9,674014.392
900,2030,momentum,5_9,612937.368
900,2030,no_change,5_9,723491.038
900,2030,zero_migration,5_9,674490.739
900,2030,constant_fertility,10_14,702493.423999999
900,2030,constant_mortality,10_14,662965.739
900,2030,high_variant,10_14,740184.117
900,2030,instant_replacement,10_14,605487.504
900,2030,low_variant,10_14,602196.6
900,2030,medium_variant,10_14,671232.791
900,2030,momentum,10_14,605184.957
900,2030,no_change,10_14,693658.858
900,2030,zero_migration,10_14,671347.979
900,2030,constant_fertility,15_19,661208.157
900,2030,constant_mortality,15_19,657770.689
900,2030,high_variant,15_19,661208.143
900,2030,instant_replacement,15_19,661206.918
900,2030,low_variant,15_19,661208.134
900,2030,medium_variant,15_19,661208.128
900,2030,momentum,15_19,658347.208
900,2030,no_change,15_19,657772.168000001
900,2030,zero_migration,15_19,661787.242
900,2030,constant_fertility,20_24,634977.581
900,2030,constant_mortality,20_24,632109.124
900,2030,high_variant,20_24,634977.565
900,2030,instant_replacement,20_24,634965.377
900,2030,low_variant,20_24,634977.571
900,2030,medium_variant,20_24,634977.573
900,2030,momentum,20_24,632334.342
900,2030,no_change,20_24,632111.799
900,2030,zero_migration,20_24,635207.861000001
900,2030,constant_fertility,25_29,602465.199
900,2030,constant_mortality,25_29,599318.631
900,2030,high_variant,25_29,602465.199
900,2030,instant_replacement,25_29,602454.921
900,2030,low_variant,25_29,602465.199
900,2030,medium_variant,25_29,602465.199
900,2030,momentum,25_29,598398.698
900,2030,no_change,25_29,599320.897
900,2030,zero_migration,25_29,601557.767000001
900,2030,constant_fertility,30_34,582527.643
900,2030,constant_mortality,30_34,579034.276
900,2030,high_variant,30_34,582527.643
900,2030,instant_replacement,30_34,582519.164
900,2030,low_variant,30_34,582527.643
900,2030,medium_variant,30_34,582527.643
900,2030,momentum,30_34,577076.581
900,2030,no_change,30_34,579036.147
900,2030,zero_migration,30_34,580587.487
900,2030,constant_fertility,35_39,587608.537
900,2030,constant_mortality,35_39,583654.562
900,2030,high_variant,35_39,587608.537
900,2030,instant_replacement,35_39,587601.613
900,2030,low_variant,35_39,587608.537
900,2030,medium_variant,35_39,587608.537
900,2030,momentum,35_39,581744.201
900,2030,no_change,35_39,583656.086
900,2030,zero_migration,35_39,585711.912
900,2030,constant_fertility,40_44,594648.726
900,2030,constant_mortality,40_44,590180.154
900,2030,high_variant,40_44,594648.726
900,2030,instant_replacement,40_44,594643.087
900,2030,low_variant,40_44,594648.726
900,2030,medium_variant,40_44,594648.726
900,2030,momentum,40_44,589831.58
900,2030,no_change,40_44,590181.4
900,2030,zero_migration,40_44,594311.344
900,2030,constant_fertility,45_49,531153.982
900,2030,constant_mortality,45_49,526534.383
900,2030,high_variant,45_49,531153.982
900,2030,instant_replacement,45_49,531149.433
900,2030,low_variant,45_49,531153.982
900,2030,medium_variant,45_49,531153.982
900,2030,momentum,45_49,527339.534
900,2030,no_change,45_49,526535.391
900,2030,zero_migration,45_49,531969.118
900,2030,constant_fertility,50_54,474031.514
900,2030,constant_mortality,50_54,469347.467
900,2030,high_variant,50_54,474031.514
900,2030,instant_replacement,50_54,474027.929
900,2030,low_variant,50_54,474031.514
900,2030,medium_variant,50_54,474031.514
900,2030,momentum,50_54,470388.913
900,2030,no_change,50_54,469348.256
900,2030,zero_migration,50_54,475079.733
900,2030,constant_fertility,55_59,451247.089
900,2030,constant_mortality,55_59,445950.768
900,2030,high_variant,55_59,451247.089
900,2030,instant_replacement,55_59,451244.375
900,2030,low_variant,55_59,451247.089
900,2030,medium_variant,55_59,451247.089
900,2030,momentum,55_59,446895.564
900,2030,no_change,55_59,445951.374
900,2030,zero_migration,55_59,452198.772
900,2030,constant_fertility,60_64,409161.024
900,2030,constant_mortality,60_64,402545.146
900,2030,high_variant,60_64,409161.024
900,2030,instant_replacement,60_64,409159.059
900,2030,low_variant,60_64,409161.024
900,2030,medium_variant,60_64,409161.024
900,2030,momentum,60_64,403167.205
900,2030,no_change,60_64,402545.586
900,2030,zero_migration,60_64,409792.254
900,2030,constant_fertility,65_69,340749.24
900,2030,constant_mortality,65_69,332437.785
900,2030,high_variant,65_69,340749.24
900,2030,instant_replacement,65_69,340747.855
900,2030,low_variant,65_69,340749.24
900,2030,medium_variant,65_69,340749.24
900,2030,momentum,65_69,332896.037
900,2030,no_change,65_69,332438.089
900,2030,zero_migration,65_69,341218.946
900,2030,constant_fertility,70_74,260702.992
900,2030,constant_mortality,70_74,250995.251
900,2030,high_variant,70_74,260702.992
900,2030,instant_replacement,70_74,260702.07
900,2030,low_variant,70_74,260702.992
900,2030,medium_variant,70_74,260702.992
900,2030,momentum,70_74,251308.221
900,2030,no_change,70_74,250995.449
900,2030,zero_migration,70_74,261030.988
900,2030,constant_fertility,75_79,193623.912
900,2030,constant_mortality,75_79,182610.812
900,2030,high_variant,75_79,193623.912
900,2030,instant_replacement,75_79,193623.347
900,2030,low_variant,75_79,193623.912
900,2030,medium_variant,75_79,193623.912
900,2030,momentum,75_79,182733.752
900,2030,no_change,75_79,182610.932
900,2030,zero_migration,75_79,193757.716
900,2030,constant_fertility,80_84,113859.998
900,2030,constant_mortality,80_84,104618.315
900,2030,high_variant,80_84,113859.998
900,2030,instant_replacement,80_84,113859.713
900,2030,low_variant,80_84,113859.998
900,2030,medium_variant,80_84,113859.998
900,2030,momentum,80_84,104649.595
900,2030,no_change,80_84,104618.376
900,2030,zero_migration,80_84,113894.334
900,2030,constant_fertility,85_89,56174.957
900,2030,constant_mortality,85_89,49871.475
900,2030,high_variant,85_89,56174.957
900,2030,instant_replacement,85_89,56174.859
900,2030,low_variant,85_89,56174.957
900,2030,medium_variant,85_89,56174.957
900,2030,momentum,85_89,49865.441
900,2030,no_change,85_89,49871.491
900,2030,zero_migration,85_89,56167.998
900,2030,constant_fertility,90_94,24036.093
900,2030,constant_mortality,90_94,20473.473
900,2030,high_variant,90_94,24036.093
900,2030,instant_replacement,90_94,24036.063
900,2030,low_variant,90_94,24036.093
900,2030,medium_variant,90_94,24036.093
900,2030,momentum,90_94,20468.239
900,2030,no_change,90_94,20473.478
900,2030,zero_migration,90_94,24029.544
900,2030,constant_fertility,95_99,6643.38600000001
900,2030,constant_mortality,95_99,5495.842
900,2030,high_variant,95_99,6643.38600000001
900,2030,instant_replacement,95_99,6643.38
900,2030,low_variant,95_99,6643.38600000001
900,2030,medium_variant,95_99,6643.38600000001
900,2030,momentum,95_99,5495.873
900,2030,no_change,95_99,5495.843
900,2030,zero_migration,95_99,6643.385
900,2030,constant_fertility,100plus,1153.13
900,2030,constant_mortality,100plus,956.683
900,2030,high_variant,100plus,1153.13
900,2030,instant_replacement,100plus,1153.13
900,2030,low_variant,100plus,1153.13
900,2030,medium_variant,100plus,1153.13
900,2030,momentum,100plus,956.687
900,2030,no_change,100plus,956.684
900,2030,zero_migration,100plus,1153.132
900,2035,constant_fertility,0_4,831976.399
900,2035,constant_mortality,0_4,664299.272
900,2035,high_variant,0_4,832999.68
900,2035,instant_replacement,0_4,624699.329
900,2035,low_variant,0_4,536411.334
900,2035,medium_variant,0_4,684294.453
900,2035,momentum,0_4,630229.776
900,2035,no_change,0_4,805726.588
900,2035,zero_migration,0_4,684674.256
900,2035,constant_fertility,5_9,776612.119000001
900,2035,constant_mortality,5_9,656636.595
900,2035,high_variant,5_9,817497.747
900,2035,instant_replacement,5_9,616600.767
900,2035,low_variant,5_9,532709.407
900,2035,medium_variant,5_9,675121.241
900,2035,momentum,5_9,618562.612
900,2035,no_change,5_9,754028.709
900,2035,zero_migration,5_9,675664.597999999
900,2035,constant_fertility,10_14,735094.732
900,2035,constant_mortality,10_14,657225.817
900,2035,high_variant,10_14,783509.464
900,2035,instant_replacement,10_14,609686.296
900,2035,low_variant,10_14,559626.819
900,2035,medium_variant,10_14,671579.727
900,2035,momentum,10_14,610115.934
900,2035,no_change,10_14,718690.279
900,2035,zero_migration,10_14,672214.76
900,2035,constant_fertility,15_19,699964.601
900,2035,constant_mortality,15_19,659041.078
900,2035,high_variant,15_19,737627.941
900,2035,instant_replacement,15_19,603808.062
900,2035,low_variant,15_19,599988.727
900,2035,medium_variant,15_19,668850.63
900,2035,momentum,15_19,602504.265
900,2035,no_change,15_19,689483.905
900,2035,zero_migration,15_19,669065.073
900,2035,constant_fertility,20_24,658190.299
900,2035,constant_mortality,20_24,652723.497
900,2035,high_variant,20_24,658190.3
900,2035,instant_replacement,20_24,658185.018
900,2035,low_variant,20_24,658190.304
900,2035,medium_variant,20_24,658190.286
900,2035,momentum,20_24,652882.614
900,2035,no_change,20_24,652727.591
900,2035,zero_migration,20_24,658355.052
900,2035,constant_fertility,25_29,631837.287
900,2035,constant_mortality,25_29,626674.448
900,2035,high_variant,25_29,631837.277
900,2035,instant_replacement,25_29,631815.246
900,2035,low_variant,25_29,631837.287
900,2035,medium_variant,25_29,631837.291
900,2035,momentum,25_29,625913.452
900,2035,no_change,25_29,626680.025
900,2035,zero_migration,25_29,631091.225
900,2035,constant_fertility,30_34,598564.453
900,2035,constant_mortality,30_34,592964.235
900,2035,high_variant,30_34,598564.453
900,2035,instant_replacement,30_34,598545.942
900,2035,low_variant,30_34,598564.453
900,2035,medium_variant,30_34,598564.453
900,2035,momentum,30_34,591448.381
900,2035,no_change,30_34,592968.947
900,2035,zero_migration,30_34,597076.078
900,2035,constant_fertility,35_39,577330.84
900,2035,constant_mortality,35_39,571112.706
900,2035,high_variant,35_39,577330.84
900,2035,instant_replacement,35_39,577315.6
900,2035,low_variant,35_39,577330.84
900,2035,medium_variant,35_39,577330.84
900,2035,momentum,35_39,569150.564
900,2035,no_change,35_39,571116.58
900,2035,zero_migration,35_39,575402.777
900,2035,constant_fertility,40_44,580884.633
900,2035,constant_mortality,40_44,573953.508
900,2035,high_variant,40_44,580884.633
900,2035,instant_replacement,40_44,580872.212
900,2035,low_variant,40_44,580884.633
900,2035,medium_variant,40_44,580884.633
900,2035,momentum,40_44,572259.129
900,2035,no_change,40_44,573956.652
900,2035,zero_migration,40_44,579217.998
900,2035,constant_fertility,45_49,585657.942
900,2035,constant_mortality,45_49,577998.84
900,2035,high_variant,45_49,585657.942
900,2035,instant_replacement,45_49,585647.864
900,2035,low_variant,45_49,585657.942
900,2035,medium_variant,45_49,585657.942
900,2035,momentum,45_49,578009.468
900,2035,no_change,45_49,578001.395
900,2035,zero_migration,45_49,585690.903
900,2035,constant_fertility,50_54,519477.749
900,2035,constant_mortality,50_54,511404.822
900,2035,high_variant,50_54,519477.749
900,2035,instant_replacement,50_54,519469.692
900,2035,low_variant,50_54,519477.749
900,2035,medium_variant,50_54,519477.749
900,2035,momentum,50_54,512564.729
900,2035,no_change,50_54,511406.861
900,2035,zero_migration,50_54,520656.478
900,2035,constant_fertility,55_59,458968.705
900,2035,constant_mortality,55_59,450377.96
900,2035,high_variant,55_59,458968.705
900,2035,instant_replacement,55_59,458962.42
900,2035,low_variant,55_59,458968.705
900,2035,medium_variant,55_59,458968.705
900,2035,momentum,55_59,451630.074
900,2035,no_change,55_59,450379.544
900,2035,zero_migration,55_59,460236.125
900,2035,constant_fertility,60_64,430054.489
900,2035,constant_mortality,60_64,419546.415
900,2035,high_variant,60_64,430054.489
900,2035,instant_replacement,60_64,430049.794
900,2035,low_variant,60_64,430054.489
900,2035,medium_variant,60_64,430054.489
900,2035,momentum,60_64,420590.146
900,2035,no_change,60_64,419547.602
900,2035,zero_migration,60_64,431121.979
900,2035,constant_fertility,65_69,379605.515
900,2035,constant_mortality,65_69,366012.5
900,2035,high_variant,65_69,379605.515
900,2035,instant_replacement,65_69,379602.2
900,2035,low_variant,65_69,379605.515
900,2035,medium_variant,65_69,379605.515
900,2035,momentum,65_69,366671.205
900,2035,no_change,65_69,366013.333
900,2035,zero_migration,65_69,380292.104
900,2035,constant_fertility,70_74,302341.574
900,2035,constant_mortality,70_74,285845.081
900,2035,high_variant,70_74,302341.574
900,2035,instant_replacement,70_74,302339.38
900,2035,low_variant,70_74,302341.574
900,2035,medium_variant,70_74,302341.574
900,2035,momentum,70_74,286252.582
900,2035,no_change,70_74,285845.622
900,2035,zero_migration,70_74,302779.04
900,2035,constant_fertility,75_79,215824.425
900,2035,constant_mortality,75_79,198180.034
900,2035,high_variant,75_79,215824.425
900,2035,instant_replacement,75_79,215823.111
900,2035,low_variant,75_79,215824.425
900,2035,medium_variant,75_79,215824.425
900,2035,momentum,75_79,198394.431
900,2035,no_change,75_79,198180.346
900,2035,zero_migration,75_79,216066.922
900,2035,constant_fertility,80_84,144228.179
900,2035,constant_mortality,80_84,127028.737
900,2035,high_variant,80_84,144228.179
900,2035,instant_replacement,80_84,144227.521
900,2035,low_variant,80_84,144228.179
900,2035,medium_variant,80_84,144228.179
900,2035,momentum,80_84,127091.266
900,2035,no_change,80_84,127028.892
900,2035,zero_migration,80_84,144304.004
900,2035,constant_fertility,85_89,72550.463
900,2035,constant_mortality,85_89,60783.951
900,2035,high_variant,85_89,72550.463
900,2035,instant_replacement,85_89,72550.22
900,2035,low_variant,85_89,72550.463
900,2035,medium_variant,85_89,72550.463
900,2035,momentum,85_89,60788.057
900,2035,no_change,85_89,60784.011
900,2035,zero_migration,85_89,72556.357
900,2035,constant_fertility,90_94,27733.513
900,2035,constant_mortality,90_94,21898.344
900,2035,high_variant,90_94,27733.513
900,2035,instant_replacement,90_94,27733.456
900,2035,low_variant,90_94,27733.513
900,2035,medium_variant,90_94,27733.513
900,2035,momentum,90_94,21891.291
900,2035,no_change,90_94,21898.361
900,2035,zero_migration,90_94,27724.449
900,2035,constant_fertility,95_99,8132.055
900,2035,constant_mortality,95_99,6093.175
900,2035,high_variant,95_99,8132.055
900,2035,instant_replacement,95_99,8132.046
900,2035,low_variant,95_99,8132.055
900,2035,medium_variant,95_99,8132.055
900,2035,momentum,95_99,6091.39
900,2035,no_change,95_99,6093.177
900,2035,zero_migration,95_99,8129.439
900,2035,constant_fertility,100plus,1473.777
900,2035,constant_mortality,100plus,1100.785
900,2035,high_variant,100plus,1473.777
900,2035,instant_replacement,100plus,1473.777
900,2035,low_variant,100plus,1473.777
900,2035,medium_variant,100plus,1473.777
900,2035,momentum,100plus,1100.793
900,2035,no_change,100plus,1100.786
900,2035,zero_migration,100plus,1473.787
900,2040,constant_fertility,0_4,895116.034
900,2040,constant_mortality,0_4,664849.94
900,2040,high_variant,0_4,858198.653
900,2040,instant_replacement,0_4,624218.932
900,2040,low_variant,0_4,531117.662
900,2040,medium_variant,0_4,691673.987
900,2040,momentum,0_4,629873.252
900,2040,no_change,0_4,856649.573000001
900,2040,zero_migration,0_4,692099.352
900,2040,constant_fertility,5_9,826298.219
900,2040,constant_mortality,5_9,655024.28
900,2040,high_variant,5_9,827979.453000001
900,2040,instant_replacement,5_9,621748.69
900,2040,low_variant,5_9,532746.721
900,2040,medium_variant,5_9,679954.028
900,2040,momentum,5_9,623534.246
900,2040,no_change,5_9,793524.282
900,2040,zero_migration,5_9,680376.271
900,2040,constant_fertility,10_14,773967.063
900,2040,constant_mortality,10_14,652294.79
900,2040,high_variant,10_14,814979.134
900,2040,instant_replacement,10_14,615043.538
900,2040,low_variant,10_14,530827.083
900,2040,medium_variant,10_14,672920.709999999
900,2040,momentum,10_14,615514.653
900,2040,no_change,10_14,748756.393
900,2040,zero_migration,10_14,673593.996
900,2040,constant_fertility,15_19,732572.738
900,2040,constant_mortality,15_19,653153.599
900,2040,high_variant,15_19,781002.797
900,2040,instant_replacement,15_19,608065.34
900,2040,low_variant,15_19,557653.051
900,2040,medium_variant,15_19,669339.502
900,2040,momentum,15_19,607243.458
900,2040,no_change,15_19,714078.336
900,2040,zero_migration,15_19,670102.281
900,2040,constant_fertility,20_24,696837.672
900,2040,constant_mortality,20_24,653701.947
900,2040,high_variant,20_24,734444.922
900,2040,instant_replacement,20_24,601784.597
900,2040,low_variant,20_24,597320.24
900,2040,medium_variant,20_24,665924.729
900,2040,momentum,20_24,598407.878
900,2040,no_change,20_24,683788.903
900,2040,zero_migration,20_24,665838.986
900,2040,constant_fertility,25_29,655046.717
900,2040,constant_mortality,25_29,646747.967
900,2040,high_variant,25_29,655046.71
900,2040,instant_replacement,25_29,655035.994
900,2040,low_variant,25_29,655046.696
900,2040,medium_variant,25_29,655046.696
900,2040,momentum,25_29,646101.448
900,2040,no_change,25_29,646755.707
900,2040,zero_migration,25_29,654414.918
900,2040,constant_fertility,30_34,628039.449
900,2040,constant_mortality,30_34,619790.338
900,2040,high_variant,30_34,628039.445
900,2040,instant_replacement,30_34,628007.089
900,2040,low_variant,30_34,628039.434
900,2040,medium_variant,30_34,628039.455
900,2040,momentum,30_34,618452.569
900,2040,no_change,30_34,619799.577
900,2040,zero_migration,30_34,626734.09
900,2040,constant_fertility,35_39,593650.622
900,2040,constant_mortality,35_39,584640.236
900,2040,high_variant,35_39,593650.622
900,2040,instant_replacement,35_39,593623.508
900,2040,low_variant,35_39,593650.622
900,2040,medium_variant,35_39,593650.622
900,2040,momentum,35_39,582993.004
900,2040,no_change,35_39,584647.978
900,2040,zero_migration,35_39,592054.688
900,2040,constant_fertility,40_44,571019.183
900,2040,constant_mortality,40_44,561146.709
900,2040,high_variant,40_44,571019.183
900,2040,instant_replacement,40_44,570996.943
900,2040,low_variant,40_44,571019.183
900,2040,medium_variant,40_44,571019.183
900,2040,momentum,40_44,559311.941
900,2040,no_change,40_44,561153.028
900,2040,zero_migration,40_44,569243.159
900,2040,constant_fertility,45_49,572424.489
900,2040,constant_mortality,45_49,561610.439
900,2040,high_variant,45_49,572424.489
900,2040,instant_replacement,45_49,572406.44
900,2040,low_variant,45_49,572424.489
900,2040,medium_variant,45_49,572424.489
900,2040,momentum,45_49,560184.406
900,2040,no_change,45_49,561615.549
900,2040,zero_migration,45_49,571044.172
900,2040,constant_fertility,50_54,573700.873
900,2040,constant_mortality,50_54,561518.098
900,2040,high_variant,50_54,573700.873
900,2040,instant_replacement,50_54,573686.358
900,2040,low_variant,50_54,573700.873
900,2040,medium_variant,50_54,573700.873
900,2040,momentum,50_54,561824.39
900,2040,no_change,50_54,561522.194
900,2040,zero_migration,50_54,574042.785
900,2040,constant_fertility,55_59,503680.757
900,2040,constant_mortality,55_59,490414.674
900,2040,high_variant,55_59,503680.757
900,2040,instant_replacement,55_59,503669.297
900,2040,low_variant,55_59,503680.757
900,2040,medium_variant,55_59,503680.757
900,2040,momentum,55_59,491793.111
900,2040,no_change,55_59,490417.903
900,2040,zero_migration,55_59,505093.474
900,2040,constant_fertility,60_64,437862.521
900,2040,constant_mortality,60_64,422831.484
900,2040,high_variant,60_64,437862.521
900,2040,instant_replacement,60_64,437853.767
900,2040,low_variant,60_64,437862.521
900,2040,medium_variant,60_64,437862.521
900,2040,momentum,60_64,424155.714
900,2040,no_change,60_64,422833.931
900,2040,zero_migration,60_64,439230.457
900,2040,constant_fertility,65_69,400070.879
900,2040,constant_mortality,65_69,380809.263
900,2040,high_variant,65_69,400070.879
900,2040,instant_replacement,65_69,400064.567
900,2040,low_variant,65_69,400070.879
900,2040,medium_variant,65_69,400070.879
900,2040,momentum,65_69,381812.749
900,2040,no_change,65_69,380811.011
900,2040,zero_migration,65_69,401136.12
900,2040,constant_fertility,70_74,338732.16
900,2040,constant_mortality,70_74,314174.582
900,2040,high_variant,70_74,338732.16
900,2040,instant_replacement,70_74,338727.98
900,2040,low_variant,70_74,338732.16
900,2040,medium_variant,70_74,338732.16
900,2040,momentum,70_74,314709.747
900,2040,no_change,70_74,314175.713
900,2040,zero_migration,70_74,339327.557
900,2040,constant_fertility,75_79,252426.532
900,2040,constant_mortality,75_79,225059.413
900,2040,high_variant,75_79,252426.532
900,2040,instant_replacement,75_79,252424.058
900,2040,low_variant,75_79,252426.532
900,2040,medium_variant,75_79,252426.532
900,2040,momentum,75_79,225311.905
900,2040,no_change,75_79,225060.058
900,2040,zero_migration,75_79,252729.477
900,2040,constant_fertility,80_84,162879.022
900,2040,constant_mortality,80_84,137688.283
900,2040,high_variant,80_84,162879.022
900,2040,instant_replacement,80_84,162877.79
900,2040,low_variant,80_84,162879.022
900,2040,medium_variant,80_84,162879.022
900,2040,momentum,80_84,137787.304
900,2040,no_change,80_84,137688.583
900,2040,zero_migration,80_84,163011.803
900,2040,constant_fertility,85_89,92654.539
900,2040,constant_mortality,85_89,72827.835
900,2040,high_variant,85_89,92654.539
900,2040,instant_replacement,85_89,92654.083
900,2040,low_variant,85_89,92654.539
900,2040,medium_variant,85_89,92654.539
900,2040,momentum,85_89,72842.069
900,2040,no_change,85_89,72827.938
900,2040,zero_migration,85_89,92677.566
900,2040,constant_fertility,90_94,36762.737
900,2040,constant_mortality,90_94,26703.106
900,2040,high_variant,90_94,36762.737
900,2040,instant_replacement,90_94,36762.632
900,2040,low_variant,90_94,36762.737
900,2040,medium_variant,90_94,36762.737
900,2040,momentum,90_94,26699.238
900,2040,no_change,90_94,26703.131
900,2040,zero_migration,90_94,36758.056
900,2040,constant_fertility,95_99,9718.955
900,2040,constant_mortality,95_99,6577.84999999999
900,2040,high_variant,95_99,9718.955
900,2040,instant_replacement,95_99,9718.941
900,2040,low_variant,95_99,9718.955
900,2040,medium_variant,95_99,9718.955
900,2040,momentum,95_99,6575.188
900,2040,no_change,95_99,6577.854
900,2040,zero_migration,95_99,9714.983
900,2040,constant_fertility,100plus,1854.628
900,2040,constant_mortality,100plus,1230.336
900,2040,high_variant,100plus,1854.628
900,2040,instant_replacement,100plus,1854.627
900,2040,low_variant,100plus,1854.628
900,2040,medium_variant,100plus,1854.628
900,2040,momentum,100plus,1230.15
900,2040,no_change,100plus,1230.336
900,2040,zero_migration,100plus,1854.25
900,2045,constant_fertility,0_4,971946.33
900,2045,constant_mortality,0_4,663849.835
900,2045,high_variant,0_4,899358.751
900,2045,instant_replacement,0_4,621457.463
900,2045,low_variant,0_4,515746.805
900,2045,medium_variant,0_4,698732.834
900,2045,momentum,0_4,627197.953
900,2045,no_change,0_4,916605.288
900,2045,zero_migration,0_4,699359.271
900,2045,constant_fertility,5_9,889574.299
900,2045,constant_mortality,5_9,655340.328
900,2045,high_variant,5_9,853593.251
900,2045,instant_replacement,5_9,621644.983
900,2045,low_variant,5_9,527894.541
900,2045,medium_variant,5_9,687771.188
900,2045,momentum,5_9,623148.709
900,2045,no_change,5_9,843032.407999999
900,2045,zero_migration,5_9,688236.253
900,2045,constant_fertility,10_14,823706.703
900,2045,constant_mortality,10_14,650553.286
900,2045,high_variant,10_14,825649.49
900,2045,instant_replacement,10_14,620299.035
900,2045,low_variant,10_14,531035.891
900,2045,medium_variant,10_14,677934.525
900,2045,momentum,10_14,620318.946
900,2045,no_change,10_14,787700.244
900,2045,zero_migration,10_14,678484.663
900,2045,constant_fertility,15_19,771464.295
900,2045,constant_mortality,15_19,648111.823
900,2045,high_variant,15_19,812565.324
900,2045,instant_replacement,15_19,613489.112
900,2045,low_variant,15_19,529055.959
900,2045,medium_variant,15_19,670828.21
900,2045,momentum,15_19,612444.043
900,2045,no_change,15_19,743704.661
900,2045,zero_migration,15_19,671626.279
900,2045,constant_fertility,20_24,729355.669
900,2045,constant_mortality,20_24,647579.248
900,2045,high_variant,20_24,777779.107
900,2045,instant_replacement,20_24,606046.441
900,2045,low_variant,20_24,555228.927
900,2045,medium_variant,20_24,666515.552
900,2045,momentum,20_24,602885.609
900,2045,no_change,20_24,707741.279
900,2045,zero_migration,20_24,667063.431
900,2045,constant_fertility,25_29,693540.957
