continent,variant,year,sexratio_maleper100female
908,constant_fertility,2045,94.4845277845962
908,constant_mortality,2045,93.3977688807011
908,high_variant,2045,95.4192668567732
908,instant_replacement,2045,95.3419414247363
908,low_variant,2045,93.7894733512132
908,medium_variant,2045,94.6573826089939
908,momentum,2045,93.9409127243045
908,no_change,2045,93.1975474820115
908,zero_migration,2045,94.4195359465543
908,constant_fertility,2050,94.8237664049617
908,constant_mortality,2050,93.5005928940882
908,high_variant,2050,95.9605011361483
908,instant_replacement,2050,95.8492791970027
908,low_variant,2050,94.0021627294873
908,medium_variant,2050,95.0509901887552
908,momentum,2050,94.1901895617416
908,no_change,2050,93.229042193121
908,zero_migration,2050,94.8000974739922
908,constant_fertility,2055,95.167144968404
908,constant_mortality,2055,93.6444373633803
908,high_variant,2055,96.5228809090851
908,instant_replacement,2055,96.3728469491659
908,low_variant,2055,94.203266898168
908,medium_variant,2055,95.452897807213
908,momentum,2055,94.5087317764827
908,no_change,2055,93.2935984831955
908,zero_migration,2055,95.1981050179268
908,constant_fertility,2060,95.5249190608364
908,constant_mortality,2060,93.8573284078502
908,high_variant,2060,97.093238731248
908,instant_replacement,2060,96.8926951536041
908,low_variant,2060,94.4051447368255
908,medium_variant,2060,95.8660620665499
908,momentum,2060,94.8953301067254
908,no_change,2060,93.4299839194779
908,zero_migration,2060,95.6201008869744
908,constant_fertility,2065,95.9304754436038
908,constant_mortality,2065,94.1516009263358
908,high_variant,2065,97.6818580445392
908,instant_replacement,2065,97.4248604897218
908,low_variant,2065,94.6556043316886
908,medium_variant,2065,96.3202901876796
908,momentum,2065,95.3427982207748
908,no_change,2065,93.6559645192756
908,zero_migration,2065,96.1015457632376
908,constant_fertility,2070,96.3939554753604
908,constant_mortality,2070,94.4950674102812
908,high_variant,2070,98.2897572266513
908,instant_replacement,2070,97.9799571172125
908,low_variant,2070,94.9807576000829
908,medium_variant,2070,96.8270544152883
908,momentum,2070,95.8131976905222
908,no_change,2070,93.9378084488697
908,zero_migration,2070,96.6586743111107
908,constant_fertility,2075,96.8923492957198
908,constant_mortality,2075,94.8145428037092
908,high_variant,2075,98.8964782358831
908,instant_replacement,2075,98.5417145180699
908,low_variant,2075,95.3654232456492
908,medium_variant,2075,97.3652407584415
908,momentum,2075,96.2280832363428
908,no_change,2075,94.1984020378041
908,zero_migration,2075,97.2692035817509
908,constant_fertility,2080,97.3662411081889
908,constant_mortality,2080,95.0299353196226
908,high_variant,2080,99.4526567551555
908,instant_replacement,2080,99.0589413983165
908,low_variant,2080,95.7454254184909
908,medium_variant,2080,97.8759415945603
908,momentum,2080,96.4977779990047
908,no_change,2080,94.3566559587352
908,zero_migration,2080,97.8623182325286
908,constant_fertility,2085,97.7460581866936
908,constant_mortality,2085,95.1149673643588
908,high_variant,2085,99.9036538197064
908,instant_replacement,2085,99.4712982798581
908,low_variant,2085,96.0371105008915
908,medium_variant,2085,98.2900623436184
908,momentum,2085,96.5863936989348
908,no_change,2085,94.3895065385046
908,zero_migration,2085,98.3494612632668
908,constant_fertility,2090,97.9863876661359
908,constant_mortality,2090,95.1238781388227
908,high_variant,2090,100.218238565995
908,instant_replacement,2090,99.7410748546596
908,low_variant,2090,96.1822804880747
908,medium_variant,2090,98.5643494869688
908,momentum,2090,96.5415759401682
908,no_change,2090,94.3588300769807
908,zero_migration,2090,98.669228397101
908,constant_fertility,2095,98.1160695179502
908,constant_mortality,2095,95.1431655945579
908,high_variant,2095,100.42109736414
908,instant_replacement,2095,99.8907787468683
908,low_variant,2095,96.2160608533817
908,medium_variant,2095,98.7273107189424
908,momentum,2095,96.4538969586546
908,no_change,2095,94.3592801338898
908,zero_migration,2095,98.8461870380859
908,constant_fertility,2100,98.2042228879429
908,constant_mortality,2100,95.2156232968169
908,high_variant,2100,100.560693743649
908,instant_replacement,2100,99.9718523568856
908,low_variant,2100,96.2357295418475
908,medium_variant,2100,98.8443371264512
908,momentum,2100,96.3975093759515
908,no_change,2100,94.4330882407272
908,zero_migration,2100,98.9588226288498
