continent,year,variant,gender,agebroad,population
905,2055,medium variant,male,15_49,94160.986
905,2055,no change,female,15_49,90595.151
905,2055,no change,male,15_49,92141.197
905,2055,zero-migration,female,15_49,73264.318
905,2055,zero-migration,male,15_49,76379.283
905,2055,constant-fertility,female,15_59,116369.69
905,2055,constant-fertility,male,15_59,118994.435
905,2055,constant-mortality,female,15_59,116164.838
905,2055,constant-mortality,male,15_59,117509.317
905,2055,high variant,female,15_59,130214.107
905,2055,high variant,male,15_59,133480.974
905,2055,instant-replacement,female,15_59,123143.421
905,2055,instant-replacement,male,15_59,126089.419
905,2055,low variant,female,15_59,104087.72
905,2055,low variant,male,15_59,106150.942
905,2055,medium variant,female,15_59,117116.209
905,2055,medium variant,male,15_59,119779.592
905,2055,no change,female,15_59,115422.609
905,2055,no change,male,15_59,116737.898
905,2055,zero-migration,female,15_59,94599.841
905,2055,zero-migration,male,15_59,98427.656
905,2055,constant-fertility,female,15_64,129526.993
905,2055,constant-fertility,male,15_64,132402.856
905,2055,constant-mortality,female,15_64,128916.383
905,2055,constant-mortality,male,15_64,130023.278
905,2055,high variant,female,15_64,143371.41
905,2055,high variant,male,15_64,146889.395
905,2055,instant-replacement,female,15_64,136300.724
905,2055,instant-replacement,male,15_64,139497.84
905,2055,low variant,female,15_64,117245.023
905,2055,low variant,male,15_64,119559.363
905,2055,medium variant,female,15_64,130273.512
905,2055,medium variant,male,15_64,133188.013
905,2055,no change,female,15_64,128174.154
905,2055,no change,male,15_64,129251.859
905,2055,zero-migration,female,15_64,106343.439
905,2055,zero-migration,male,15_64,110569.554
905,2055,medium variant,female,16plus,181670.724
905,2055,medium variant,male,16plus,178510.365
905,2055,medium variant,female,17plus,179157.055
905,2055,medium variant,male,17plus,175890.851
905,2055,medium variant,female,18plus,176633.692
905,2055,medium variant,male,18plus,173263.307
905,2055,medium variant,female,18_23,15358.362
905,2055,medium variant,male,18_23,15932.445
905,2055,constant-fertility,female,20plus,171024.543
905,2055,constant-fertility,male,20plus,167425.11
905,2055,constant-mortality,female,20plus,162958.086
905,2055,constant-mortality,male,20plus,155753.358
905,2055,high variant,female,20plus,181458.063
905,2055,high variant,male,20plus,178334.472
905,2055,instant-replacement,female,20plus,176378.033
905,2055,instant-replacement,male,20plus,173028.752
905,2055,low variant,female,20plus,161664.529
905,2055,low variant,male,20plus,157644.276
905,2055,medium variant,female,20plus,171557.631
905,2055,medium variant,male,20plus,167985.546
905,2055,no change,female,20plus,162427.891
905,2055,no change,male,20plus,155203.699
905,2055,zero-migration,female,20plus,147480.995
905,2055,zero-migration,male,20plus,145621.483
905,2055,constant-fertility,female,20_64,117123.081
905,2055,constant-fertility,male,20_64,119491.325
905,2055,constant-mortality,female,20_64,116352.795
905,2055,constant-mortality,male,20_64,116968.52
905,2055,high variant,female,20_64,127556.601
905,2055,high variant,male,20_64,130400.687
905,2055,instant-replacement,female,20_64,122476.571
905,2055,instant-replacement,male,20_64,125094.967
905,2055,low variant,female,20_64,107763.067
905,2055,low variant,male,20_64,109710.491
905,2055,medium variant,female,20_64,117656.169
905,2055,medium variant,male,20_64,120051.761
905,2055,no change,female,20_64,115822.6
905,2055,no change,male,20_64,116418.861
905,2055,zero-migration,female,20_64,96356.282
905,2055,zero-migration,male,20_64,100099.891
905,2055,constant-fertility,female,20_69,129056.351
905,2055,constant-fertility,male,20_69,131391.6
905,2055,constant-mortality,female,20_69,127750.015
905,2055,constant-mortality,male,20_69,127773.301
905,2055,high variant,female,20_69,139489.871
905,2055,high variant,male,20_69,142300.962
905,2055,instant-replacement,female,20_69,134409.841
905,2055,instant-replacement,male,20_69,136995.242
905,2055,low variant,female,20_69,119696.337
905,2055,low variant,male,20_69,121610.766
905,2055,medium variant,female,20_69,129589.439
905,2055,medium variant,male,20_69,131952.036
905,2055,no change,female,20_69,127219.82
905,2055,no change,male,20_69,127223.642
905,2055,zero-migration,female,20_69,107249.214
905,2055,zero-migration,male,20_69,111067.459
905,2055,medium variant,female,21plus,169004.299
905,2055,medium variant,male,21plus,165335.094
905,2055,constant-fertility,female,25plus,158317.1
905,2055,constant-fertility,male,25plus,154268.734
905,2055,constant-mortality,female,25plus,150123.613
905,2055,constant-mortality,male,25plus,142510.082
905,2055,high variant,female,25plus,165534.302
905,2055,high variant,male,25plus,161808.576
905,2055,instant-replacement,female,25plus,162331.638
905,2055,instant-replacement,male,25plus,158467.721
905,2055,low variant,female,25plus,151806.083
905,2055,low variant,male,25plus,147470.898
905,2055,medium variant,female,25plus,158670.196
905,2055,medium variant,male,25plus,154639.746
905,2055,no change,female,25plus,149772.025
905,2055,no change,male,25plus,142146.65
905,2055,zero-migration,female,25plus,137327.909
905,2055,zero-migration,male,25plus,134989.394
905,2055,constant-fertility,female,25_49,65987.382
905,2055,constant-fertility,male,25_49,67307.922
905,2055,constant-mortality,female,25_49,65939.319
905,2055,constant-mortality,male,25_49,66614.582
905,2055,high variant,female,25_49,73204.584
905,2055,high variant,male,25_49,74847.764
905,2055,instant-replacement,female,25_49,70001.92
905,2055,instant-replacement,male,25_49,71506.909
905,2055,low variant,female,25_49,59476.365
905,2055,low variant,male,25_49,60510.086
905,2055,medium variant,female,25_49,66340.478
905,2055,medium variant,male,25_49,67678.934
905,2055,no change,female,25_49,65587.731
905,2055,no change,male,25_49,66251.15
905,2055,zero-migration,female,25_49,53124.075
905,2055,zero-migration,male,25_49,55277.531
905,2055,constant-fertility,female,25_64,104415.638
905,2055,constant-fertility,male,25_64,106334.949
905,2055,constant-mortality,female,25_64,103518.322
905,2055,constant-mortality,male,25_64,103725.244
905,2055,high variant,female,25_64,111632.84
905,2055,high variant,male,25_64,113874.791
905,2055,instant-replacement,female,25_64,108430.176
905,2055,instant-replacement,male,25_64,110533.936
905,2055,low variant,female,25_64,97904.621
905,2055,low variant,male,25_64,99537.113
905,2055,medium variant,female,25_64,104768.734
905,2055,medium variant,male,25_64,106705.961
905,2055,no change,female,25_64,103166.734
905,2055,no change,male,25_64,103361.812
905,2055,zero-migration,female,25_64,86203.196
905,2055,zero-migration,male,25_64,89467.802
905,2055,constant-fertility,female,25_69,116348.908
905,2055,constant-fertility,male,25_69,118235.224
905,2055,constant-mortality,female,25_69,114915.542
905,2055,constant-mortality,male,25_69,114530.025
905,2055,high variant,female,25_69,123566.11
905,2055,high variant,male,25_69,125775.066
905,2055,instant-replacement,female,25_69,120363.446
905,2055,instant-replacement,male,25_69,122434.211
905,2055,low variant,female,25_69,109837.891
905,2055,low variant,male,25_69,111437.388
905,2055,medium variant,female,25_69,116702.004
905,2055,medium variant,male,25_69,118606.236
905,2055,no change,female,25_69,114563.954
905,2055,no change,male,25_69,114166.593
905,2055,zero-migration,female,25_69,97096.128
905,2055,zero-migration,male,25_69,100435.37
905,2055,constant-fertility,female,50plus,92329.718
905,2055,constant-fertility,male,50plus,86960.812
905,2055,constant-mortality,female,50plus,84184.294
905,2055,constant-mortality,male,50plus,75895.5
905,2055,high variant,female,50plus,92329.718
905,2055,high variant,male,50plus,86960.812
905,2055,instant-replacement,female,50plus,92329.718
905,2055,instant-replacement,male,50plus,86960.812
905,2055,low variant,female,50plus,92329.718
905,2055,low variant,male,50plus,86960.812
905,2055,medium variant,female,50plus,92329.718
905,2055,medium variant,male,50plus,86960.812
905,2055,no change,female,50plus,84184.294
905,2055,no change,male,50plus,75895.5
905,2055,zero-migration,female,50plus,84203.834
905,2055,zero-migration,male,50plus,79711.863
905,2055,constant-fertility,female,60plus,67058.765
905,2055,constant-fertility,male,60plus,61342.206
905,2055,constant-mortality,female,60plus,59356.836
905,2055,constant-mortality,male,60plus,51298.799
905,2055,high variant,female,60plus,67058.765
905,2055,high variant,male,60plus,61342.206
905,2055,instant-replacement,female,60plus,67058.765
905,2055,instant-replacement,male,60plus,61342.206
905,2055,low variant,female,60plus,67058.765
905,2055,low variant,male,60plus,61342.206
905,2055,medium variant,female,60plus,67058.765
905,2055,medium variant,male,60plus,61342.206
905,2055,no change,female,60plus,59356.836
905,2055,no change,male,60plus,51298.799
905,2055,zero-migration,female,60plus,62868.311
905,2055,zero-migration,male,60plus,57663.49
905,2055,constant-fertility,female,65plus,53901.462
905,2055,constant-fertility,male,65plus,47933.785
905,2055,constant-mortality,female,65plus,46605.291
905,2055,constant-mortality,male,65plus,38784.838
905,2055,high variant,female,65plus,53901.462
905,2055,high variant,male,65plus,47933.785
905,2055,instant-replacement,female,65plus,53901.462
905,2055,instant-replacement,male,65plus,47933.785
905,2055,low variant,female,65plus,53901.462
905,2055,low variant,male,65plus,47933.785
905,2055,medium variant,female,65plus,53901.462
905,2055,medium variant,male,65plus,47933.785
905,2055,no change,female,65plus,46605.291
905,2055,no change,male,65plus,38784.838
905,2055,zero-migration,female,65plus,51124.713
905,2055,zero-migration,male,65plus,45521.592
905,2055,constant-fertility,female,70plus,41968.192
905,2055,constant-fertility,male,70plus,36033.51
905,2055,constant-mortality,female,70plus,35208.071
905,2055,constant-mortality,male,70plus,27980.057
905,2055,high variant,female,70plus,41968.192
905,2055,high variant,male,70plus,36033.51
905,2055,instant-replacement,female,70plus,41968.192
905,2055,instant-replacement,male,70plus,36033.51
905,2055,low variant,female,70plus,41968.192
905,2055,low variant,male,70plus,36033.51
905,2055,medium variant,female,70plus,41968.192
905,2055,medium variant,male,70plus,36033.51
905,2055,no change,female,70plus,35208.071
905,2055,no change,male,70plus,27980.057
905,2055,zero-migration,female,70plus,40231.781
905,2055,zero-migration,male,70plus,34554.024
905,2055,constant-fertility,female,75plus,30668.018
905,2055,constant-fertility,male,75plus,25205.365
905,2055,constant-mortality,female,75plus,24653.32
905,2055,constant-mortality,male,75plus,18511.491
905,2055,high variant,female,75plus,30668.018
905,2055,high variant,male,75plus,25205.365
905,2055,instant-replacement,female,75plus,30668.018
905,2055,instant-replacement,male,75plus,25205.365
905,2055,low variant,female,75plus,30668.018
905,2055,low variant,male,75plus,25205.365
905,2055,medium variant,female,75plus,30668.018
905,2055,medium variant,male,75plus,25205.365
905,2055,no change,female,75plus,24653.32
905,2055,no change,male,75plus,18511.491
905,2055,zero-migration,female,75plus,29648.171
905,2055,zero-migration,male,75plus,24368.356
905,2055,constant-fertility,female,80plus,21379.06
905,2055,constant-fertility,male,80plus,16581.903
905,2055,constant-mortality,female,80plus,16272.856
905,2055,constant-mortality,male,80plus,11370.091
905,2055,high variant,female,80plus,21379.06
905,2055,high variant,male,80plus,16581.903
905,2055,instant-replacement,female,80plus,21379.06
905,2055,instant-replacement,male,80plus,16581.903
905,2055,low variant,female,80plus,21379.06
905,2055,low variant,male,80plus,16581.903
905,2055,medium variant,female,80plus,21379.06
905,2055,medium variant,male,80plus,16581.903
905,2055,no change,female,80plus,16272.856
905,2055,no change,male,80plus,11370.091
905,2055,zero-migration,female,80plus,20827.399
905,2055,zero-migration,male,80plus,16157.447
905,2055,constant-fertility,female,85plus,13009.078
905,2055,constant-fertility,male,85plus,9282.126
905,2055,constant-mortality,female,85plus,9124.697
905,2055,constant-mortality,male,85plus,5786.291
905,2055,high variant,female,85plus,13009.078
905,2055,high variant,male,85plus,9282.126
905,2055,instant-replacement,female,85plus,13009.078
905,2055,instant-replacement,male,85plus,9282.126
905,2055,low variant,female,85plus,13009.078
905,2055,low variant,male,85plus,9282.126
905,2055,medium variant,female,85plus,13009.078
905,2055,medium variant,male,85plus,9282.126
905,2055,no change,female,85plus,9124.697
905,2055,no change,male,85plus,5786.291
905,2055,zero-migration,female,85plus,12750.151
905,2055,zero-migration,male,85plus,9102.31
905,2055,constant-fertility,female,90plus,6659.513
905,2055,constant-fertility,male,90plus,4141.74
905,2055,constant-mortality,female,90plus,4165.4
905,2055,constant-mortality,male,90plus,2280.806
905,2055,high variant,female,90plus,6659.513
905,2055,high variant,male,90plus,4141.74
905,2055,instant-replacement,female,90plus,6659.513
905,2055,instant-replacement,male,90plus,4141.74
905,2055,low variant,female,90plus,6659.513
905,2055,low variant,male,90plus,4141.74
905,2055,medium variant,female,90plus,6659.513
905,2055,medium variant,male,90plus,4141.74
905,2055,no change,female,90plus,4165.4
905,2055,no change,male,90plus,2280.806
905,2055,zero-migration,female,90plus,6564.505
905,2055,zero-migration,male,90plus,4085.058
905,2060,constant-fertility,female,total,222709.511
905,2060,constant-fertility,male,total,221922.118
905,2060,constant-mortality,female,total,214656.217
905,2060,constant-mortality,male,total,209582.287
905,2060,high variant,female,total,258254.7
905,2060,high variant,male,total,259165.631
905,2060,instant-replacement,female,total,238558.291
905,2060,instant-replacement,male,total,238543.958
905,2060,low variant,female,total,194796.499
905,2060,low variant,male,total,192696.257
905,2060,medium variant,female,total,224909.792
905,2060,medium variant,male,total,224236.034
905,2060,no change,female,total,212472.691
905,2060,no change,male,total,207304.291
905,2060,zero-migration,female,total,185721.798
905,2060,zero-migration,male,total,186545.158
905,2060,medium variant,female,0_1,4982.599
905,2060,medium variant,male,0_1,5224.793
905,2060,constant-fertility,female,0_4,11983.33
905,2060,constant-fertility,male,0_4,12559.264
905,2060,constant-mortality,female,0_4,12376.785
905,2060,constant-mortality,male,0_4,12954.016
905,2060,high variant,female,0_4,18848.895
905,2060,high variant,male,0_4,19763.05
905,2060,instant-replacement,female,0_4,14701.342
905,2060,instant-replacement,male,0_4,15414.169
905,2060,low variant,female,0_4,7409.12
905,2060,low variant,male,0_4,7761.776
905,2060,medium variant,female,0_4,12475.388
905,2060,medium variant,male,0_4,13076.693
905,2060,no change,female,0_4,11889.461
905,2060,no change,male,0_4,12443.392
905,2060,zero-migration,female,0_4,9683.84
905,2060,zero-migration,male,0_4,10157.777
905,2060,constant-fertility,female,0_14,36412.859
905,2060,constant-fertility,male,0_14,38105.06
905,2060,constant-mortality,female,0_14,37367.485
905,2060,constant-mortality,male,0_14,39048.079
905,2060,high variant,female,0_14,54210.278
905,2060,high variant,male,0_14,56778.309
905,2060,instant-replacement,female,0_14,43819.229
905,2060,instant-replacement,male,0_14,45884.193
905,2060,low variant,female,0_14,23959.738
905,2060,low variant,male,0_14,25044.999
905,2060,medium variant,female,0_14,37628.125
905,2060,medium variant,male,0_14,39383.335
905,2060,no change,female,0_14,36162.175
905,2060,no change,male,0_14,37785.483
905,2060,zero-migration,female,0_14,29341.529
905,2060,zero-migration,male,0_14,30775.626
905,2060,medium variant,female,0_17,45265.701
905,2060,medium variant,male,0_17,47345.834
905,2060,constant-fertility,female,0_19,48940.93
905,2060,constant-fertility,male,0_19,51152.272
905,2060,constant-mortality,female,0_19,50068.905
905,2060,constant-mortality,male,0_19,52250.403
905,2060,high variant,female,0_19,70664.481
905,2060,high variant,male,0_19,73943.665
905,2060,instant-replacement,female,0_19,58027.711
905,2060,instant-replacement,male,0_19,60696.067
905,2060,low variant,female,0_19,33289.625
905,2060,low variant,male,0_19,34739.437
905,2060,medium variant,female,0_19,50395.917
905,2060,medium variant,male,0_19,52682.945
905,2060,no change,female,0_19,48625.243
905,2060,no change,male,0_19,50738.453
905,2060,zero-migration,female,0_19,39231.852
905,2060,zero-migration,male,0_19,41145.674
905,2060,constant-fertility,female,0_24,61715.967
905,2060,constant-fertility,male,0_24,64388.759
905,2060,constant-mortality,female,0_24,62992.195
905,2060,constant-mortality,male,0_24,65591.28
905,2060,high variant,female,0_24,86847.536
905,2060,high variant,male,0_24,90751.686
905,2060,instant-replacement,female,0_24,72221.836
905,2060,instant-replacement,male,0_24,75421.641
905,2060,low variant,female,0_24,43145.167
905,2060,low variant,male,0_24,44918.082
905,2060,medium variant,female,0_24,63384.203
905,2060,medium variant,male,0_24,66143.792
905,2060,no change,female,0_24,61336.872
905,2060,no change,male,0_24,63858.594
905,2060,zero-migration,female,0_24,49210.527
905,2060,zero-migration,male,0_24,51598.718
905,2060,medium variant,female,3_4,4997.537
905,2060,medium variant,male,3_4,5236.409
905,2060,medium variant,female,3_5,7499.688
905,2060,medium variant,male,3_5,7857.189
905,2060,medium variant,female,3_6,10004.125
905,2060,medium variant,male,3_6,10479.692
905,2060,medium variant,female,4_5,5002.058
905,2060,medium variant,male,4_5,5239.857
905,2060,medium variant,female,4_6,7506.495
905,2060,medium variant,male,4_6,7862.36
905,2060,medium variant,female,5_10,15050.418
905,2060,medium variant,male,5_10,15752.849
905,2060,medium variant,female,5_11,17569.114
905,2060,medium variant,male,5_11,18385.995
905,2060,constant-fertility,female,5_14,24429.529
905,2060,constant-fertility,male,5_14,25545.796
905,2060,constant-mortality,female,5_14,24990.7
905,2060,constant-mortality,male,5_14,26094.063
905,2060,high variant,female,5_14,35361.383
905,2060,high variant,male,5_14,37015.259
905,2060,instant-replacement,female,5_14,29117.887
905,2060,instant-replacement,male,5_14,30470.024
905,2060,low variant,female,5_14,16550.618
905,2060,low variant,male,5_14,17283.223
905,2060,medium variant,female,5_14,25152.737
905,2060,medium variant,male,5_14,26306.642
905,2060,no change,female,5_14,24272.714
905,2060,no change,male,5_14,25342.091
905,2060,zero-migration,female,5_14,19657.689
905,2060,zero-migration,male,5_14,20617.849
905,2060,medium variant,female,6_9,10032.928
905,2060,medium variant,male,6_9,10501.401
905,2060,medium variant,female,6_10,12548.267
905,2060,medium variant,male,6_10,13132.069
905,2060,medium variant,female,6_11,15066.963
905,2060,medium variant,male,6_11,15765.215
905,2060,medium variant,female,6_12,17589.686
905,2060,medium variant,male,6_12,18401.412
905,2060,medium variant,female,7_10,10043.83
905,2060,medium variant,male,7_10,10509.566
905,2060,medium variant,female,7_12,15085.249
905,2060,medium variant,male,7_12,15778.909
905,2060,medium variant,female,11_16,15187.185
905,2060,medium variant,male,11_16,15856.893
905,2060,medium variant,female,11_17,17739.895
905,2060,medium variant,male,11_17,18516.292
905,2060,medium variant,female,11_18,20300.633
905,2060,medium variant,male,11_18,21181.649
905,2060,medium variant,female,12_14,7583.623
905,2060,medium variant,male,12_14,7920.647
905,2060,medium variant,female,12_16,12668.489
905,2060,medium variant,male,12_16,13223.747
905,2060,medium variant,female,12_17,15221.199
905,2060,medium variant,male,12_17,15883.146
905,2060,medium variant,female,12_18,17781.937
905,2060,medium variant,male,12_18,18548.503
905,2060,medium variant,female,13_17,12698.476
905,2060,medium variant,male,13_17,13246.949
905,2060,medium variant,female,13_18,15259.214
905,2060,medium variant,male,13_18,15912.306
905,2060,medium variant,female,13_19,17828.692
905,2060,medium variant,male,13_19,18584.06
905,2060,constant-fertility,female,15plus,186296.652
905,2060,constant-fertility,male,15plus,183817.058
905,2060,constant-mortality,female,15plus,177288.732
905,2060,constant-mortality,male,15plus,170534.208
905,2060,high variant,female,15plus,204044.422
905,2060,high variant,male,15plus,202387.322
905,2060,instant-replacement,female,15plus,194739.062
905,2060,instant-replacement,male,15plus,192659.765
905,2060,low variant,female,15plus,170836.761
905,2060,low variant,male,15plus,167651.258
905,2060,medium variant,female,15plus,187281.667
905,2060,medium variant,male,15plus,184852.699
905,2060,no change,female,15plus,176310.516
905,2060,no change,male,15plus,169518.808
905,2060,zero-migration,female,15plus,156380.269
905,2060,zero-migration,male,15plus,155769.532
905,2060,medium variant,female,15_17,7637.576
905,2060,medium variant,male,15_17,7962.499
905,2060,constant-fertility,female,15_24,25303.108
905,2060,constant-fertility,male,15_24,26283.699
905,2060,constant-mortality,female,15_24,25624.71
905,2060,constant-mortality,male,15_24,26543.201
905,2060,high variant,female,15_24,32637.258
905,2060,high variant,male,15_24,33973.377
905,2060,instant-replacement,female,15_24,28402.607
905,2060,instant-replacement,male,15_24,29537.448
905,2060,low variant,female,15_24,19185.429
905,2060,low variant,male,15_24,19873.083
905,2060,medium variant,female,15_24,25756.078
905,2060,medium variant,male,15_24,26760.457
905,2060,no change,female,15_24,25174.697
905,2060,no change,male,15_24,26073.111
905,2060,zero-migration,female,15_24,19868.998
905,2060,zero-migration,male,15_24,20823.092
905,2060,constant-fertility,female,15_49,91702.388
905,2060,constant-fertility,male,15_49,94136.559
905,2060,constant-mortality,female,15_49,92073.057
905,2060,constant-mortality,male,15_49,93723.541
905,2060,high variant,female,15_49,109450.158
905,2060,high variant,male,15_49,112706.823
905,2060,instant-replacement,female,15_49,100144.798
905,2060,instant-replacement,male,15_49,102979.266
905,2060,low variant,female,15_49,76242.497
905,2060,low variant,male,15_49,77970.759
905,2060,medium variant,female,15_49,92687.403
905,2060,medium variant,male,15_49,95172.2
905,2060,no change,female,15_49,91094.841
905,2060,no change,male,15_49,92708.141
905,2060,zero-migration,female,15_49,72151.586
905,2060,zero-migration,male,15_49,75338.97
905,2060,constant-fertility,female,15_59,117677.163
905,2060,constant-fertility,male,15_59,120338.135
905,2060,constant-mortality,female,15_59,117528.096
905,2060,constant-mortality,male,15_59,118747.387
905,2060,high variant,female,15_59,135424.933
905,2060,high variant,male,15_59,138908.399
905,2060,instant-replacement,female,15_59,126119.573
905,2060,instant-replacement,male,15_59,129180.842
905,2060,low variant,female,15_59,102217.272
905,2060,low variant,male,15_59,104172.335
905,2060,medium variant,female,15_59,118662.178
905,2060,medium variant,male,15_59,121373.776
905,2060,no change,female,15_59,116549.88
905,2060,no change,male,15_59,117731.987
905,2060,zero-migration,female,15_59,93478.314
905,2060,zero-migration,male,15_59,97287.653
905,2060,constant-fertility,female,15_64,129950.722
905,2060,constant-fertility,male,15_64,132736.04
905,2060,constant-mortality,female,15_64,129371.072
905,2060,constant-mortality,male,15_64,130216.448
905,2060,high variant,female,15_64,147698.492
905,2060,high variant,male,15_64,151306.304
905,2060,instant-replacement,female,15_64,138393.132
905,2060,instant-replacement,male,15_64,141578.747
905,2060,low variant,female,15_64,114490.831
905,2060,low variant,male,15_64,116570.24
905,2060,medium variant,female,15_64,130935.737
905,2060,medium variant,male,15_64,133771.681
905,2060,no change,female,15_64,128392.856
905,2060,no change,male,15_64,129201.048
905,2060,zero-migration,female,15_64,103938.578
905,2060,zero-migration,male,15_64,108061.645
905,2060,medium variant,female,16plus,184742.401
905,2060,medium variant,male,16plus,182203.6
905,2060,medium variant,female,17plus,182196.801
905,2060,medium variant,male,17plus,179549.599
905,2060,medium variant,female,18plus,179644.091
905,2060,medium variant,male,18plus,176890.2
905,2060,medium variant,female,18_23,15501.813
905,2060,medium variant,male,18_23,16092.475
905,2060,constant-fertility,female,20plus,173768.581
905,2060,constant-fertility,male,20plus,170769.846
905,2060,constant-mortality,female,20plus,164587.312
905,2060,constant-mortality,male,20plus,157331.884
905,2060,high variant,female,20plus,187590.219
905,2060,high variant,male,20plus,185221.966
905,2060,instant-replacement,female,20plus,180530.58
905,2060,instant-replacement,male,20plus,177847.891
905,2060,low variant,female,20plus,161506.874
905,2060,low variant,male,20plus,157956.82
905,2060,medium variant,female,20plus,174513.875
905,2060,medium variant,male,20plus,171553.089
905,2060,no change,female,20plus,163847.448
905,2060,no change,male,20plus,156565.838
905,2060,zero-migration,female,20plus,146489.946
905,2060,zero-migration,male,20plus,145399.484
905,2060,constant-fertility,female,20_64,117422.651
905,2060,constant-fertility,male,20_64,119688.828
905,2060,constant-mortality,female,20_64,116669.652
905,2060,constant-mortality,male,20_64,117014.124
905,2060,high variant,female,20_64,131244.289
905,2060,high variant,male,20_64,134140.948
905,2060,instant-replacement,female,20_64,124184.65
905,2060,instant-replacement,male,20_64,126766.873
905,2060,low variant,female,20_64,105160.944
905,2060,low variant,male,20_64,106875.802
905,2060,medium variant,female,20_64,118167.945
905,2060,medium variant,male,20_64,120472.071
905,2060,no change,female,20_64,115929.788
905,2060,no change,male,20_64,116248.078
905,2060,zero-migration,female,20_64,94048.255
905,2060,zero-migration,male,20_64,97691.597
905,2060,constant-fertility,female,20_69,130283.011
905,2060,constant-fertility,male,20_69,132672.044
905,2060,constant-mortality,female,20_69,128873.843
905,2060,constant-mortality,male,20_69,128655.727
905,2060,high variant,female,20_69,144104.649
905,2060,high variant,male,20_69,147124.164
905,2060,instant-replacement,female,20_69,137045.01
905,2060,instant-replacement,male,20_69,139750.089
905,2060,low variant,female,20_69,118021.304
905,2060,low variant,male,20_69,119859.018
905,2060,medium variant,female,20_69,131028.305
905,2060,medium variant,male,20_69,133455.287
905,2060,no change,female,20_69,128133.979
905,2060,no change,male,20_69,127889.681
905,2060,zero-migration,female,20_69,105493.401
905,2060,zero-migration,male,20_69,109419.886
905,2060,medium variant,female,21plus,171935.301
905,2060,medium variant,male,21plus,168874.655
905,2060,constant-fertility,female,25plus,160993.544
905,2060,constant-fertility,male,25plus,157533.359
905,2060,constant-mortality,female,25plus,151664.022
905,2060,constant-mortality,male,25plus,143991.007
905,2060,high variant,female,25plus,171407.164
905,2060,high variant,male,25plus,168413.945
905,2060,instant-replacement,female,25plus,166336.455
905,2060,instant-replacement,male,25plus,163122.317
905,2060,low variant,female,25plus,151651.332
905,2060,low variant,male,25plus,147778.175
905,2060,medium variant,female,25plus,161525.589
905,2060,medium variant,male,25plus,158092.242
905,2060,no change,female,25plus,151135.819
905,2060,no change,male,25plus,143445.697
905,2060,zero-migration,female,25plus,136511.271
905,2060,zero-migration,male,25plus,134946.44
905,2060,constant-fertility,female,25_49,66399.28
905,2060,constant-fertility,male,25_49,67852.86
905,2060,constant-mortality,female,25_49,66448.347
905,2060,constant-mortality,male,25_49,67180.34
905,2060,high variant,female,25_49,76812.9
905,2060,high variant,male,25_49,78733.446
905,2060,instant-replacement,female,25_49,71742.191
905,2060,instant-replacement,male,25_49,73441.818
905,2060,low variant,female,25_49,57057.068
905,2060,low variant,male,25_49,58097.676
905,2060,medium variant,female,25_49,66931.325
905,2060,medium variant,male,25_49,68411.743
905,2060,no change,female,25_49,65920.144
905,2060,no change,male,25_49,66635.03
905,2060,zero-migration,female,25_49,52282.588
905,2060,zero-migration,male,25_49,54515.878
905,2060,constant-fertility,female,25_64,104647.614
905,2060,constant-fertility,male,25_64,106452.341
905,2060,constant-mortality,female,25_64,103746.362
905,2060,constant-mortality,male,25_64,103673.247
905,2060,high variant,female,25_64,115061.234
905,2060,high variant,male,25_64,117332.927
905,2060,instant-replacement,female,25_64,109990.525
905,2060,instant-replacement,male,25_64,112041.299
905,2060,low variant,female,25_64,95305.402
905,2060,low variant,male,25_64,96697.157
905,2060,medium variant,female,25_64,105179.659
905,2060,medium variant,male,25_64,107011.224
905,2060,no change,female,25_64,103218.159
905,2060,no change,male,25_64,103127.937
905,2060,zero-migration,female,25_64,84069.58
905,2060,zero-migration,male,25_64,87238.553
905,2060,constant-fertility,female,25_69,117507.974
905,2060,constant-fertility,male,25_69,119435.557
905,2060,constant-mortality,female,25_69,115950.553
905,2060,constant-mortality,male,25_69,115314.85
905,2060,high variant,female,25_69,127921.594
905,2060,high variant,male,25_69,130316.143
905,2060,instant-replacement,female,25_69,122850.885
905,2060,instant-replacement,male,25_69,125024.515
905,2060,low variant,female,25_69,108165.762
905,2060,low variant,male,25_69,109680.373
905,2060,medium variant,female,25_69,118040.019
905,2060,medium variant,male,25_69,119994.44
905,2060,no change,female,25_69,115422.35
905,2060,no change,male,25_69,114769.54
905,2060,zero-migration,female,25_69,95514.726
905,2060,zero-migration,male,25_69,98966.842
905,2060,constant-fertility,female,50plus,94594.264
905,2060,constant-fertility,male,50plus,89680.499
905,2060,constant-mortality,female,50plus,85215.675
905,2060,constant-mortality,male,50plus,76810.667
905,2060,high variant,female,50plus,94594.264
905,2060,high variant,male,50plus,89680.499
905,2060,instant-replacement,female,50plus,94594.264
905,2060,instant-replacement,male,50plus,89680.499
905,2060,low variant,female,50plus,94594.264
905,2060,low variant,male,50plus,89680.499
905,2060,medium variant,female,50plus,94594.264
905,2060,medium variant,male,50plus,89680.499
905,2060,no change,female,50plus,85215.675
905,2060,no change,male,50plus,76810.667
905,2060,zero-migration,female,50plus,84228.683
905,2060,zero-migration,male,50plus,80430.562
905,2060,constant-fertility,female,60plus,68619.489
905,2060,constant-fertility,male,60plus,63478.923
905,2060,constant-mortality,female,60plus,59760.636
