agebroad,gender,population,continent,variant,year
25plus,male,10677.301,909,estimates,2009
50plus,male,4501.585,909,estimates,2009
60plus,male,2549.1,909,estimates,2009
65plus,male,1743.904,909,estimates,2009
70plus,male,1166.148,909,estimates,2009
75plus,male,720.492,909,estimates,2009
80plus,male,392.288,909,estimates,2009
85plus,male,156.06,909,estimates,2009
90plus,male,40.303,909,estimates,2009
total,male,18053.081,909,estimates,2009
0_1,female,623.16,909,estimates,2010
0_4,female,1505.061,909,estimates,2010
0_14,female,4272.167,909,estimates,2010
0_17,female,5087.489,909,estimates,2010
0_19,female,5633.288,909,estimates,2010
0_24,female,7010.18,909,estimates,2010
3_4,female,582.087,909,estimates,2010
3_5,female,866.439,909,estimates,2010
3_6,female,1147.536,909,estimates,2010
4_5,female,572.835,909,estimates,2010
4_6,female,853.932,909,estimates,2010
5_14,female,2767.106,909,estimates,2010
5_10,female,1671.236,909,estimates,2010
5_11,female,1945.97,909,estimates,2010
6_9,female,1112.04,909,estimates,2010
6_10,female,1386.884,909,estimates,2010
6_11,female,1661.618,909,estimates,2010
6_12,female,1936.121,909,estimates,2010
7_10,female,1105.787,909,estimates,2010
7_12,female,1655.024,909,estimates,2010
11_16,female,1639.654,909,estimates,2010
11_17,female,1911.192,909,estimates,2010
11_18,female,2183.483,909,estimates,2010
12_14,female,821.136,909,estimates,2010
12_16,female,1364.92,909,estimates,2010
12_17,female,1636.458,909,estimates,2010
12_18,female,1908.749,909,estimates,2010
13_17,female,1361.955,909,estimates,2010
13_18,female,1634.246,909,estimates,2010
13_19,female,1907.754,909,estimates,2010
15_17,female,815.322,909,estimates,2010
18_23,female,1647.317,909,estimates,2010
15_24,female,2738.013,909,estimates,2010
15_49,female,9007.586,909,estimates,2010
15_59,female,11026.501,909,estimates,2010
15_64,female,11861.707,909,estimates,2010
20_64,female,10500.586,909,estimates,2010
20_69,female,11123.582,909,estimates,2010
25_49,female,6269.573,909,estimates,2010
25_64,female,9123.694,909,estimates,2010
25_69,female,9746.69,909,estimates,2010
15plus,female,13997.299,909,estimates,2010
16plus,female,13725.106,909,estimates,2010
17plus,female,13453.515,909,estimates,2010
18plus,female,13181.977,909,estimates,2010
20plus,female,12636.178,909,estimates,2010
21plus,female,12361.674,909,estimates,2010
25plus,female,11259.286,909,estimates,2010
50plus,female,4989.713,909,estimates,2010
60plus,female,2970.798,909,estimates,2010
65plus,female,2135.592,909,estimates,2010
70plus,female,1512.596,909,estimates,2010
75plus,female,1022.328,909,estimates,2010
80plus,female,634.036,909,estimates,2010
85plus,female,313.575,909,estimates,2010
90plus,female,106.665,909,estimates,2010
total,female,18269.466,909,estimates,2010
0_1,male,662.933,909,estimates,2010
0_4,male,1596.309,909,estimates,2010
0_14,male,4536.43,909,estimates,2010
0_17,male,5408.943,909,estimates,2010
0_19,male,5993.087,909,estimates,2010
0_24,male,7457.614,909,estimates,2010
3_4,male,615.646,909,estimates,2010
3_5,male,916.201,909,estimates,2010
3_6,male,1213.428,909,estimates,2010
4_5,male,605.541,909,estimates,2010
4_6,male,902.768,909,estimates,2010
5_14,male,2940.121,909,estimates,2010
5_10,male,1770.481,909,estimates,2010
5_11,male,2063.096,909,estimates,2010
6_9,male,1177.757,909,estimates,2010
6_10,male,1469.926,909,estimates,2010
6_11,male,1762.541,909,estimates,2010
6_12,male,2055.401,909,estimates,2010
7_10,male,1172.699,909,estimates,2010
7_12,male,1758.174,909,estimates,2010
11_16,male,1751.506,909,estimates,2010
11_17,male,2042.153,909,estimates,2010
11_18,male,2333.617,909,estimates,2010
12_14,male,877.025,909,estimates,2010
12_16,male,1458.891,909,estimates,2010
12_17,male,1749.538,909,estimates,2010
12_18,male,2041.002,909,estimates,2010
13_17,male,1456.678,909,estimates,2010
13_18,male,1748.142,909,estimates,2010
13_19,male,2040.822,909,estimates,2010
15_17,male,872.513,909,estimates,2010
18_23,male,1758.426,909,estimates,2010
15_24,male,2921.184,909,estimates,2010
15_49,male,9198.627,909,estimates,2010
15_59,male,11188.997,909,estimates,2010
15_64,male,12022.881,909,estimates,2010
20_64,male,10566.224,909,estimates,2010
20_69,male,11172.851,909,estimates,2010
25_49,male,6277.443,909,estimates,2010
25_64,male,9101.697,909,estimates,2010
25_69,male,9708.324,909,estimates,2010
15plus,male,13829.669,909,estimates,2010
16plus,male,13538.463,909,estimates,2010
17plus,male,13247.803,909,estimates,2010
18plus,male,12957.156,909,estimates,2010
20plus,male,12373.012,909,estimates,2010
21plus,male,12079.473,909,estimates,2010
25plus,male,10908.485,909,estimates,2010
50plus,male,4631.042,909,estimates,2010
60plus,male,2640.672,909,estimates,2010
65plus,male,1806.788,909,estimates,2010
70plus,male,1200.161,909,estimates,2010
75plus,male,738.638,909,estimates,2010
80plus,male,404.362,909,estimates,2010
85plus,male,163.065,909,estimates,2010
90plus,male,40.678,909,estimates,2010
total,male,18366.099,909,estimates,2010
0_1,female,632.193,909,estimates,2011
0_4,female,1536.297,909,estimates,2011
0_14,female,4334.514,909,estimates,2011
0_17,female,5160.611,909,estimates,2011
0_19,female,5712.139,909,estimates,2011
0_24,female,7104.601,909,estimates,2011
3_4,female,596.33,909,estimates,2011
3_5,female,886.567,909,estimates,2011
3_6,female,1172.512,909,estimates,2011
4_5,female,585.485,909,estimates,2011
4_6,female,871.43,909,estimates,2011
5_14,female,2798.217,909,estimates,2011
5_10,female,1692.699,909,estimates,2011
5_11,female,1969.15,909,estimates,2011
6_9,female,1125.54,909,estimates,2011
6_10,female,1402.462,909,estimates,2011
6_11,female,1678.913,909,estimates,2011
6_12,female,1955.394,909,estimates,2011
7_10,female,1116.517,909,estimates,2011
7_12,female,1669.449,909,estimates,2011
11_16,female,1656.463,909,estimates,2011
11_17,female,1931.615,909,estimates,2011
11_18,female,2206.985,909,estimates,2011
12_14,female,829.067,909,estimates,2011
12_16,female,1380.012,909,estimates,2011
12_17,female,1655.164,909,estimates,2011
12_18,female,1930.534,909,estimates,2011
13_17,female,1378.683,909,estimates,2011
13_18,female,1654.053,909,estimates,2011
13_19,female,1930.211,909,estimates,2011
15_17,female,826.097,909,estimates,2011
18_23,female,1664.91,909,estimates,2011
15_24,female,2770.087,909,estimates,2011
15_49,female,9113.361,909,estimates,2011
15_59,female,11178.937,909,estimates,2011
15_64,female,12037.115,909,estimates,2011
20_64,female,10659.49,909,estimates,2011
20_69,female,11315.19,909,estimates,2011
25_49,female,6343.274,909,estimates,2011
25_64,female,9267.028,909,estimates,2011
25_69,female,9922.728,909,estimates,2011
15plus,female,14238.606,909,estimates,2011
16plus,female,13963.006,909,estimates,2011
17plus,female,13687.661,909,estimates,2011
18plus,female,13412.509,909,estimates,2011
20plus,female,12860.981,909,estimates,2011
21plus,female,12583.728,909,estimates,2011
25plus,female,11468.519,909,estimates,2011
50plus,female,5125.245,909,estimates,2011
60plus,female,3059.669,909,estimates,2011
65plus,female,2201.491,909,estimates,2011
70plus,female,1545.791,909,estimates,2011
75plus,female,1042.745,909,estimates,2011
80plus,female,648.403,909,estimates,2011
85plus,female,329.183,909,estimates,2011
90plus,female,116.724,909,estimates,2011
total,female,18573.12,909,estimates,2011
0_1,male,673.221,909,estimates,2011
0_4,male,1632.161,909,estimates,2011
0_14,male,4601.625,909,estimates,2011
0_17,male,5484.65,909,estimates,2011
0_19,male,6074.285,909,estimates,2011
0_24,male,7549.704,909,estimates,2011
3_4,male,631.971,909,estimates,2011
3_5,male,939.137,909,estimates,2011
3_6,male,1241.695,909,estimates,2011
4_5,male,619.862,909,estimates,2011
4_6,male,922.42,909,estimates,2011
5_14,male,2969.464,909,estimates,2011
5_10,male,1792.76,909,estimates,2011
5_11,male,2086.451,909,estimates,2011
6_9,male,1191.759,909,estimates,2011
6_10,male,1485.594,909,estimates,2011
6_11,male,1779.285,909,estimates,2011
6_12,male,2073.368,909,estimates,2011
7_10,male,1183.036,909,estimates,2011
7_12,male,1770.81,909,estimates,2011
11_16,male,1765.348,909,estimates,2011
11_17,male,2059.729,909,estimates,2011
11_18,male,2354.318,909,estimates,2011
12_14,male,883.013,909,estimates,2011
12_16,male,1471.657,909,estimates,2011
12_17,male,1766.038,909,estimates,2011
12_18,male,2060.627,909,estimates,2011
13_17,male,1471.955,909,estimates,2011
13_18,male,1766.544,909,estimates,2011
13_19,male,2061.59,909,estimates,2011
15_17,male,883.025,909,estimates,2011
18_23,male,1771.541,909,estimates,2011
15_24,male,2948.079,909,estimates,2011
15_49,male,9303.725,909,estimates,2011
15_59,male,11334.029,909,estimates,2011
15_64,male,12184.516,909,estimates,2011
20_64,male,10711.856,909,estimates,2011
20_69,male,11351.141,909,estimates,2011
25_49,male,6355.646,909,estimates,2011
25_64,male,9236.437,909,estimates,2011
25_69,male,9875.722,909,estimates,2011
15plus,male,14063.159,909,estimates,2011
16plus,male,13768.853,909,estimates,2011
17plus,male,13474.515,909,estimates,2011
18plus,male,13180.134,909,estimates,2011
20plus,male,12590.499,909,estimates,2011
21plus,male,12294.961,909,estimates,2011
25plus,male,11115.08,909,estimates,2011
50plus,male,4759.434,909,estimates,2011
60plus,male,2729.13,909,estimates,2011
65plus,male,1878.643,909,estimates,2011
70plus,male,1239.358,909,estimates,2011
75plus,male,764.762,909,estimates,2011
80plus,male,422.058,909,estimates,2011
85plus,male,178.449,909,estimates,2011
90plus,male,47.79,909,estimates,2011
total,male,18664.784,909,estimates,2011
0_1,female,625.527,909,estimates,2012
0_4,female,1551.229,909,estimates,2012
0_14,female,4384.138,909,estimates,2012
0_17,female,5219.66,909,estimates,2012
0_19,female,5777.728,909,estimates,2012
0_24,female,7185.689,909,estimates,2012
3_4,female,610.84,909,estimates,2012
3_5,female,907.813,909,estimates,2012
3_6,female,1199.881,909,estimates,2012
4_5,female,599.405,909,estimates,2012
4_6,female,891.473,909,estimates,2012
5_14,female,2832.909,909,estimates,2012
5_10,female,1719.564,909,estimates,2012
5_11,female,1997.948,909,estimates,2012
6_9,female,1143.673,909,estimates,2012
6_10,female,1422.591,909,estimates,2012
6_11,female,1700.975,909,estimates,2012
6_12,female,1979.115,909,estimates,2012
7_10,female,1130.523,909,estimates,2012
7_12,female,1687.047,909,estimates,2012
11_16,female,1670.289,909,estimates,2012
11_17,female,1948.867,909,estimates,2012
11_18,female,2227.663,909,estimates,2012
12_14,female,834.961,909,estimates,2012
12_16,female,1391.905,909,estimates,2012
12_17,female,1670.483,909,estimates,2012
12_18,female,1949.279,909,estimates,2012
13_17,female,1392.343,909,estimates,2012
13_18,female,1671.139,909,estimates,2012
13_19,female,1950.411,909,estimates,2012
15_17,female,835.522,909,estimates,2012
18_23,female,1683.445,909,estimates,2012
15_24,female,2801.551,909,estimates,2012
15_49,female,9222.516,909,estimates,2012
15_59,female,11338.468,909,estimates,2012
15_64,female,12213.143,909,estimates,2012
20_64,female,10819.553,909,estimates,2012
20_69,female,11514.056,909,estimates,2012
25_49,female,6420.965,909,estimates,2012
25_64,female,9411.592,909,estimates,2012
25_69,female,10106.095,909,estimates,2012
15plus,female,14488.703,909,estimates,2012
16plus,female,14210.188,909,estimates,2012
17plus,female,13931.759,909,estimates,2012
18plus,female,13653.181,909,estimates,2012
20plus,female,13095.113,909,estimates,2012
21plus,female,12815.013,909,estimates,2012
25plus,female,11687.152,909,estimates,2012
50plus,female,5266.187,909,estimates,2012
60plus,female,3150.235,909,estimates,2012
65plus,female,2275.56,909,estimates,2012
70plus,female,1581.057,909,estimates,2012
75plus,female,1063.739,909,estimates,2012
80plus,female,660.478,909,estimates,2012
85plus,female,342.163,909,estimates,2012
90plus,female,125.39,909,estimates,2012
total,female,18872.841,909,estimates,2012
0_1,male,664.598,909,estimates,2012
0_4,male,1648.139,909,estimates,2012
0_14,male,4652.048,909,estimates,2012
0_17,male,5542.929,909,estimates,2012
0_19,male,6139.565,909,estimates,2012
0_24,male,7627.589,909,estimates,2012
3_4,male,648.467,909,estimates,2012
3_5,male,963.211,909,estimates,2012
3_6,male,1272.577,909,estimates,2012
4_5,male,635.585,909,estimates,2012
4_6,male,944.951,909,estimates,2012
5_14,male,3003.909,909,estimates,2012
5_10,male,1821.764,909,estimates,2012
5_11,male,2117.052,909,estimates,2012
6_9,male,1211.362,909,estimates,2012
6_10,male,1507.02,909,estimates,2012
6_11,male,1802.308,909,estimates,2012
6_12,male,2097.54,909,estimates,2012
7_10,male,1197.654,909,estimates,2012
7_12,male,1788.174,909,estimates,2012
11_16,male,1775.554,909,estimates,2012
11_17,male,2073.026,909,estimates,2012
11_18,male,2371.128,909,estimates,2012
12_14,male,886.857,909,estimates,2012
12_16,male,1480.266,909,estimates,2012
12_17,male,1777.738,909,estimates,2012
12_18,male,2075.84,909,estimates,2012
13_17,male,1482.506,909,estimates,2012
13_18,male,1780.608,909,estimates,2012
13_19,male,2079.142,909,estimates,2012
15_17,male,890.881,909,estimates,2012
18_23,male,1788.698,909,estimates,2012
15_24,male,2975.541,909,estimates,2012
15_49,male,9408.856,909,estimates,2012
15_59,male,11484.034,909,estimates,2012
15_64,male,12343.201,909,estimates,2012
20_64,male,10855.684,909,estimates,2012
20_69,male,11533.082,909,estimates,2012
25_49,male,6433.315,909,estimates,2012
25_64,male,9367.66,909,estimates,2012
25_69,male,10045.058,909,estimates,2012
15plus,male,14299.538,909,estimates,2012
16plus,male,14003.036,909,estimates,2012
17plus,male,13706.129,909,estimates,2012
18plus,male,13408.657,909,estimates,2012
20plus,male,12812.021,909,estimates,2012
21plus,male,12513.394,909,estimates,2012
25plus,male,11323.997,909,estimates,2012
50plus,male,4890.682,909,estimates,2012
60plus,male,2815.504,909,estimates,2012
65plus,male,1956.337,909,estimates,2012
70plus,male,1278.939,909,estimates,2012
75plus,male,790.685,909,estimates,2012
80plus,male,437.046,909,estimates,2012
85plus,male,191.907,909,estimates,2012
90plus,male,54.296,909,estimates,2012
total,male,18951.586,909,estimates,2012
0_1,female,621.713,909,estimates,2013
0_4,female,1555.112,909,estimates,2013
0_14,female,4426.715,909,estimates,2013
0_17,female,5269.428,909,estimates,2013
0_19,female,5833.65,909,estimates,2013
0_24,female,7257.136,909,estimates,2013
3_4,female,623.388,909,estimates,2013
3_5,female,927.158,909,estimates,2013
3_6,female,1225.847,909,estimates,2013
4_5,female,612.803,909,estimates,2013
4_6,female,911.492,909,estimates,2013
5_14,female,2871.603,909,estimates,2013
5_10,female,1751.815,909,estimates,2013
5_11,female,2031.828,909,estimates,2013
6_9,female,1166.583,909,estimates,2013
6_10,female,1448.045,909,estimates,2013
6_11,female,1728.058,909,estimates,2013
6_12,female,2007.895,909,estimates,2013
7_10,female,1149.356,909,estimates,2013
7_12,female,1709.206,909,estimates,2013
11_16,female,1681.256,909,estimates,2013
11_17,female,1962.501,909,estimates,2013
11_18,female,2244.299,909,estimates,2013
12_14,female,839.775,909,estimates,2013
12_16,female,1401.243,909,estimates,2013
12_17,female,1682.488,909,estimates,2013
12_18,female,1964.286,909,estimates,2013
13_17,female,1402.651,909,estimates,2013
13_18,female,1684.449,909,estimates,2013
13_19,female,1966.873,909,estimates,2013
15_17,female,842.713,909,estimates,2013
18_23,female,1701.804,909,estimates,2013
15_24,female,2830.421,909,estimates,2013
15_49,female,9332.978,909,estimates,2013
15_59,female,11499.041,909,estimates,2013
15_64,female,12386.774,909,estimates,2013
20_64,female,10979.839,909,estimates,2013
20_69,female,11714.903,909,estimates,2013
25_49,female,6502.557,909,estimates,2013
25_64,female,9556.353,909,estimates,2013
25_69,female,10291.417,909,estimates,2013
15plus,female,14742.352,909,estimates,2013
16plus,female,14461.794,909,estimates,2013
17plus,female,14180.884,909,estimates,2013
18plus,female,13899.639,909,estimates,2013
20plus,female,13335.417,909,estimates,2013
21plus,female,13052.25,909,estimates,2013
25plus,female,11911.931,909,estimates,2013
50plus,female,5409.374,909,estimates,2013
60plus,female,3243.311,909,estimates,2013
65plus,female,2355.578,909,estimates,2013
70plus,female,1620.514,909,estimates,2013
75plus,female,1085.544,909,estimates,2013
80plus,female,671.984,909,estimates,2013
85plus,female,352.568,909,estimates,2013
90plus,female,132.564,909,estimates,2013
total,female,19169.067,909,estimates,2013
0_1,male,659.581,909,estimates,2013
0_4,male,1650.82,909,estimates,2013
0_14,male,4695.249,909,estimates,2013
0_17,male,5590.802,909,estimates,2013
0_19,male,6193.124,909,estimates,2013
0_24,male,7697.414,909,estimates,2013
3_4,male,662.498,909,estimates,2013
3_5,male,984.854,909,estimates,2013
3_6,male,1301.603,909,estimates,2013
4_5,male,650.587,909,estimates,2013
4_6,male,967.336,909,estimates,2013
5_14,male,3044.429,909,estimates,2013
5_10,male,1857.195,909,estimates,2013
5_11,male,2154.003,909,estimates,2013
6_9,male,1236.544,909,estimates,2013
6_10,male,1534.839,909,estimates,2013
6_11,male,1831.647,909,estimates,2013
6_12,male,2128.348,909,estimates,2013
7_10,male,1218.09,909,estimates,2013
7_12,male,1811.599,909,estimates,2013
11_16,male,1783.334,909,estimates,2013
11_17,male,2082.787,909,estimates,2013
11_18,male,2383.339,909,estimates,2013
12_14,male,890.426,909,estimates,2013
12_16,male,1486.526,909,estimates,2013
12_17,male,1785.979,909,estimates,2013
12_18,male,2086.531,909,estimates,2013
13_17,male,1489.278,909,estimates,2013
13_18,male,1789.83,909,estimates,2013
13_19,male,2091.6,909,estimates,2013
15_17,male,895.553,909,estimates,2013
18_23,male,1808.092,909,estimates,2013
15_24,male,3002.165,909,estimates,2013
15_49,male,9512.782,909,estimates,2013
15_59,male,11633.576,909,estimates,2013
15_64,male,12498.216,909,estimates,2013
20_64,male,11000.341,909,estimates,2013
20_69,male,11716.069,909,estimates,2013
25_49,male,6510.617,909,estimates,2013
25_64,male,9496.051,909,estimates,2013
25_69,male,10211.779,909,estimates,2013
15plus,male,14535.072,909,estimates,2013
16plus,male,14237.451,909,estimates,2013
17plus,male,13938.972,909,estimates,2013
18plus,male,13639.519,909,estimates,2013
20plus,male,13037.197,909,estimates,2013
21plus,male,12734.781,909,estimates,2013
25plus,male,11532.907,909,estimates,2013
50plus,male,5022.29,909,estimates,2013
60plus,male,2901.496,909,estimates,2013
65plus,male,2036.856,909,estimates,2013
70plus,male,1321.128,909,estimates,2013
75plus,male,816.315,909,estimates,2013
80plus,male,450.539,909,estimates,2013
85plus,male,202.657,909,estimates,2013
90plus,male,59.889,909,estimates,2013
total,male,19230.321,909,estimates,2013
0_1,female,618.977,909,estimates,2014
0_4,female,1557.518,909,estimates,2014
0_14,female,4470.443,909,estimates,2014
0_17,female,5317.914,909,estimates,2014
0_19,female,5886.747,909,estimates,2014
0_24,female,7325.005,909,estimates,2014
3_4,female,626.064,909,estimates,2014
3_5,female,935.595,909,estimates,2014
3_6,female,1240.583,909,estimates,2014
4_5,female,623.245,909,estimates,2014
4_6,female,928.233,909,estimates,2014
5_14,female,2912.925,909,estimates,2014
5_10,female,1787.052,909,estimates,2014
5_11,female,2069.372,909,estimates,2014
6_9,female,1191.673,909,estimates,2014
6_10,female,1477.521,909,estimates,2014
6_11,female,1759.841,909,estimates,2014
6_12,female,2040.83,909,estimates,2014
7_10,female,1172.533,909,estimates,2014
7_12,female,1735.842,909,estimates,2014
11_16,female,1690.164,909,estimates,2014
11_17,female,1973.344,909,estimates,2014
11_18,female,2257.287,909,estimates,2014
12_14,female,843.553,909,estimates,2014
12_16,female,1407.844,909,estimates,2014
12_17,female,1691.024,909,estimates,2014
12_18,female,1974.967,909,estimates,2014
13_17,female,1410.035,909,estimates,2014
13_18,female,1693.978,909,estimates,2014
13_19,female,1978.868,909,estimates,2014
15_17,female,847.471,909,estimates,2014
18_23,female,1718.036,909,estimates,2014
15_24,female,2854.562,909,estimates,2014
15_49,female,9441.971,909,estimates,2014
15_59,female,11652.677,909,estimates,2014
15_64,female,12554.838,909,estimates,2014
20_64,female,11138.534,909,estimates,2014
20_69,female,11910.022,909,estimates,2014
25_49,female,6587.409,909,estimates,2014
25_64,female,9700.276,909,estimates,2014
25_69,female,10471.764,909,estimates,2014
15plus,female,14992.553,909,estimates,2014
16plus,female,14710.737,909,estimates,2014
17plus,female,14428.262,909,estimates,2014
18plus,female,14145.082,909,estimates,2014
20plus,female,13576.249,909,estimates,2014
21plus,female,13290.323,909,estimates,2014
25plus,female,12137.991,909,estimates,2014
50plus,female,5550.582,909,estimates,2014
60plus,female,3339.876,909,estimates,2014
65plus,female,2437.715,909,estimates,2014
70plus,female,1666.227,909,estimates,2014
75plus,female,1108.367,909,estimates,2014
80plus,female,683.849,909,estimates,2014
85plus,female,360.262,909,estimates,2014
90plus,female,136.963,909,estimates,2014
total,female,19462.996,909,estimates,2014
0_1,male,655.874,909,estimates,2014
0_4,male,1651.867,909,estimates,2014
0_14,male,4741.257,909,estimates,2014
0_17,male,5638.978,909,estimates,2014
0_19,male,6244.368,909,estimates,2014
0_24,male,7767.21,909,estimates,2014
3_4,male,664.651,909,estimates,2014
3_5,male,993.362,909,estimates,2014
3_6,male,1317.11,909,estimates,2014
4_5,male,662.04,909,estimates,2014
4_6,male,985.788,909,estimates,2014
5_14,male,3089.39,909,estimates,2014
5_10,male,1896.136,909,estimates,2014
5_11,male,2195.44,909,estimates,2014
6_9,male,1264.334,909,estimates,2014
6_10,male,1567.425,909,estimates,2014
6_11,male,1866.729,909,estimates,2014
6_12,male,2164.57,909,estimates,2014
7_10,male,1243.677,909,estimates,2014
7_12,male,1840.822,909,estimates,2014
11_16,male,1790.637,909,estimates,2014
11_17,male,2090.975,909,estimates,2014
11_18,male,2392.858,909,estimates,2014
12_14,male,893.95,909,estimates,2014
12_16,male,1491.333,909,estimates,2014
12_17,male,1791.671,909,estimates,2014
12_18,male,2093.554,909,estimates,2014
13_17,male,1493.83,909,estimates,2014
13_18,male,1795.713,909,estimates,2014
13_19,male,2099.22,909,estimates,2014
15_17,male,897.721,909,estimates,2014
18_23,male,1826.219,909,estimates,2014
15_24,male,3025.953,909,estimates,2014
15_49,male,9615.439,909,estimates,2014
15_59,male,11777.041,909,estimates,2014
15_64,male,12649.942,909,estimates,2014
20_64,male,11146.831,909,estimates,2014
20_69,male,11894.836,909,estimates,2014
25_49,male,6589.486,909,estimates,2014
25_64,male,9623.989,909,estimates,2014
25_69,male,10371.994,909,estimates,2014
15plus,male,14766.135,909,estimates,2014
16plus,male,14467.816,909,estimates,2014
17plus,male,14168.752,909,estimates,2014
18plus,male,13868.414,909,estimates,2014
20plus,male,13263.024,909,estimates,2014
21plus,male,12957.714,909,estimates,2014
25plus,male,11740.182,909,estimates,2014
50plus,male,5150.696,909,estimates,2014
60plus,male,2989.094,909,estimates,2014
65plus,male,2116.193,909,estimates,2014
70plus,male,1368.188,909,estimates,2014
75plus,male,841.63,909,estimates,2014
80plus,male,463.322,909,estimates,2014
85plus,male,210.062,909,estimates,2014
90plus,male,63.305,909,estimates,2014
total,male,19507.392,909,estimates,2014
total,female,19755.555,909,constant_fertility,2015
0_4,female,1565.383,909,constant_fertility,2015
0_14,female,4519.132,909,constant_fertility,2015
0_19,female,5941.234,909,constant_fertility,2015
0_24,female,7392.216,909,constant_fertility,2015
5_14,female,2953.749,909,constant_fertility,2015
15plus,female,15236.423,909,constant_fertility,2015
15_24,female,2873.084,909,constant_fertility,2015
15_49,female,9548.083,909,constant_fertility,2015
15_59,female,11795.644,909,constant_fertility,2015
15_64,female,12716.436,909,constant_fertility,2015
20plus,female,13814.321,909,constant_fertility,2015
20_64,female,11294.334,909,constant_fertility,2015
20_69,female,12095.09,909,constant_fertility,2015
25plus,female,12363.339,909,constant_fertility,2015
25_49,female,6674.999,909,constant_fertility,2015
25_64,female,9843.352,909,constant_fertility,2015
25_69,female,10644.108,909,constant_fertility,2015
50plus,female,5688.34,909,constant_fertility,2015
60plus,female,3440.779,909,constant_fertility,2015
65plus,female,2519.987,909,constant_fertility,2015
70plus,female,1719.231,909,constant_fertility,2015
75plus,female,1133.049,909,constant_fertility,2015
80plus,female,696.312,909,constant_fertility,2015
85plus,female,365.779,909,constant_fertility,2015
90plus,female,138.552,909,constant_fertility,2015
total,male,19787.35,909,constant_fertility,2015
0_4,male,1659.723,909,constant_fertility,2015
0_14,male,4794.416,909,constant_fertility,2015
0_19,male,6299.898,909,constant_fertility,2015
0_24,male,7839.805,909,constant_fertility,2015
5_14,male,3134.693,909,constant_fertility,2015
15plus,male,14992.934,909,constant_fertility,2015
15_24,male,3045.389,909,constant_fertility,2015
15_49,male,9718.152,909,constant_fertility,2015
15_59,male,11913.339,909,constant_fertility,2015
15_64,male,12800.108,909,constant_fertility,2015
20plus,male,13487.452,909,constant_fertility,2015
20_64,male,11294.626,909,constant_fertility,2015
20_69,male,12066.479,909,constant_fertility,2015
25plus,male,11947.545,909,constant_fertility,2015
25_49,male,6672.763,909,constant_fertility,2015
25_64,male,9754.719,909,constant_fertility,2015
25_69,male,10526.572,909,constant_fertility,2015
50plus,male,5274.782,909,constant_fertility,2015
60plus,male,3079.595,909,constant_fertility,2015
65plus,male,2192.826,909,constant_fertility,2015
70plus,male,1420.973,909,constant_fertility,2015
75plus,male,867.381,909,constant_fertility,2015
80plus,male,475.682,909,constant_fertility,2015
85plus,male,214.459,909,constant_fertility,2015
90plus,male,64.402,909,constant_fertility,2015
total,female,19755.555,909,constant_mortality,2015
0_4,female,1565.383,909,constant_mortality,2015
0_14,female,4519.132,909,constant_mortality,2015
0_19,female,5941.234,909,constant_mortality,2015
0_24,female,7392.216,909,constant_mortality,2015
5_14,female,2953.749,909,constant_mortality,2015
15plus,female,15236.423,909,constant_mortality,2015
15_24,female,2873.084,909,constant_mortality,2015
15_49,female,9548.083,909,constant_mortality,2015
15_59,female,11795.644,909,constant_mortality,2015
15_64,female,12716.436,909,constant_mortality,2015
20plus,female,13814.321,909,constant_mortality,2015
20_64,female,11294.334,909,constant_mortality,2015
20_69,female,12095.09,909,constant_mortality,2015
25plus,female,12363.339,909,constant_mortality,2015
25_49,female,6674.999,909,constant_mortality,2015
25_64,female,9843.352,909,constant_mortality,2015
25_69,female,10644.108,909,constant_mortality,2015
50plus,female,5688.34,909,constant_mortality,2015
60plus,female,3440.779,909,constant_mortality,2015
65plus,female,2519.987,909,constant_mortality,2015
70plus,female,1719.231,909,constant_mortality,2015
75plus,female,1133.049,909,constant_mortality,2015
80plus,female,696.312,909,constant_mortality,2015
85plus,female,365.779,909,constant_mortality,2015
90plus,female,138.552,909,constant_mortality,2015
total,male,19787.35,909,constant_mortality,2015
0_4,male,1659.723,909,constant_mortality,2015
0_14,male,4794.416,909,constant_mortality,2015
0_19,male,6299.898,909,constant_mortality,2015
0_24,male,7839.805,909,constant_mortality,2015
5_14,male,3134.693,909,constant_mortality,2015
15plus,male,14992.934,909,constant_mortality,2015
15_24,male,3045.389,909,constant_mortality,2015
15_49,male,9718.152,909,constant_mortality,2015
15_59,male,11913.339,909,constant_mortality,2015
15_64,male,12800.108,909,constant_mortality,2015
20plus,male,13487.452,909,constant_mortality,2015
20_64,male,11294.626,909,constant_mortality,2015
20_69,male,12066.479,909,constant_mortality,2015
25plus,male,11947.545,909,constant_mortality,2015
25_49,male,6672.763,909,constant_mortality,2015
25_64,male,9754.719,909,constant_mortality,2015
25_69,male,10526.572,909,constant_mortality,2015
50plus,male,5274.782,909,constant_mortality,2015
60plus,male,3079.595,909,constant_mortality,2015
65plus,male,2192.826,909,constant_mortality,2015
70plus,male,1420.973,909,constant_mortality,2015
75plus,male,867.381,909,constant_mortality,2015
80plus,male,475.682,909,constant_mortality,2015
85plus,male,214.459,909,constant_mortality,2015
90plus,male,64.402,909,constant_mortality,2015
0_1,female,619.92,909,estimates,2015
0_4,female,1565.383,909,estimates,2015
0_14,female,4519.132,909,estimates,2015
0_17,female,5369.489,909,estimates,2015
0_19,female,5941.234,909,estimates,2015
0_24,female,7392.216,909,estimates,2015
3_4,female,630.589,909,estimates,2015
