country,year,variant,gender,agebroad,percentagetotalpopulation
364,2020,mediumvariant,female,0_1,2.74273329548756
364,2020,mediumvariant,male,0_1,2.83907620796456
364,2020,constantfertility,female,0_4,7.73464086303915
364,2020,constantfertility,male,0_4,8.02095394460604
364,2020,constantmortality,female,0_4,7.32159142079882
364,2020,constantmortality,male,0_4,7.60108510761596
364,2020,highvariant,female,0_4,8.36856406952593
364,2020,highvariant,male,0_4,8.67601921312425
364,2020,instantreplacement,female,0_4,9.30114160125186
364,2020,instantreplacement,male,0_4,9.63908847992802
364,2020,lowvariant,female,0_4,6.26817024319966
364,2020,lowvariant,male,0_4,6.5043113511913
364,2020,mediumvariant,female,0_4,7.33026717929698
364,2020,mediumvariant,male,0_4,7.60292341521376
364,2020,nochange,female,0_4,7.72552491779004
364,2020,nochange,male,0_4,8.01901713279962
364,2020,zeromigration,female,0_4,7.33282513507528
364,2020,zeromigration,male,0_4,7.60318167852748
364,2020,constantfertility,female,0_14,23.3532211595803
364,2020,constantfertility,male,0_14,23.9642619329473
364,2020,constantmortality,female,0_14,23.0260846792713
364,2020,constantmortality,male,0_14,23.6367967267501
364,2020,highvariant,female,0_14,23.8798345306645
364,2020,highvariant,male,0_14,24.5057806082321
364,2020,instantreplacement,female,0_14,24.6545463455248
364,2020,instantreplacement,male,0_14,25.3019150067887
364,2020,lowvariant,female,0_14,22.1349931016592
364,2020,lowvariant,male,0_14,22.7105085628073
364,2020,mediumvariant,female,0_14,23.0172994160724
364,2020,mediumvariant,male,0_14,23.618691270932
364,2020,nochange,female,0_14,23.3615710484189
364,2020,nochange,male,0_14,23.9821971920117
364,2020,zeromigration,female,0_14,23.0035581180916
364,2020,zeromigration,male,0_14,23.5974585982213
364,2020,mediumvariant,female,0_17,26.9076529836781
364,2020,mediumvariant,male,0_17,27.6825762318795
364,2020,constantfertility,female,0_19,29.6303597916654
364,2020,constantfertility,male,0_19,30.5934455572889
364,2020,constantmortality,female,0_19,29.3381483501683
364,2020,constantmortality,male,0_19,30.3046910038038
364,2020,highvariant,female,0_19,30.1138451254619
364,2020,highvariant,male,0_19,31.0877518713113
364,2020,instantreplacement,female,0_19,30.825110393248
364,2020,instantreplacement,male,0_19,31.8144752106495
364,2020,lowvariant,female,0_19,28.5119009154472
364,2020,lowvariant,male,0_19,29.4490008033547
364,2020,mediumvariant,female,0_19,29.3219490197265
364,2020,mediumvariant,male,0_19,30.2780035088956
364,2020,nochange,female,0_19,29.6461239539617
364,2020,nochange,male,0_19,30.6199317365387
364,2020,zeromigration,female,0_19,29.3085397169506
364,2020,zeromigration,male,0_19,30.2552991682637
364,2020,constantfertility,female,0_24,35.833758016829
364,2020,constantfertility,male,0_24,37.3615083323455
364,2020,constantmortality,female,0_24,35.5758079455699
364,2020,constantmortality,male,0_24,37.1102139038672
364,2020,highvariant,female,0_24,36.2746219580379
364,2020,highvariant,male,0_24,37.8076132021344
364,2020,instantreplacement,female,0_24,36.9231860142398
364,2020,instantreplacement,male,0_24,38.4634713440827
364,2020,lowvariant,female,0_24,34.8138962882885
364,2020,lowvariant,male,0_24,36.3286621730887
364,2020,mediumvariant,female,0_24,35.552535032544
364,2020,mediumvariant,male,0_24,37.0768260818208
364,2020,nochange,female,0_24,35.8565970698797
364,2020,nochange,male,0_24,37.3946723923368
364,2020,zeromigration,female,0_24,35.554998987271
364,2020,zeromigration,male,0_24,37.0688752057684
364,2020,mediumvariant,female,3_4,3.10793825958352
364,2020,mediumvariant,male,3_4,3.2261815627189
364,2020,mediumvariant,female,3_5,4.71132853860276
364,2020,mediumvariant,male,3_5,4.88456652941272
364,2020,mediumvariant,female,3_6,6.33221874973018
364,2020,mediumvariant,male,3_6,6.55529524350611
364,2020,mediumvariant,female,4_5,3.17787528153402
364,2020,mediumvariant,male,4_5,3.29137190416216
364,2020,mediumvariant,female,4_6,4.79876549266144
364,2020,mediumvariant,male,4_6,4.96210061825556
364,2020,mediumvariant,female,5_10,9.68208344120054
364,2020,mediumvariant,male,5_10,9.92265856612913
364,2020,mediumvariant,female,5_11,11.2543399518096
364,2020,mediumvariant,male,5_11,11.5114564615738
364,2020,constantfertility,female,5_14,15.6185802965412
364,2020,constantfertility,male,5_14,15.9433079883413
364,2020,constantmortality,female,5_14,15.7044932584725
364,2020,constantmortality,male,5_14,16.0357116191341
364,2020,highvariant,female,5_14,15.5112704611385
364,2020,highvariant,male,5_14,15.8297613951078
364,2020,instantreplacement,female,5_14,15.353404744273
364,2020,instantreplacement,male,5_14,15.6628265268607
364,2020,lowvariant,female,5_14,15.8668228584596
364,2020,lowvariant,male,5_14,16.206197211616
364,2020,mediumvariant,female,5_14,15.6870322367754
364,2020,mediumvariant,male,5_14,16.0157678557182
364,2020,nochange,female,5_14,15.6360461306288
364,2020,nochange,male,5_14,15.9631800592121
364,2020,zeromigration,female,5_14,15.6707329830163
364,2020,zeromigration,male,5_14,15.9942769196939
364,2020,mediumvariant,female,6_9,6.48514297729124
364,2020,mediumvariant,male,6_9,6.64657030516404
364,2020,mediumvariant,female,6_10,8.0786931621813
364,2020,mediumvariant,male,6_10,8.26427359943531
364,2020,mediumvariant,female,6_11,9.65094967279034
364,2020,mediumvariant,male,6_11,9.85307149488003
364,2020,mediumvariant,female,6_12,11.1871861329535
364,2020,mediumvariant,male,6_12,11.4040727737943
364,2020,mediumvariant,female,7_10,6.45780295105388
364,2020,mediumvariant,male,7_10,6.59354488534192
364,2020,mediumvariant,female,7_12,9.56629592182605
364,2020,mediumvariant,male,7_12,9.73334405970091
364,2020,mediumvariant,female,11_16,8.65078128176777
364,2020,mediumvariant,male,11_16,8.84291805330162
364,2020,mediumvariant,female,11_17,9.89530236318061
364,2020,mediumvariant,male,11_17,10.1569942505366
364,2020,mediumvariant,female,11_18,11.1094686836351
364,2020,mediumvariant,male,11_18,11.4547305403099
364,2020,mediumvariant,female,12_14,4.43269228496585
364,2020,mediumvariant,male,12_14,4.50431139414437
364,2020,mediumvariant,female,12_16,7.07852477115873
364,2020,mediumvariant,male,12_16,7.25412015785691
364,2020,mediumvariant,female,12_17,8.32304585257157
364,2020,mediumvariant,male,12_17,8.56819635509192
364,2020,mediumvariant,female,12_18,9.5372121730261
364,2020,mediumvariant,male,12_18,9.86593264486521
364,2020,mediumvariant,female,13_17,6.78680939240844
364,2020,mediumvariant,male,13_17,7.01719507617764
364,2020,mediumvariant,female,13_18,8.00097571286297
364,2020,mediumvariant,male,13_18,8.31493136595093
364,2020,mediumvariant,female,13_19,9.20110542845675
364,2020,mediumvariant,male,13_19,9.61262235319369
364,2020,constantfertility,female,15plus,76.6467788404197
364,2020,constantfertility,male,15plus,76.0357380670527
364,2020,constantmortality,female,15plus,76.9739153207287
364,2020,constantmortality,male,15plus,76.3632032732499
364,2020,highvariant,female,15plus,76.1201654693356
364,2020,highvariant,male,15plus,75.4942193917679
364,2020,instantreplacement,female,15plus,75.3454536544752
364,2020,instantreplacement,male,15plus,74.6980849932113
364,2020,lowvariant,female,15plus,77.8650068983408
364,2020,lowvariant,male,15plus,77.2894914371927
364,2020,mediumvariant,female,15plus,76.9827005839276
364,2020,mediumvariant,male,15plus,76.381308729068
364,2020,nochange,female,15plus,76.6384289515812
364,2020,nochange,male,15plus,76.0178028079883
364,2020,zeromigration,female,15plus,76.9964418819085
364,2020,zeromigration,male,15plus,76.4025414017786
364,2020,mediumvariant,female,15_17,3.89035356760572
364,2020,mediumvariant,male,15_17,4.06388496094755
364,2020,constantfertility,female,15_24,12.4805368572486
364,2020,constantfertility,male,15_24,13.3972463993982
364,2020,constantmortality,female,15_24,12.5497232662986
364,2020,constantmortality,male,15_24,13.4734171771171
364,2020,highvariant,female,15_24,12.3947874273735
364,2020,highvariant,male,15_24,13.3018325939023
364,2020,instantreplacement,female,15_24,12.268639668715
364,2020,instantreplacement,male,15_24,13.161556337294
364,2020,lowvariant,female,15_24,12.6789031866292
364,2020,lowvariant,male,15_24,13.6181536102815
364,2020,mediumvariant,female,15_24,12.5352356164715
364,2020,mediumvariant,male,15_24,13.4581348108889
364,2020,nochange,female,15_24,12.4950260214609
364,2020,nochange,male,15_24,13.4124752003251
364,2020,zeromigration,female,15_24,12.5514408691794
364,2020,zeromigration,male,15_24,13.471416607547
364,2020,constantfertility,female,15_49,57.3737297285019
364,2020,constantfertility,male,15_49,56.3195935598203
364,2020,constantmortality,female,15_49,57.6894724693329
364,2020,constantmortality,male,15_49,56.6338034952178
364,2020,highvariant,female,15_49,56.9795347775712
364,2020,highvariant,male,15_49,55.9184912298844
364,2020,instantreplacement,female,15_49,56.3996264375766
364,2020,instantreplacement,male,15_49,55.3287952936635
364,2020,lowvariant,female,15_49,58.2856308990437
364,2020,lowvariant,male,15_49,57.2482474011005
364,2020,mediumvariant,female,15_49,57.625183000427
364,2020,mediumvariant,male,15_49,56.5755573963749
364,2020,nochange,female,15_49,57.4380362317954
364,2020,nochange,male,15_49,56.3776416104579
364,2020,zeromigration,female,15_49,57.66355646219
364,2020,zeromigration,male,15_49,56.6217500374232
364,2020,constantfertility,female,15_59,66.7211961635779
364,2020,constantfertility,male,15_59,66.3226687393193
364,2020,constantmortality,female,15_59,67.0801028736748
364,2020,constantmortality,male,15_59,66.6808553404024
364,2020,highvariant,female,15_59,66.2627780204277
364,2020,highvariant,male,15_59,65.8503255408434
364,2020,instantreplacement,female,15_59,65.5883896149193
364,2020,instantreplacement,male,15_59,65.1558921161177
364,2020,lowvariant,female,15_59,67.7816664723661
364,2020,lowvariant,male,15_59,67.4162632984367
364,2020,mediumvariant,female,15_59,67.0136168090803
364,2020,mediumvariant,male,15_59,66.6240950044613
364,2020,nochange,female,15_59,66.7877381152841
364,2020,nochange,male,15_59,66.3792493643382
364,2020,zeromigration,female,15_59,67.0437193429176
364,2020,zeromigration,male,15_59,66.6620481573599
364,2020,constantfertility,female,15_64,70.3980327503073
364,2020,constantfertility,male,15_64,69.8319099670232
364,2020,constantmortality,female,15_64,70.7684743877694
364,2020,constantmortality,male,15_64,70.2002680319821
364,2020,highvariant,female,15_64,69.9143523412256
364,2020,highvariant,male,15_64,69.3345743148776
364,2020,instantreplacement,female,15_64,69.2028000941554
364,2020,instantreplacement,male,15_64,68.6033972781975
364,2020,lowvariant,female,15_64,71.5169428991268
364,2020,lowvariant,male,15_64,70.9833684086742
364,2020,mediumvariant,female,15_64,70.706567958946
364,2020,mediumvariant,male,15_64,70.1492851904454
364,2020,nochange,female,15_64,70.4600340749239
364,2020,nochange,male,15_64,69.882743305407
364,2020,zeromigration,female,15_64,70.7313795988919
364,2020,zeromigration,male,15_64,70.182244695477
364,2020,mediumvariant,female,16plus,75.6298178777049
364,2020,mediumvariant,male,16plus,74.9817681158024
364,2020,mediumvariant,female,17plus,74.3368680977347
364,2020,mediumvariant,male,17plus,73.6314999653555
364,2020,mediumvariant,female,18plus,73.0923470163219
364,2020,mediumvariant,male,18plus,72.3174237681204
364,2020,mediumvariant,female,18_23,7.2827139597026
364,2020,mediumvariant,male,18_23,7.93396808059997
364,2020,constantfertility,female,20plus,70.3696402083346
364,2020,constantfertility,male,20plus,69.4065544427111
364,2020,constantmortality,female,20plus,70.6618516498317
364,2020,constantmortality,male,20plus,69.6953089961962
364,2020,highvariant,female,20plus,69.8861548745381
364,2020,highvariant,male,20plus,68.9122481286887
364,2020,instantreplacement,female,20plus,69.174889606752
364,2020,instantreplacement,male,20plus,68.1855247893505
364,2020,lowvariant,female,20plus,71.4880990845529
364,2020,lowvariant,male,20plus,70.5509991966453
364,2020,mediumvariant,female,20plus,70.6780509802736
364,2020,mediumvariant,male,20plus,69.7219964911044
364,2020,nochange,female,20plus,70.3538760460383
364,2020,nochange,male,20plus,69.3800682634613
364,2020,zeromigration,female,20plus,70.6914602830494
364,2020,zeromigration,male,20plus,69.7447008317362
364,2020,constantfertility,female,20_64,64.1208941182223
364,2020,constantfertility,male,20_64,63.2027263426816
364,2020,constantmortality,female,20_64,64.4564107168724
364,2020,constantmortality,male,20_64,63.5323737549283
364,2020,highvariant,female,20_64,63.6803417464282
364,2020,highvariant,male,20_64,62.7526030517984
364,2020,instantreplacement,female,20_64,63.0322360464323
364,2020,instantreplacement,male,20_64,62.0908370743367
364,2020,lowvariant,female,20_64,65.1400350853389
364,2020,lowvariant,male,20_64,64.2448761681268
364,2020,mediumvariant,female,20_64,64.401918355292
364,2020,mediumvariant,male,20_64,63.4899729524818
364,2020,nochange,female,20_64,64.1754811693811
364,2020,nochange,male,20_64,63.24500876088
364,2020,zeromigration,female,20_64,64.4263980000329
364,2020,zeromigration,male,20_64,63.5244041254346
364,2020,constantfertility,female,20_69,66.9847900835686
364,2020,constantfertility,male,20_69,65.9219910795109
364,2020,constantmortality,female,20_69,67.3220193607572
364,2020,constantmortality,male,20_69,66.2542066090726
364,2020,highvariant,female,20_69,66.5245608782328
364,2020,highvariant,male,20_69,65.4525014659554
364,2020,instantreplacement,female,20_69,65.8475081817102
364,2020,instantreplacement,male,20_69,64.7622633482763
364,2020,lowvariant,female,20_69,68.0494499684106
364,2020,lowvariant,male,20_69,67.008978864247
364,2020,mediumvariant,female,20_69,67.2783659886987
364,2020,mediumvariant,male,20_69,66.2215963266992
364,2020,nochange,female,20_69,67.0286002233142
364,2020,nochange,male,20_69,65.9545304193975
364,2020,zeromigration,female,20_69,67.297771926294
364,2020,zeromigration,male,20_69,66.2508873892087
364,2020,mediumvariant,female,21plus,69.4861647553007
364,2020,mediumvariant,male,21plus,68.4203260342055
364,2020,constantfertility,female,25plus,64.1662419831711
364,2020,constantfertility,male,25plus,62.6384916676545
364,2020,constantmortality,female,25plus,64.4241920544301
364,2020,constantmortality,male,25plus,62.8897860961328
364,2020,highvariant,female,25plus,63.7253780419621
364,2020,highvariant,male,25plus,62.1923867978656
364,2020,instantreplacement,female,25plus,63.0768139857602
364,2020,instantreplacement,male,25plus,61.5365286559173
364,2020,lowvariant,female,25plus,65.1861037117116
364,2020,lowvariant,male,25plus,63.6713378269113
364,2020,mediumvariant,female,25plus,64.4474649674561
364,2020,mediumvariant,male,25plus,62.9231739181791
364,2020,nochange,female,25plus,64.1434029301203
364,2020,nochange,male,25plus,62.6053276076632
364,2020,zeromigration,female,25plus,64.4450010127291
364,2020,zeromigration,male,25plus,62.9311247942316
364,2020,constantfertility,female,25_49,44.8931928712532
364,2020,constantfertility,male,25_49,42.9223471604221
364,2020,constantmortality,female,25_49,45.1397492030343
364,2020,constantmortality,male,25_49,43.1603863181008
364,2020,highvariant,female,25_49,44.5847473501977
364,2020,highvariant,male,25_49,42.6166586359821
364,2020,instantreplacement,female,25_49,44.1309867688616
364,2020,instantreplacement,male,25_49,42.1672389563695
364,2020,lowvariant,female,25_49,45.6067277124145
364,2020,lowvariant,male,25_49,43.630093790819
364,2020,mediumvariant,female,25_49,45.0899473839555
364,2020,mediumvariant,male,25_49,43.117422585486
364,2020,nochange,female,25_49,44.9430102103345
364,2020,nochange,male,25_49,42.9651664101328
364,2020,zeromigration,female,25_49,45.1121155930106
364,2020,zeromigration,male,25_49,43.1503334298762
364,2020,constantfertility,female,25_64,57.9174958930587
364,2020,constantfertility,male,25_64,56.434663567625
364,2020,constantmortality,female,25_64,58.2187511214708
364,2020,constantmortality,male,25_64,56.726850854865
364,2020,highvariant,female,25_64,57.5195649138522
364,2020,highvariant,male,25_64,56.0327417209753
364,2020,instantreplacement,female,25_64,56.9341604254404
364,2020,instantreplacement,male,25_64,55.4418409409035
364,2020,lowvariant,female,25_64,58.8380397124976
364,2020,lowvariant,male,25_64,57.3652147983927
364,2020,mediumvariant,female,25_64,58.1713323424745
364,2020,mediumvariant,male,25_64,56.6911503795565
364,2020,nochange,female,25_64,57.9650080534631
364,2020,nochange,male,25_64,56.4702681050819
364,2020,zeromigration,female,25_64,58.1799387297126
364,2020,zeromigration,male,25_64,56.71082808793
364,2020,constantfertility,female,25_69,60.781391858405
364,2020,constantfertility,male,25_69,59.1539283044543
364,2020,constantmortality,female,25_69,61.0843597653556
364,2020,constantmortality,male,25_69,59.4486837090092
364,2020,highvariant,female,25_69,60.3637840456568
364,2020,highvariant,male,25_69,58.7326401351323
364,2020,instantreplacement,female,25_69,59.7494325607183
364,2020,instantreplacement,male,25_69,58.1132672148432
364,2020,lowvariant,female,25_69,61.7474545955693
364,2020,lowvariant,male,25_69,60.129317494513
364,2020,mediumvariant,female,25_69,61.0477799758812
364,2020,mediumvariant,male,25_69,59.4227737537739
364,2020,nochange,female,25_69,60.8181271073962
364,2020,nochange,male,25_69,59.1797897635993
364,2020,zeromigration,female,25_69,61.0513126559736
364,2020,zeromigration,male,25_69,59.4373113517041
364,2020,constantfertility,female,50plus,19.2730491119178
364,2020,constantfertility,male,50plus,19.7161445072324
364,2020,constantmortality,female,50plus,19.2844428513958
364,2020,constantmortality,male,50plus,19.7293997780321
364,2020,highvariant,female,50plus,19.1406306917644
364,2020,highvariant,male,50plus,19.5757281618835
364,2020,instantreplacement,female,50plus,18.9458272168986
364,2020,instantreplacement,male,50plus,19.3692896995478
364,2020,lowvariant,female,50plus,19.5793759992971
364,2020,lowvariant,male,50plus,20.0412440360923
364,2020,mediumvariant,female,50plus,19.3575175835006
364,2020,mediumvariant,male,50plus,19.8057513326931
364,2020,nochange,female,50plus,19.2003927197858
364,2020,nochange,male,50plus,19.6401611975304
364,2020,zeromigration,female,50plus,19.3328854197185
364,2020,zeromigration,male,50plus,19.7807913643554
364,2020,constantfertility,female,60plus,9.92558267684185
364,2020,constantfertility,male,60plus,9.71306932773339
364,2020,constantmortality,female,60plus,9.8938124470539
364,2020,constantmortality,male,60plus,9.68234793284745
364,2020,highvariant,female,60plus,9.8573874489079
364,2020,highvariant,male,60plus,9.64389385092451
364,2020,instantreplacement,female,60plus,9.75706403955585
364,2020,instantreplacement,male,60plus,9.54219287709357
364,2020,lowvariant,female,60plus,10.0833404259746
364,2020,lowvariant,male,60plus,9.87322813875605
364,2020,mediumvariant,female,60plus,9.96908377484727
364,2020,mediumvariant,male,60plus,9.75721372460668
364,2020,nochange,female,60plus,9.85069083629708
364,2020,nochange,male,60plus,9.63855344365003
364,2020,zeromigration,female,60plus,9.95272253899079
364,2020,zeromigration,male,60plus,9.7404932444187
364,2020,constantfertility,female,65plus,6.24874609011237
364,2020,constantfertility,male,65plus,6.20382810002945
364,2020,constantmortality,female,65plus,6.20544093295934
364,2020,constantmortality,male,65plus,6.16293524126782
364,2020,highvariant,female,65plus,6.20581312810996
364,2020,highvariant,male,65plus,6.15964507689025
364,2020,instantreplacement,female,65plus,6.14265356031975
364,2020,instantreplacement,male,65plus,6.09468771501379
364,2020,lowvariant,female,65plus,6.34806399921392
364,2020,lowvariant,male,65plus,6.3061230285185
364,2020,mediumvariant,female,65plus,6.27613262498162
364,2020,mediumvariant,male,65plus,6.23202353862263
364,2020,nochange,female,65plus,6.17839487665723
364,2020,nochange,male,65plus,6.1350595025813
364,2020,zeromigration,female,65plus,6.26506228301652
364,2020,zeromigration,male,65plus,6.2202967063016
364,2020,constantfertility,female,70plus,3.38485012476606
364,2020,constantfertility,male,70plus,3.48456336320011
364,2020,constantmortality,female,70plus,3.33983228907451
364,2020,constantmortality,male,70plus,3.44110238712358
364,2020,highvariant,female,70plus,3.36159399630528
364,2020,highvariant,male,70plus,3.45974666273326
364,2020,instantreplacement,female,70plus,3.32738142504188
364,2020,instantreplacement,male,70plus,3.4232614410741
364,2020,lowvariant,female,70plus,3.43864911614224
364,2020,lowvariant,male,70plus,3.54202033239828
364,2020,mediumvariant,female,70plus,3.3996849915749
364,2020,mediumvariant,male,70plus,3.50040016440527
364,2020,nochange,female,70plus,3.32527582272412
364,2020,nochange,male,70plus,3.42553784406385
364,2020,zeromigration,female,70plus,3.39368835675547
364,2020,zeromigration,male,70plus,3.49381344252752
364,2020,constantfertility,female,75plus,1.79588831136629
364,2020,constantfertility,male,75plus,1.97049792985543
364,2020,constantmortality,female,75plus,1.75673699935553
364,2020,constantmortality,male,75plus,1.9325503703688
364,2020,highvariant,female,75plus,1.78354938712124
364,2020,highvariant,male,75plus,1.95646424706688
364,2020,instantreplacement,female,75plus,1.76539734062909
364,2020,instantreplacement,male,75plus,1.93583209139741
364,2020,lowvariant,female,75plus,1.82443225754248
364,2020,lowvariant,male,75plus,2.00298947242758
364,2020,mediumvariant,female,75plus,1.80375919572473
364,2020,mediumvariant,male,75plus,1.97945353798696
364,2020,nochange,female,75plus,1.74908036249348
364,2020,nochange,male,75plus,1.92380919964186
364,2020,zeromigration,female,75plus,1.80057758177351
364,2020,zeromigration,male,75plus,1.97572878958327
364,2020,constantfertility,female,80plus,0.910316666890385
364,2020,constantfertility,male,80plus,1.00387188739545
364,2020,constantmortality,female,80plus,0.882657559305789
364,2020,constantmortality,male,80plus,0.977676584817829
364,2020,highvariant,female,80plus,0.90406219754467
364,2020,highvariant,male,80plus,0.996722415470308
364,2020,instantreplacement,female,80plus,0.894861118415531
364,2020,instantreplacement,male,80plus,0.986211345786278
364,2020,lowvariant,female,80plus,0.92478528934232
364,2020,lowvariant,male,80plus,1.02042473207095
364,2020,mediumvariant,female,80plus,0.914306334382124
364,2020,mediumvariant,male,80plus,1.0084343297617
364,2020,nochange,female,80plus,0.87881054725582
364,2020,nochange,male,80plus,0.973254429476033
364,2020,zeromigration,female,80plus,0.912693608140141
364,2020,zeromigration,male,80plus,1.00653675344181
364,2020,constantfertility,female,85plus,0.359205036679423
364,2020,constantfertility,male,85plus,0.373854100439502
364,2020,constantmortality,female,85plus,0.345894787918318
364,2020,constantmortality,male,85plus,0.361564050448579
364,2020,highvariant,female,85plus,0.356737063750385
364,2020,highvariant,male,85plus,0.371191550139257
364,2020,instantreplacement,female,85plus,0.353106377763537
364,2020,instantreplacement,male,85plus,0.367277099948232
364,2020,lowvariant,female,85plus,0.364914261004956
364,2020,lowvariant,male,85plus,0.380018581120328
364,2020,mediumvariant,female,85plus,0.360779333525601
364,2020,mediumvariant,male,85plus,0.375553209467313
364,2020,nochange,female,85plus,0.344387225440532
364,2020,nochange,male,85plus,0.359928650335779
364,2020,zeromigration,female,85plus,0.360142962238581
364,2020,zeromigration,male,85plus,0.374846528966549
364,2020,constantfertility,female,90plus,0.0906717172606125
364,2020,constantfertility,male,90plus,0.0870857794215235
364,2020,constantmortality,female,90plus,0.0860709938866893
364,2020,constantmortality,male,90plus,0.0831430652640231
364,2020,highvariant,female,90plus,0.0900487434134269
364,2020,highvariant,male,90plus,0.0864655634927073
364,2020,instantreplacement,female,90plus,0.0891322737104831
364,2020,instantreplacement,male,90plus,0.0855537293159752
364,2020,lowvariant,female,90plus,0.0921128584500777
364,2020,lowvariant,male,90plus,0.0885217369359324
364,2020,mediumvariant,female,90plus,0.091069106450476
364,2020,mediumvariant,male,90plus,0.0874815708113602
364,2020,nochange,female,90plus,0.0856958584254405
364,2020,nochange,male,90plus,0.0827669986220475
364,2020,zeromigration,female,90plus,0.0909084715163367
364,2020,zeromigration,male,90plus,0.0873169562675083
364,2025,constantfertility,female,total,100
364,2025,constantfertility,male,total,100
364,2025,constantmortality,female,total,100
364,2025,constantmortality,male,total,100
364,2025,highvariant,female,total,100
364,2025,highvariant,male,total,100
364,2025,instantreplacement,female,total,100
364,2025,instantreplacement,male,total,100
364,2025,lowvariant,female,total,100
364,2025,lowvariant,male,total,100
364,2025,mediumvariant,female,total,100
364,2025,mediumvariant,male,total,100
364,2025,nochange,female,total,100
364,2025,nochange,male,total,100
364,2025,zeromigration,female,total,100
364,2025,zeromigration,male,total,100
364,2025,mediumvariant,female,0_1,2.22440070752
364,2025,mediumvariant,male,0_1,2.3059518732367
364,2025,constantfertility,female,0_4,6.53115865030621
364,2025,constantfertility,male,0_4,6.79114010751962
364,2025,constantmortality,female,0_4,5.88522117040211
364,2025,constantmortality,male,0_4,6.12636094380881
364,2025,highvariant,female,0_4,7.24506141247736
364,2025,highvariant,male,0_4,7.52898750971692
364,2025,instantreplacement,female,0_4,7.75168794600568
364,2025,instantreplacement,male,0_4,8.05045686905613
364,2025,lowvariant,female,0_4,4.46147173057731
364,2025,lowvariant,male,0_4,4.64657027865414
364,2025,mediumvariant,female,0_4,5.88993911389065
364,2025,mediumvariant,male,0_4,6.12726551719486
364,2025,nochange,female,0_4,6.5259008069347
364,2025,nochange,male,0_4,6.79004933633303
364,2025,zeromigration,female,0_4,5.90045170307395
364,2025,zeromigration,male,0_4,6.13570493084292
364,2025,constantfertility,female,0_14,21.6019337660066
364,2025,constantfertility,male,0_14,22.3737582765919
364,2025,constantmortality,female,0_14,20.735896783812
364,2025,constantmortality,male,0_14,21.4955345200373
364,2025,highvariant,female,0_14,22.7467056943322
364,2025,highvariant,male,0_14,23.5511712358597
364,2025,instantreplacement,female,0_14,23.9671830059383
364,2025,instantreplacement,male,0_14,24.8048325238817
364,2025,lowvariant,female,0_14,18.564391188476
364,2025,lowvariant,male,0_14,19.2429490167438
364,2025,mediumvariant,female,0_14,20.710655347833
364,2025,mediumvariant,male,0_14,21.4560844332347
364,2025,nochange,female,0_14,21.6266410986903
364,2025,nochange,male,0_14,22.413206995495
364,2025,zeromigration,female,0_14,20.7038859196542
364,2025,zeromigration,male,0_14,21.4375595707554
364,2025,mediumvariant,female,0_17,25.2288965623595
364,2025,mediumvariant,male,0_17,26.0380843126984
364,2025,constantfertility,female,0_19,28.8179280732076
364,2025,constantfertility,male,0_19,29.7081161501644
364,2025,constantmortality,female,0_19,28.0583250052272
364,2025,constantmortality,male,0_19,28.9426980819704
364,2025,highvariant,female,0_19,29.8573317429184
364,2025,highvariant,male,0_19,30.774283636039
364,2025,instantreplacement,female,0_19,30.9654726442573
364,2025,instantreplacement,male,0_19,31.9094952821041
364,2025,lowvariant,female,0_19,26.0599700696373
364,2025,lowvariant,male,0_19,26.8731150479163
364,2025,mediumvariant,female,0_19,28.0086856069474
364,2025,mediumvariant,male,0_19,28.8771468570852
364,2025,nochange,female,0_19,28.8667822438038
364,2025,nochange,male,0_19,29.7733174582288
364,2025,zeromigration,female,0_19,27.991080528154
364,2025,zeromigration,male,0_19,28.8447083389893
364,2025,constantfertility,female,0_24,34.7867326809431
364,2025,constantfertility,male,0_24,36.0111363293692
364,2025,constantmortality,female,0_24,34.1143713315119
364,2025,constantmortality,male,0_24,35.3387200047517
364,2025,highvariant,female,0_24,35.7389796095654
364,2025,highvariant,male,0_24,36.9817013813663
364,2025,instantreplacement,female,0_24,36.7541999715199
364,2025,instantreplacement,male,0_24,38.0151194558137
364,2025,lowvariant,female,0_24,32.2600367352767
364,2025,lowvariant,male,0_24,33.4303476365326
364,2025,mediumvariant,female,0_24,34.0453473313787
364,2025,mediumvariant,male,0_24,35.2546794257113
364,2025,nochange,female,0_24,34.8547726832886
364,2025,nochange,male,0_24,36.0945735287101
364,2025,zeromigration,female,0_24,34.0401792922643
364,2025,zeromigration,male,0_24,35.2324230727293
364,2025,mediumvariant,female,3_4,2.49063111973215
364,2025,mediumvariant,male,3_4,2.59778967374122
364,2025,mediumvariant,female,3_5,3.80866581942633
364,2025,mediumvariant,male,3_5,3.97229709443531
364,2025,mediumvariant,female,3_6,5.17459235848671
364,2025,mediumvariant,male,3_6,5.39535743730812
364,2025,mediumvariant,female,4_5,2.58741810939062
364,2025,mediumvariant,male,4_5,2.69876759695241
364,2025,mediumvariant,female,4_6,3.953344648451
364,2025,mediumvariant,male,4_6,4.12182793982523
364,2025,mediumvariant,female,5_10,8.56837982007291
364,2025,mediumvariant,male,5_10,8.9017918793068
364,2025,mediumvariant,female,5_11,10.1253418689081
364,2025,mediumvariant,male,5_11,10.5100213866748
364,2025,constantfertility,female,5_14,15.0707751157004
364,2025,constantfertility,male,5_14,15.5826181690723
364,2025,constantmortality,female,5_14,14.8506756134099
364,2025,constantmortality,male,5_14,15.3691735762285
