variant,continent,year,gender,oldagedependencyratio2069
medium_variant,935,2035,male,12.137
medium_variant,935,2036,male,12.586
medium_variant,935,2037,male,13.031
medium_variant,935,2038,male,13.468
medium_variant,935,2039,male,13.89
medium_variant,935,2040,male,14.295
medium_variant,935,2041,male,14.753
medium_variant,935,2042,male,15.183
medium_variant,935,2043,male,15.578
medium_variant,935,2044,male,15.924
medium_variant,935,2045,male,16.216
medium_variant,935,2046,male,16.539
medium_variant,935,2047,male,16.798
medium_variant,935,2048,male,17.016
medium_variant,935,2049,male,17.224
medium_variant,935,2050,male,17.446
medium_variant,935,2051,male,17.763
medium_variant,935,2052,male,18.064
medium_variant,935,2053,male,18.371
medium_variant,935,2054,male,18.71
medium_variant,935,2055,male,19.099
medium_variant,935,2056,male,19.628
medium_variant,935,2057,male,20.182
medium_variant,935,2058,male,20.738
medium_variant,935,2059,male,21.255
medium_variant,935,2060,male,21.712
medium_variant,935,2061,male,22.208
medium_variant,935,2062,male,22.623
medium_variant,935,2063,male,22.971
medium_variant,935,2064,male,23.269
medium_variant,935,2065,male,23.533
medium_variant,935,2066,male,23.846
medium_variant,935,2067,male,24.093
medium_variant,935,2068,male,24.296
medium_variant,935,2069,male,24.477
medium_variant,935,2070,male,24.657
medium_variant,935,2071,male,24.906
medium_variant,935,2072,male,25.126
medium_variant,935,2073,male,25.334
medium_variant,935,2074,male,25.542
medium_variant,935,2075,male,25.761
medium_variant,935,2076,male,26.059
medium_variant,935,2077,male,26.341
medium_variant,935,2078,male,26.615
medium_variant,935,2079,male,26.885
medium_variant,935,2080,male,27.161
medium_variant,935,2081,male,27.529
medium_variant,935,2082,male,27.868
medium_variant,935,2083,male,28.184
medium_variant,935,2084,male,28.485
medium_variant,935,2085,male,28.788
medium_variant,935,2086,male,29.16
medium_variant,935,2087,male,29.49
medium_variant,935,2088,male,29.796
medium_variant,935,2089,male,30.092
medium_variant,935,2090,male,30.385
medium_variant,935,2091,male,30.707
medium_variant,935,2092,male,30.989
medium_variant,935,2093,male,31.244
medium_variant,935,2094,male,31.488
medium_variant,935,2095,male,31.731
medium_variant,935,2096,male,31.994
medium_variant,935,2097,male,32.225
medium_variant,935,2098,male,32.439
medium_variant,935,2099,male,32.646
medium_variant,935,2100,male,32.855
estimates,935,1950,female,4.915
estimates,935,1951,female,4.976
estimates,935,1952,female,4.994
estimates,935,1953,female,4.971
estimates,935,1954,female,4.912
estimates,935,1955,female,4.818
estimates,935,1956,female,4.871
estimates,935,1957,female,4.886
estimates,935,1958,female,4.862
estimates,935,1959,female,4.797
estimates,935,1960,female,4.691
estimates,935,1961,female,4.768
estimates,935,1962,female,4.806
estimates,935,1963,female,4.807
estimates,935,1964,female,4.776
estimates,935,1965,female,4.715
estimates,935,1966,female,4.826
estimates,935,1967,female,4.915
estimates,935,1968,female,4.985
estimates,935,1969,female,5.036
estimates,935,1970,female,5.068
estimates,935,1971,female,5.169
estimates,935,1972,female,5.244
estimates,935,1973,female,5.298
estimates,935,1974,female,5.338
estimates,935,1975,female,5.37
estimates,935,1976,female,5.48
estimates,935,1977,female,5.572
estimates,935,1978,female,5.649
estimates,935,1979,female,5.711
estimates,935,1980,female,5.759
estimates,935,1981,female,5.864
estimates,935,1982,female,5.947
estimates,935,1983,female,6.01
estimates,935,1984,female,6.053
estimates,935,1985,female,6.079
estimates,935,1986,female,6.151
estimates,935,1987,female,6.2
estimates,935,1988,female,6.23
estimates,935,1989,female,6.248
estimates,935,1990,female,6.259
estimates,935,1991,female,6.327
estimates,935,1992,female,6.382
estimates,935,1993,female,6.428
estimates,935,1994,female,6.472
estimates,935,1995,female,6.519
estimates,935,1996,female,6.622
estimates,935,1997,female,6.718
estimates,935,1998,female,6.81
estimates,935,1999,female,6.901
estimates,935,2000,female,6.993
estimates,935,2001,female,7.132
estimates,935,2002,female,7.26
estimates,935,2003,female,7.376
estimates,935,2004,female,7.478
estimates,935,2005,female,7.564
estimates,935,2006,female,7.682
estimates,935,2007,female,7.78
estimates,935,2008,female,7.862
estimates,935,2009,female,7.931
estimates,935,2010,female,7.989
estimates,935,2011,female,8.078
estimates,935,2012,female,8.153
estimates,935,2013,female,8.228
estimates,935,2014,female,8.315
estimates,935,2015,female,8.422
medium_variant,935,2015,female,8.422
medium_variant,935,2016,female,8.586
medium_variant,935,2017,female,8.756
medium_variant,935,2018,female,8.946
medium_variant,935,2019,female,9.173
medium_variant,935,2020,female,9.446
medium_variant,935,2021,female,9.795
medium_variant,935,2022,female,10.176
medium_variant,935,2023,female,10.572
medium_variant,935,2024,female,10.956
medium_variant,935,2025,female,11.317
medium_variant,935,2026,female,11.681
medium_variant,935,2027,female,12.014
medium_variant,935,2028,female,12.337
medium_variant,935,2029,female,12.676
medium_variant,935,2030,female,13.051
medium_variant,935,2031,female,13.467
medium_variant,935,2032,female,13.895
medium_variant,935,2033,female,14.342
medium_variant,935,2034,female,14.816
medium_variant,935,2035,female,15.324
medium_variant,935,2036,female,15.864
medium_variant,935,2037,female,16.419
medium_variant,935,2038,female,16.982
medium_variant,935,2039,female,17.543
medium_variant,935,2040,female,18.095
medium_variant,935,2041,female,18.643
medium_variant,935,2042,female,19.17
medium_variant,935,2043,female,19.671
medium_variant,935,2044,female,20.136
medium_variant,935,2045,female,20.565
medium_variant,935,2046,female,20.966
medium_variant,935,2047,female,21.311
medium_variant,935,2048,female,21.628
medium_variant,935,2049,female,21.952
medium_variant,935,2050,female,22.313
medium_variant,935,2051,female,22.706
medium_variant,935,2052,female,23.099
medium_variant,935,2053,female,23.517
medium_variant,935,2054,female,23.987
medium_variant,935,2055,female,24.525
medium_variant,935,2056,female,25.132
medium_variant,935,2057,female,25.78
medium_variant,935,2058,female,26.44
medium_variant,935,2059,female,27.066
medium_variant,935,2060,female,27.634
medium_variant,935,2061,female,28.151
medium_variant,935,2062,female,28.58
medium_variant,935,2063,female,28.94
medium_variant,935,2064,female,29.259
medium_variant,935,2065,female,29.558
medium_variant,935,2066,female,29.825
medium_variant,935,2067,female,30.034
medium_variant,935,2068,female,30.207
medium_variant,935,2069,female,30.374
medium_variant,935,2070,female,30.559
medium_variant,935,2071,female,30.733
medium_variant,935,2072,female,30.892
medium_variant,935,2073,female,31.056
medium_variant,935,2074,female,31.243
medium_variant,935,2075,female,31.465
medium_variant,935,2076,female,31.698
medium_variant,935,2077,female,31.935
medium_variant,935,2078,female,32.182
medium_variant,935,2079,female,32.447
medium_variant,935,2080,female,32.74
medium_variant,935,2081,female,33.059
medium_variant,935,2082,female,33.365
medium_variant,935,2083,female,33.666
medium_variant,935,2084,female,33.974
medium_variant,935,2085,female,34.313
medium_variant,935,2086,female,34.645
medium_variant,935,2087,female,34.955
medium_variant,935,2088,female,35.265
medium_variant,935,2089,female,35.592
medium_variant,935,2090,female,35.944
medium_variant,935,2091,female,36.244
medium_variant,935,2092,female,36.526
medium_variant,935,2093,female,36.803
medium_variant,935,2094,female,37.092
medium_variant,935,2095,female,37.405
medium_variant,935,2096,female,37.653
medium_variant,935,2097,female,37.892
medium_variant,935,2098,female,38.137
medium_variant,935,2099,female,38.395
medium_variant,935,2100,female,38.676
