region,year,variant,agebroad,feminityrato_femaleper100male
915,1960,estimates,5_11,97.8002144733543
915,1960,estimates,5_14,97.9706421566439
915,1960,estimates,6_9,97.780825400463
915,1960,estimates,6_10,97.8040541772643
915,1960,estimates,6_11,97.8275493403733
915,1960,estimates,6_12,97.8628546017278
915,1960,estimates,7_10,97.8284189028417
915,1960,estimates,7_12,97.8908668357147
915,1960,estimates,11_16,98.6982376151463
915,1960,estimates,11_17,98.9115897157166
915,1960,estimates,11_18,99.154777067135
915,1960,estimates,12_14,98.4511346048982
915,1960,estimates,12_16,98.8614690464167
915,1960,estimates,12_17,99.0895112929785
915,1960,estimates,12_18,99.3491388786612
915,1960,estimates,13_17,99.3049618960318
915,1960,estimates,13_18,99.5795410438599
915,1960,estimates,13_19,99.8871871961605
915,1960,estimates,15plus,102.052830410993
915,1960,estimates,15_17,99.7881543368845
915,1960,estimates,15_24,102.214819147678
915,1960,estimates,15_49,103.240723976343
915,1960,estimates,15_59,102.185681745847
915,1960,estimates,15_64,101.869128861937
915,1960,estimates,16plus,102.152452695556
915,1960,estimates,17plus,102.239724315666
915,1960,estimates,18plus,102.309325222089
915,1960,estimates,18_23,103.15483746408
915,1960,estimates,20plus,102.368834586724
915,1960,estimates,20_64,102.173642573219
915,1960,estimates,20_69,102.108340220611
915,1960,estimates,21plus,102.35101453436
915,1960,estimates,25plus,101.982413607056
915,1960,estimates,25_49,103.902361201968
915,1960,estimates,25_64,101.702725082904
915,1960,estimates,25_69,101.643167684992
915,1960,estimates,50plus,98.0124260286839
915,1960,estimates,60plus,100.948684777922
915,1960,estimates,65plus,104.587826988329
915,1960,estimates,70plus,107.507183324946
915,1960,estimates,75plus,115.220587624498
915,1960,estimates,80plus,128.102766798419
915,1960,estimates,85plus,144.403318442885
915,1960,estimates,90plus,142.661619103087
915,1965,estimates,total,100.72770356934
915,1965,estimates,0_1,97.3513560043423
915,1965,estimates,0_4,97.2968642626656
915,1965,estimates,0_14,98.08471055399
915,1965,estimates,0_17,98.4863676792743
915,1965,estimates,0_19,98.7468200352785
915,1965,estimates,0_24,99.3262306452975
915,1965,estimates,3_4,97.2644614031604
915,1965,estimates,3_5,97.3107993197279
915,1965,estimates,3_6,97.3756336397866
915,1965,estimates,4_5,97.351310768062
915,1965,estimates,4_6,97.4267470719999
915,1965,estimates,5_10,97.9808896764535
915,1965,estimates,5_11,98.1292509766692
915,1965,estimates,5_14,98.6069920076365
915,1965,estimates,6_9,97.9591769677135
915,1965,estimates,6_10,98.1062329844395
915,1965,estimates,6_11,98.2622761357783
915,1965,estimates,6_12,98.4237554109925
915,1965,estimates,7_10,98.2456806563276
915,1965,estimates,7_12,98.5767330999625
915,1965,estimates,11_16,100.116921580617
915,1965,estimates,11_17,100.335024276746
915,1965,estimates,11_18,100.532558054542
915,1965,estimates,12_14,99.8924519056377
915,1965,estimates,12_16,100.347400761004
915,1965,estimates,12_17,100.574008920029
915,1965,estimates,12_18,100.775535309546
915,1965,estimates,13_17,100.828789770791
915,1965,estimates,13_18,101.032560318576
915,1965,estimates,13_19,101.200785354339
915,1965,estimates,15plus,102.63556642695
915,1965,estimates,15_17,101.371767043922
915,1965,estimates,15_24,102.33480946628
915,1965,estimates,15_49,103.494695675813
915,1965,estimates,15_59,102.883607450835
915,1965,estimates,15_64,102.573110109249
915,1965,estimates,16plus,102.700924872875
915,1965,estimates,17plus,102.746922872533
915,1965,estimates,18plus,102.776745507349
915,1965,estimates,18_23,102.65862998973
915,1965,estimates,20plus,102.811762004577
915,1965,estimates,20_64,102.753053849605
915,1965,estimates,20_69,102.53155758869
915,1965,estimates,21plus,102.821210840025
915,1965,estimates,25plus,102.763165862016
915,1965,estimates,25_49,104.239808701598
915,1965,estimates,25_64,102.686002750235
915,1965,estimates,25_69,102.421704057602
915,1965,estimates,50plus,99.8912515924547
915,1965,estimates,60plus,100.787032936443
915,1965,estimates,65plus,103.424800150245
915,1965,estimates,70plus,108.105547077404
915,1965,estimates,75plus,112.03475712745
915,1965,estimates,80plus,125.1582817074
915,1965,estimates,85plus,139.659084620067
915,1965,estimates,90plus,162.682149362477
915,1970,estimates,total,100.299377807384
915,1970,estimates,0_1,96.5753560979493
915,1970,estimates,0_4,96.8194157574705
915,1970,estimates,0_14,97.4287023239659
915,1970,estimates,0_17,97.7661470646967
915,1970,estimates,0_19,98.0364846893981
915,1970,estimates,0_24,98.7597248470555
915,1970,estimates,3_4,97.0385771790651
915,1970,estimates,3_5,97.0898808821895
915,1970,estimates,3_6,97.1392336599046
915,1970,estimates,4_5,97.1442644748747
915,1970,estimates,4_6,97.1925365424187
915,1970,estimates,5_10,97.4491638583913
915,1970,estimates,5_11,97.5072191909523
915,1970,estimates,5_14,97.7801370293882
915,1970,estimates,6_9,97.4458640950997
915,1970,estimates,6_10,97.5048214523569
915,1970,estimates,6_11,97.565371418662
915,1970,estimates,6_12,97.6385477012029
915,1970,estimates,7_10,97.5627340137599
915,1970,estimates,7_12,97.7042718124703
915,1970,estimates,11_16,98.8193251122774
915,1970,estimates,11_17,99.0438225208932
915,1970,estimates,11_18,99.2778074345527
915,1970,estimates,12_14,98.5646872635488
915,1970,estimates,12_16,99.0210248268104
915,1970,estimates,12_17,99.2565384705676
915,1970,estimates,12_18,99.5015657729587
915,1970,estimates,13_17,99.4967884795871
915,1970,estimates,13_18,99.7506101067881
915,1970,estimates,13_19,100.014139779332
915,1970,estimates,15plus,102.366432666914
915,1970,estimates,15_17,100.009300945931
915,1970,estimates,15_24,101.883660959666
915,1970,estimates,15_49,102.645509975583
915,1970,estimates,15_59,102.397178442328
915,1970,estimates,15_64,102.295925629815
915,1970,estimates,16plus,102.476692498217
915,1970,estimates,17plus,102.57325830127
915,1970,estimates,18plus,102.652775733487
915,1970,estimates,18_23,102.762053920144
915,1970,estimates,20plus,102.7429269433
915,1970,estimates,20_64,102.697379406706
915,1970,estimates,20_69,102.45899911445
915,1970,estimates,21plus,102.748651992211
915,1970,estimates,25plus,102.580097262329
915,1970,estimates,25_49,103.165021984573
915,1970,estimates,25_64,102.502796286701
915,1970,estimates,25_69,102.226056049651
915,1970,estimates,50plus,101.498432289629
915,1970,estimates,60plus,102.156366998265
915,1970,estimates,65plus,103.157882472779
915,1970,estimates,70plus,107.614723053422
915,1970,estimates,75plus,116.353609685706
915,1970,estimates,80plus,126.069702777853
915,1970,estimates,85plus,137.654456708148
915,1970,estimates,90plus,154.411764705882
915,1975,estimates,total,100.575911996175
915,1975,estimates,0_1,96.8472158965552
915,1975,estimates,0_4,96.8102520440599
915,1975,estimates,0_14,97.3229956243148
915,1975,estimates,0_17,97.5709011217454
915,1975,estimates,0_19,97.7775758710675
915,1975,estimates,0_24,98.4221509670011
915,1975,estimates,3_4,96.7927048616621
915,1975,estimates,3_5,96.8245255144636
915,1975,estimates,3_6,96.8656644262945
915,1975,estimates,4_5,96.8506285223495
915,1975,estimates,4_6,96.8968403598138
915,1975,estimates,5_10,97.2216765980126
915,1975,estimates,5_11,97.310439200811
915,1975,estimates,5_14,97.5891587750901
915,1975,estimates,6_9,97.2036652718219
915,1975,estimates,6_10,97.2885804564197
915,1975,estimates,6_11,97.3811366489816
915,1975,estimates,6_12,97.4769687101484
915,1975,estimates,7_10,97.3636957014027
915,1975,estimates,7_12,97.5589911948911
915,1975,estimates,11_16,98.4020382409757
915,1975,estimates,11_17,98.5337802581485
915,1975,estimates,11_18,98.6866535657559
915,1975,estimates,12_14,98.2829483615215
915,1975,estimates,12_16,98.525478464752
915,1975,estimates,12_17,98.6644396249817
915,1975,estimates,12_18,98.8269031409736
915,1975,estimates,13_17,98.8026759051503
915,1975,estimates,13_18,98.9769158789145
915,1975,estimates,13_19,99.1751857807258
915,1975,estimates,15plus,102.80141323263
915,1975,estimates,15_17,99.1118052369723
915,1975,estimates,15_24,100.767033605519
915,1975,estimates,15_49,102.489943294917
915,1975,estimates,15_59,102.508882758555
915,1975,estimates,15_64,102.487267012278
915,1975,estimates,16plus,102.963429395014
915,1975,estimates,17plus,103.116463001945
915,1975,estimates,18plus,103.257754172914
915,1975,estimates,18_23,101.384738827992
915,1975,estimates,20plus,103.495130250828
915,1975,estimates,20_64,103.187079566519
915,1975,estimates,20_69,103.188474256023
915,1975,estimates,21plus,103.587606573372
915,1975,estimates,25plus,103.761831542272
915,1975,estimates,25_49,103.744909393098
915,1975,estimates,25_64,103.417193756943
915,1975,estimates,25_69,103.405847137433
915,1975,estimates,50plus,103.793000794876
915,1975,estimates,60plus,104.750892080722
915,1975,estimates,65plus,106.137458499489
915,1975,estimates,70plus,108.207714139352
915,1975,estimates,75plus,115.324260938711
915,1975,estimates,80plus,127.939407331026
915,1975,estimates,85plus,137.051186583352
915,1975,estimates,90plus,149.87091222031
915,1980,estimates,total,100.640929486695
915,1980,estimates,0_1,96.5645216586625
915,1980,estimates,0_4,96.601491168394
915,1980,estimates,0_14,96.9251841772961
915,1980,estimates,0_17,97.2021401837024
915,1980,estimates,0_19,97.4262716211905
915,1980,estimates,0_24,98.0697822756884
915,1980,estimates,3_4,96.6364483029062
915,1980,estimates,3_5,96.6502040328625
915,1980,estimates,3_6,96.667009824705
915,1980,estimates,4_5,96.6627858177536
915,1980,estimates,4_6,96.6809194292651
915,1980,estimates,5_10,96.8227048813256
915,1980,estimates,5_11,96.8661079217347
915,1980,estimates,5_14,97.0839830396255
915,1980,estimates,6_9,96.8092471124575
915,1980,estimates,6_10,96.8515730860661
915,1980,estimates,6_11,96.8973941586941
915,1980,estimates,6_12,96.9550583707722
915,1980,estimates,7_10,96.8851403467588
915,1980,estimates,7_12,96.9947838200137
915,1980,estimates,11_16,97.7981201837307
915,1980,estimates,11_17,97.9653239750604
915,1980,estimates,11_18,98.1384818127294
915,1980,estimates,12_14,97.6006056564376
915,1980,estimates,12_16,97.934356382654
915,1980,estimates,12_17,98.1080051927169
915,1980,estimates,12_18,98.2876124390643
915,1980,estimates,13_17,98.2717785816218
915,1980,estimates,13_18,98.4565669950995
915,1980,estimates,13_19,98.6495981990837
915,1980,estimates,15plus,102.842136703567
915,1980,estimates,15_17,98.6277693786513
915,1980,estimates,15_24,100.150092609282
915,1980,estimates,15_49,101.971025273909
915,1980,estimates,15_59,102.188079504954
915,1980,estimates,15_64,102.275680499851
915,1980,estimates,16plus,103.02690616782
915,1980,estimates,17plus,103.211046659845
915,1980,estimates,18plus,103.390224444847
915,1980,estimates,18_23,100.757170056584
915,1980,estimates,20plus,103.706862824807
915,1980,estimates,20_64,103.104463831273
915,1980,estimates,20_69,103.200574827144
915,1980,estimates,21plus,103.835287291807
915,1980,estimates,25plus,104.143877665807
915,1980,estimates,25_49,103.324000366268
915,1980,estimates,25_64,103.464049132919
915,1980,estimates,25_69,103.561704920722
915,1980,estimates,50plus,105.671862851386
915,1980,estimates,60plus,107.132111713956
915,1980,estimates,65plus,108.496414417815
915,1980,estimates,70plus,110.565582019457
915,1980,estimates,75plus,114.436543693233
915,1980,estimates,80plus,127.972854866074
915,1980,estimates,85plus,137.222681058297
915,1980,estimates,90plus,144.342793129201
915,1985,estimates,total,100.74536457596
915,1985,estimates,0_1,96.288183762702
915,1985,estimates,0_4,96.3550744470506
915,1985,estimates,0_14,96.9025107494757
915,1985,estimates,0_17,97.1705129655249
915,1985,estimates,0_19,97.3927517067681
915,1985,estimates,0_24,98.0433348294434
915,1985,estimates,3_4,96.4372167829685
915,1985,estimates,3_5,96.4787443350574
915,1985,estimates,3_6,96.5251611997417
915,1985,estimates,4_5,96.5192623076773
915,1985,estimates,4_6,96.5684804970452
915,1985,estimates,5_10,96.8688792907907
915,1985,estimates,5_11,96.94236718095
915,1985,estimates,5_14,97.200322832016
915,1985,estimates,6_9,96.858068971189
915,1985,estimates,6_10,96.9298765917495
915,1985,estimates,6_11,97.0051317588448
915,1985,estimates,6_12,97.0854785752613
915,1985,estimates,7_10,96.9946033124496
915,1985,estimates,7_12,97.1535309869895
915,1985,estimates,11_16,97.9197521414585
915,1985,estimates,11_17,98.0496451110926
915,1985,estimates,11_18,98.1975788351767
915,1985,estimates,12_14,97.7828943072916
915,1985,estimates,12_16,98.0300595716481
915,1985,estimates,12_17,98.1638310364376
915,1985,estimates,12_18,98.3173723996187
915,1985,estimates,13_17,98.2890568901861
915,1985,estimates,13_18,98.4485795875983
915,1985,estimates,13_19,98.6286913506221
915,1985,estimates,15plus,102.804745785502
915,1985,estimates,15_17,98.5549768055108
915,1985,estimates,15_24,99.9247634179584
915,1985,estimates,15_49,101.530158313973
915,1985,estimates,15_59,101.803636666243
915,1985,estimates,15_64,101.963351105687
915,1985,estimates,16plus,102.968563027839
915,1985,estimates,17plus,103.13339443901
915,1985,estimates,18plus,103.296638276712
915,1985,estimates,18_23,100.411179068484
915,1985,estimates,20plus,103.602469379418
915,1985,estimates,20_64,102.665962918759
915,1985,estimates,20_69,102.826947410358
915,1985,estimates,21plus,103.740633287908
915,1985,estimates,25plus,104.191075075613
915,1985,estimates,25_49,102.712197534863
915,1985,estimates,25_64,103.099991712936
915,1985,estimates,25_69,103.277985800043
915,1985,estimates,50plus,106.983599944785
915,1985,estimates,60plus,109.40174511779
915,1985,estimates,65plus,111.084026759061
915,1985,estimates,70plus,113.689613763037
915,1985,estimates,75plus,116.97049829158
915,1985,estimates,80plus,122.664935944466
915,1985,estimates,85plus,138.050355307346
915,1985,estimates,90plus,147.937930462202
915,1990,estimates,total,101.016232026665
915,1990,estimates,0_1,96.0860176574686
915,1990,estimates,0_4,96.1279152232148
915,1990,estimates,0_14,96.8201128788345
915,1990,estimates,0_17,97.0930572850276
915,1990,estimates,0_19,97.3026545176239
915,1990,estimates,0_24,97.9198292998379
915,1990,estimates,3_4,96.1867776580326
915,1990,estimates,3_5,96.2369226138058
915,1990,estimates,3_6,96.2964103873014
915,1990,estimates,4_5,96.2829576665646
915,1990,estimates,4_6,96.3477465249994
915,1990,estimates,5_10,96.7672020957705
915,1990,estimates,5_11,96.8772736711762
915,1990,estimates,5_14,97.2080087791319
915,1990,estimates,6_9,96.7519517539195
915,1990,estimates,6_10,96.8581544722793
915,1990,estimates,6_11,96.9737027676739
915,1990,estimates,6_12,97.0921855679582
915,1990,estimates,7_10,96.9577089948241
915,1990,estimates,7_12,97.2022107111282
915,1990,estimates,11_16,98.1099664645794
915,1990,estimates,11_17,98.2034564187014
915,1990,estimates,11_18,98.317465800249
915,1990,estimates,12_14,98.0467131047705
915,1990,estimates,12_16,98.2129036104893
915,1990,estimates,12_17,98.3043733010595
915,1990,estimates,12_18,98.4199974770583
915,1990,estimates,13_17,98.3909257256733
915,1990,estimates,13_18,98.5107924561464
915,1990,estimates,13_19,98.6571435249101
915,1990,estimates,15plus,103.107064823996
915,1990,estimates,15_17,98.5544070428653
915,1990,estimates,15_24,99.7530873655276
915,1990,estimates,15_49,101.373190080845
915,1990,estimates,15_59,101.697075914026
915,1990,estimates,15_64,101.921929112424
915,1990,estimates,16plus,103.256813004791
915,1990,estimates,17plus,103.413583082245
915,1990,estimates,18plus,103.574241217463
915,1990,estimates,18_23,100.138392622498
915,1990,estimates,20plus,103.882675777664
915,1990,estimates,20_64,102.550203000273
915,1990,estimates,20_69,102.814961444855
915,1990,estimates,21plus,104.025554269462
915,1990,estimates,25plus,104.536978811144
915,1990,estimates,25_49,102.415451703003
915,1990,estimates,25_64,102.987954452438
915,1990,estimates,25_69,103.290300491974
915,1990,estimates,50plus,108.705145579833
915,1990,estimates,60plus,112.333902052705
915,1990,estimates,65plus,114.668250395932
915,1990,estimates,70plus,117.716300799181
915,1990,estimates,75plus,122.013991209063
915,1990,estimates,80plus,127.530669037025
915,1990,estimates,85plus,132.250580046404
915,1990,estimates,90plus,150.117906778385
915,1995,estimates,total,101.209255037364
915,1995,estimates,0_1,95.9040239328362
915,1995,estimates,0_4,95.9182296150917
915,1995,estimates,0_14,96.6891118322478
915,1995,estimates,0_17,96.9820313126978
915,1995,estimates,0_19,97.1976778476268
915,1995,estimates,0_24,97.806245308794
915,1995,estimates,3_4,95.957008415852
915,1995,estimates,3_5,96.0142515309519
915,1995,estimates,3_6,96.0824137106851
915,1995,estimates,4_5,96.0649155963666
915,1995,estimates,4_6,96.1390953889999
915,1995,estimates,5_10,96.6149481957722
915,1995,estimates,5_11,96.7369285697923
915,1995,estimates,5_14,97.0935142424258
915,1995,estimates,6_9,96.5967891901725
915,1995,estimates,6_10,96.7146089048849
915,1995,estimates,6_11,96.8414691626032
915,1995,estimates,6_12,96.9696434751364
915,1995,estimates,7_10,96.8238035307106
915,1995,estimates,7_12,97.0875906015568
915,1995,estimates,11_16,98.0824197792593
915,1995,estimates,11_17,98.1975979803031
915,1995,estimates,11_18,98.3237908465526
915,1995,estimates,12_14,97.9922122505386
915,1995,estimates,12_16,98.2070646214139
915,1995,estimates,12_17,98.3235284456003
915,1995,estimates,12_18,98.452465402307
915,1995,estimates,13_17,98.4413448428324
915,1995,estimates,13_18,98.5749079663545
915,1995,estimates,13_19,98.720487017959
915,1995,estimates,15plus,103.375261625671
915,1995,estimates,15_17,98.6817361252851
915,1995,estimates,15_24,99.7846641307776
915,1995,estimates,15_49,101.505336584835
915,1995,estimates,15_59,101.718474918951
915,1995,estimates,15_64,101.947332240533
915,1995,estimates,16plus,103.518884885423
915,1995,estimates,17plus,103.659746479903
915,1995,estimates,18plus,103.797749237494
915,1995,estimates,18_23,100.113818404963
915,1995,estimates,20plus,104.06732799355
915,1995,estimates,20_64,102.471860034955
915,1995,estimates,20_69,102.757680951542
915,1995,estimates,21plus,104.199476964721
915,1995,estimates,25plus,104.707196502688
915,1995,estimates,25_49,102.464649584454
915,1995,estimates,25_64,102.869600035592
915,1995,estimates,25_69,103.193317754798
915,1995,estimates,50plus,109.165942906102
915,1995,estimates,60plus,113.924830486405
915,1995,estimates,65plus,116.989694595955
915,1995,estimates,70plus,121.012999187963
915,1995,estimates,75plus,126.094311740936
915,1995,estimates,80plus,132.490137322957
915,1995,estimates,85plus,137.664084011014
915,1995,estimates,90plus,140.127523162011
915,2000,estimates,total,101.491477276462
915,2000,estimates,0_1,96.0022004604197
915,2000,estimates,0_4,95.8951465935468
915,2000,estimates,0_14,96.3934926982495
915,2000,estimates,0_17,96.6920735261325
915,2000,estimates,0_19,96.9295876513688
915,2000,estimates,0_24,97.6351181583502
915,2000,estimates,3_4,95.8137545337307
915,2000,estimates,3_5,95.834718284063
915,2000,estimates,3_6,95.8689126560847
915,2000,estimates,4_5,95.847805393837
915,2000,estimates,4_6,95.8889861219957
915,2000,estimates,5_10,96.2204150712846
915,2000,estimates,5_11,96.3181489944131
915,2000,estimates,5_14,96.6428058233493
915,2000,estimates,6_9,96.1951575306794
915,2000,estimates,6_10,96.2888920573189
915,2000,estimates,6_11,96.391443907056
915,2000,estimates,6_12,96.5004112845637
915,2000,estimates,7_10,96.3681326490328
915,2000,estimates,7_12,96.5885338025579
915,2000,estimates,11_16,97.5569174442321
915,2000,estimates,11_17,97.7033147138005
915,2000,estimates,11_18,97.8649828946799
915,2000,estimates,12_14,97.4165584203038
915,2000,estimates,12_16,97.6924585987395
915,2000,estimates,12_17,97.842967694082
915,2000,estimates,12_18,98.0105392090108
915,2000,estimates,13_17,97.9868870724104
915,2000,estimates,13_18,98.1616097837913
915,2000,estimates,13_19,98.3553052253168
915,2000,estimates,15plus,103.780796141421
915,2000,estimates,15_17,98.2935482872678
915,2000,estimates,15_24,99.8382983080041
915,2000,estimates,15_49,101.725493554094
915,2000,estimates,15_59,101.954712001136
915,2000,estimates,15_64,102.188668158438
915,2000,estimates,16plus,103.950908186009
915,2000,estimates,17plus,104.118990048654
915,2000,estimates,18plus,104.282188626318
915,2000,estimates,18_23,100.404073149071
915,2000,estimates,20plus,104.57811049835
915,2000,estimates,20_64,102.8062831226
915,2000,estimates,20_69,103.136768513763
915,2000,estimates,21plus,104.706637459531
915,2000,estimates,25plus,105.11659952668
915,2000,estimates,25_49,102.69135130845
915,2000,estimates,25_64,103.105852370898
915,2000,estimates,25_69,103.478161569801
915,2000,estimates,50plus,109.867183960041
915,2000,estimates,60plus,114.833047864682
915,2000,estimates,65plus,118.369061817506
915,2000,estimates,70plus,122.527312195296
915,2000,estimates,75plus,128.221008280925
915,2000,estimates,80plus,135.558329801896
915,2000,estimates,85plus,145.770274992608
915,2000,estimates,90plus,150.699436027867
915,2005,estimates,total,101.655142805268
915,2005,estimates,0_1,95.7556636694904
915,2005,estimates,0_4,95.802113111919
915,2005,estimates,0_14,95.9782648381915
915,2005,estimates,0_17,96.1226222865279
915,2005,estimates,0_19,96.2964429951944
915,2005,estimates,0_24,96.9849896549473
915,2005,estimates,3_4,95.8430363862859
915,2005,estimates,3_5,95.8493448570061
915,2005,estimates,3_6,95.856767489851
915,2005,estimates,4_5,95.8564042055801
915,2005,estimates,4_6,95.8639356621832
915,2005,estimates,5_10,95.9250264579255
915,2005,estimates,5_11,95.9503306433659
915,2005,estimates,5_14,96.0656488031859
915,2005,estimates,6_9,95.9162074022703
915,2005,estimates,6_10,95.9375989536012
915,2005,estimates,6_11,95.9650110068283
915,2005,estimates,6_12,95.9990979467197
915,2005,estimates,7_10,95.9522196566766
915,2005,estimates,7_12,96.0190788940381
915,2005,estimates,11_16,96.4246515094818
915,2005,estimates,11_17,96.5197935169356
915,2005,estimates,11_18,96.6514908603707
915,2005,estimates,12_14,96.3347789500939
915,2005,estimates,12_16,96.4891771079907
915,2005,estimates,12_17,96.5895355532845
915,2005,estimates,12_18,96.7304118337729
915,2005,estimates,13_17,96.6667514148185
915,2005,estimates,13_18,96.818643300878
915,2005,estimates,13_19,97.0154465963831
915,2005,estimates,15plus,103.986694435748
915,2005,estimates,15_17,96.8452070064936
915,2005,estimates,15_24,98.6107377486664
915,2005,estimates,15_49,101.669474771472
915,2005,estimates,15_59,102.068012033972
915,2005,estimates,15_64,102.249848555778
915,2005,estimates,16plus,104.19397476752
915,2005,estimates,17plus,104.408448850841
915,2005,estimates,18plus,104.625040530258
915,2005,estimates,18_23,99.2063142072033
915,2005,estimates,20plus,105.03332019959
915,2005,estimates,20_64,103.130428640137
915,2005,estimates,20_69,103.431223574937
915,2005,estimates,21plus,105.217449578565
915,2005,estimates,25plus,105.82027722459
915,2005,estimates,25_49,103.287011388552
915,2005,estimates,25_64,103.689132311934
915,2005,estimates,25_69,104.013091373864
915,2005,estimates,50plus,110.422167554862
915,2005,estimates,60plus,115.138911012032
915,2005,estimates,65plus,119.17372323835
915,2005,estimates,70plus,124.304125007625
915,2005,estimates,75plus,130.52113329235
