global,year,variant,gender,age5yearinterval,population
900,2020,high_variant,male,100plus,125.875
900,2020,instant_replacement,female,100plus,454.962
900,2020,instant_replacement,male,100plus,125.875
900,2020,low_variant,female,100plus,454.962
900,2020,low_variant,male,100plus,125.875
900,2020,medium_variant,female,100plus,454.962
900,2020,medium_variant,male,100plus,125.875
900,2020,momentum,female,100plus,434.088
900,2020,momentum,male,100plus,123.095
900,2020,no_change,female,100plus,434.089
900,2020,no_change,male,100plus,123.093
900,2020,zero_migration,female,100plus,454.962
900,2020,zero_migration,male,100plus,125.875
900,2025,constant_fertility,female,0_4,360229.696
900,2025,constant_fertility,male,0_4,383704.447
900,2025,constant_mortality,female,0_4,324755.676
900,2025,constant_mortality,male,0_4,345277.939
900,2025,high_variant,female,0_4,383698.731
900,2025,high_variant,male,0_4,408453.178
900,2025,instant_replacement,female,0_4,296830.575
900,2025,instant_replacement,male,0_4,317985.359
900,2025,low_variant,female,0_4,274760.281
900,2025,low_variant,male,0_4,291758.095
900,2025,medium_variant,female,0_4,329235.206
900,2025,medium_variant,male,0_4,350111.588
900,2025,momentum,female,0_4,298781.694
900,2025,momentum,male,0_4,319973.73
900,2025,no_change,female,0_4,355121.003
900,2025,no_change,male,0_4,378186.622
900,2025,zero_migration,female,0_4,329461.197
900,2025,zero_migration,male,0_4,350376.997
900,2025,constant_fertility,female,5_9,341182.784
900,2025,constant_fertility,male,5_9,364063.311
900,2025,constant_mortality,female,5_9,322795.545
900,2025,constant_mortality,male,5_9,344170.632
900,2025,high_variant,female,5_9,359443.814
900,2025,high_variant,male,5_9,383505.535
900,2025,instant_replacement,female,5_9,292553.3
900,2025,instant_replacement,male,5_9,314649.268
900,2025,low_variant,female,5_9,292786.147
900,2025,low_variant,male,5_9,311819.753
900,2025,medium_variant,female,5_9,326135.824
900,2025,medium_variant,male,5_9,347684.408
900,2025,momentum,female,5_9,292835.599
900,2025,momentum,male,5_9,314955.882
900,2025,no_change,female,5_9,337614.098
900,2025,no_change,male,5_9,360308.878
900,2025,zero_migration,female,5_9,326145.541
900,2025,zero_migration,male,5_9,347708.602
900,2025,constant_fertility,female,10_14,320871.094
900,2025,constant_fertility,male,10_14,342976.363
900,2025,constant_mortality,female,10_14,319756.988
900,2025,constant_mortality,male,10_14,341878.383
900,2025,high_variant,female,10_14,320871.108
900,2025,high_variant,male,10_14,342976.38
900,2025,instant_replacement,female,10_14,320871.469
900,2025,instant_replacement,male,10_14,342976.747
900,2025,low_variant,female,10_14,320871.114
900,2025,low_variant,male,10_14,342976.367
900,2025,medium_variant,female,10_14,320871.098
900,2025,medium_variant,male,10_14,342976.374
900,2025,momentum,female,10_14,319950.271
900,2025,momentum,male,10_14,342085.801
900,2025,no_change,female,10_14,319757.007
900,2025,no_change,male,10_14,341878.423
900,2025,zero_migration,female,10_14,321065.206
900,2025,zero_migration,male,10_14,343184.49
900,2025,constant_fertility,female,15_19,308411.959
900,2025,constant_fertility,male,15_19,329770.147
900,2025,constant_mortality,female,15_19,307750.326
900,2025,constant_mortality,male,15_19,329113.749
900,2025,high_variant,female,15_19,308411.945
900,2025,high_variant,male,15_19,329770.146
900,2025,instant_replacement,female,15_19,308410.038
900,2025,instant_replacement,male,15_19,329768.213
900,2025,low_variant,female,15_19,308411.951
900,2025,low_variant,male,15_19,329770.155
900,2025,medium_variant,female,15_19,308411.96
900,2025,medium_variant,male,15_19,329770.152
900,2025,momentum,female,15_19,308072.376
900,2025,momentum,male,15_19,329432.422
900,2025,no_change,female,15_19,307750.693
900,2025,no_change,male,15_19,329114.095
900,2025,zero_migration,female,15_19,308734.647
900,2025,zero_migration,male,15_19,330089.224
900,2025,constant_fertility,female,20_24,292651.39
900,2025,constant_fertility,male,20_24,312996.572
900,2025,constant_mortality,female,20_24,291953.13
900,2025,constant_mortality,male,20_24,312268.505
900,2025,high_variant,female,20_24,292651.39
900,2025,high_variant,male,20_24,312996.572
900,2025,instant_replacement,female,20_24,292649.753
900,2025,instant_replacement,male,20_24,312994.928
900,2025,low_variant,female,20_24,292651.39
900,2025,low_variant,male,20_24,312996.572
900,2025,medium_variant,female,20_24,292651.39
900,2025,medium_variant,male,20_24,312996.572
900,2025,momentum,female,20_24,292233.759
900,2025,momentum,male,20_24,312147.953
900,2025,no_change,female,20_24,291953.444
900,2025,no_change,male,20_24,312268.824
900,2025,zero_migration,female,20_24,292934.007
900,2025,zero_migration,male,20_24,312877.894
900,2025,constant_fertility,female,25_29,283931.765
900,2025,constant_fertility,male,25_29,302646.172
900,2025,constant_mortality,female,25_29,283134.572
900,2025,constant_mortality,male,25_29,301803.098
900,2025,high_variant,female,25_29,283931.765
900,2025,high_variant,male,25_29,302646.172
900,2025,instant_replacement,female,25_29,283930.411
900,2025,instant_replacement,male,25_29,302644.824
900,2025,low_variant,female,25_29,283931.765
900,2025,low_variant,male,25_29,302646.172
900,2025,medium_variant,female,25_29,283931.765
900,2025,medium_variant,male,25_29,302646.172
900,2025,momentum,female,25_29,283029.091
900,2025,momentum,male,25_29,300545.339
900,2025,no_change,female,25_29,283134.83
900,2025,no_change,male,25_29,301803.355
900,2025,zero_migration,female,25_29,283829.316
900,2025,zero_migration,male,25_29,301393.034
900,2025,constant_fertility,female,30_34,288470.887
900,2025,constant_fertility,male,30_34,304748.532
900,2025,constant_mortality,female,30_34,287581.431
900,2025,constant_mortality,male,30_34,303789.882
900,2025,high_variant,female,30_34,288470.887
900,2025,high_variant,male,30_34,304748.532
900,2025,instant_replacement,female,30_34,288469.783
900,2025,instant_replacement,male,30_34,304747.432
900,2025,low_variant,female,30_34,288470.887
900,2025,low_variant,male,30_34,304748.532
900,2025,medium_variant,female,30_34,288470.887
900,2025,medium_variant,male,30_34,304748.532
900,2025,momentum,female,30_34,287083.014
900,2025,momentum,male,30_34,302268.8
900,2025,no_change,female,30_34,287581.636
900,2025,no_change,male,30_34,303790.091
900,2025,zero_migration,female,30_34,287974.814
900,2025,zero_migration,male,30_34,303231.519
900,2025,constant_fertility,female,35_39,295697.241
900,2025,constant_fertility,male,35_39,306168.561
900,2025,constant_mortality,female,35_39,294698.152
900,2025,constant_mortality,male,35_39,305011.685
900,2025,high_variant,female,35_39,295697.241
900,2025,high_variant,male,35_39,306168.561
900,2025,instant_replacement,female,35_39,295696.34
900,2025,instant_replacement,male,35_39,306167.67
900,2025,low_variant,female,35_39,295697.241
900,2025,low_variant,male,35_39,306168.561
900,2025,medium_variant,female,35_39,295697.241
900,2025,medium_variant,male,35_39,306168.561
900,2025,momentum,female,35_39,294340.427
900,2025,momentum,male,35_39,304706.152
900,2025,no_change,female,35_39,294698.327
900,2025,no_change,male,35_39,305011.854
900,2025,zero_migration,female,35_39,295341.58
900,2025,zero_migration,male,35_39,305865.293
900,2025,constant_fertility,female,40_44,267514.023
900,2025,constant_fertility,male,40_44,272471.136
900,2025,constant_mortality,female,40_44,266498.229
900,2025,constant_mortality,male,40_44,271178.396
900,2025,high_variant,female,40_44,267514.023
900,2025,high_variant,male,40_44,272471.136
900,2025,instant_replacement,female,40_44,267513.293
900,2025,instant_replacement,male,40_44,272470.42
900,2025,low_variant,female,40_44,267514.023
900,2025,low_variant,male,40_44,272471.136
900,2025,medium_variant,female,40_44,267514.023
900,2025,medium_variant,male,40_44,272471.136
900,2025,momentum,female,40_44,266439.704
900,2025,momentum,male,40_44,271678.8
900,2025,no_change,female,40_44,266498.372
900,2025,no_change,male,40_44,271178.538
900,2025,zero_migration,female,40_44,267457.451
900,2025,zero_migration,male,40_44,272973.716
900,2025,constant_fertility,female,45_49,241444.446
900,2025,constant_fertility,male,45_49,243809.319
900,2025,constant_mortality,female,45_49,240508.14
900,2025,constant_mortality,male,45_49,242497.624
900,2025,high_variant,female,45_49,241444.446
900,2025,high_variant,male,45_49,243809.319
900,2025,instant_replacement,female,45_49,241443.871
900,2025,instant_replacement,male,45_49,243808.756
900,2025,low_variant,female,45_49,241444.446
900,2025,low_variant,male,45_49,243809.319
900,2025,medium_variant,female,45_49,241444.446
900,2025,medium_variant,male,45_49,243809.319
900,2025,momentum,female,45_49,240580.388
900,2025,momentum,male,45_49,243104.377
900,2025,no_change,female,45_49,240508.253
900,2025,no_change,male,45_49,242497.729
900,2025,zero_migration,female,45_49,241518.129
900,2025,zero_migration,male,45_49,244417.729
900,2025,constant_fertility,female,50_54,232849.459
900,2025,constant_fertility,male,50_54,233535.687
900,2025,constant_mortality,female,50_54,231875.25
900,2025,constant_mortality,male,50_54,232132.571
900,2025,high_variant,female,50_54,232849.459
900,2025,high_variant,male,50_54,233535.687
900,2025,instant_replacement,female,50_54,232849.031
900,2025,instant_replacement,male,50_54,233535.282
900,2025,low_variant,female,50_54,232849.459
900,2025,low_variant,male,50_54,233535.687
900,2025,medium_variant,female,50_54,232849.459
900,2025,medium_variant,male,50_54,233535.687
900,2025,momentum,female,50_54,231990.972
900,2025,momentum,male,50_54,232692.574
900,2025,no_change,female,50_54,231875.335
900,2025,no_change,male,50_54,232132.653
900,2025,zero_migration,female,50_54,232966.292
900,2025,zero_migration,male,50_54,234097.064
900,2025,constant_fertility,female,55_59,216987.252
900,2025,constant_fertility,male,55_59,213084.987
900,2025,constant_mortality,female,55_59,215821.347
900,2025,constant_mortality,male,55_59,211491.108
900,2025,high_variant,female,55_59,216987.252
900,2025,high_variant,male,55_59,213084.987
900,2025,instant_replacement,female,55_59,216986.938
900,2025,instant_replacement,male,55_59,213084.711
900,2025,low_variant,female,55_59,216987.252
900,2025,low_variant,male,55_59,213084.987
900,2025,medium_variant,female,55_59,216987.252
900,2025,medium_variant,male,55_59,213084.987
900,2025,momentum,female,55_59,215934.461
900,2025,momentum,male,55_59,211859.203
900,2025,no_change,female,55_59,215821.413
900,2025,no_change,male,55_59,211491.167
900,2025,zero_migration,female,55_59,217101.426
900,2025,zero_migration,male,55_59,213454.255
900,2025,constant_fertility,female,60_64,188298.942
900,2025,constant_fertility,male,60_64,180572.952
900,2025,constant_mortality,female,60_64,186792.174
900,2025,constant_mortality,male,60_64,178655.642
900,2025,high_variant,female,60_64,188298.942
900,2025,high_variant,male,60_64,180572.952
900,2025,instant_replacement,female,60_64,188298.713
900,2025,instant_replacement,male,60_64,180572.763
900,2025,low_variant,female,60_64,188298.942
900,2025,low_variant,male,60_64,180572.952
900,2025,medium_variant,female,60_64,188298.942
900,2025,medium_variant,male,60_64,180572.952
900,2025,momentum,female,60_64,186897.431
900,2025,momentum,male,60_64,178905.136
900,2025,no_change,female,60_64,186792.216
900,2025,no_change,male,60_64,178655.674
900,2025,zero_migration,female,60_64,188405.469
900,2025,zero_migration,male,60_64,180824.156
900,2025,constant_fertility,female,65_69,153979.564
900,2025,constant_fertility,male,65_69,141719.037
900,2025,constant_mortality,female,65_69,152061.486
900,2025,constant_mortality,male,65_69,139470.999
900,2025,high_variant,female,65_69,153979.564
900,2025,high_variant,male,65_69,141719.037
900,2025,instant_replacement,female,65_69,153979.392
900,2025,instant_replacement,male,65_69,141718.916
900,2025,low_variant,female,65_69,153979.564
900,2025,low_variant,male,65_69,141719.037
900,2025,medium_variant,female,65_69,153979.564
900,2025,medium_variant,male,65_69,141719.037
900,2025,momentum,female,65_69,152189.842
900,2025,momentum,male,65_69,139664.006
900,2025,no_change,female,65_69,152061.518
900,2025,no_change,male,65_69,139471.027
900,2025,zero_migration,female,65_69,154109.965
900,2025,zero_migration,male,65_69,141914.824
900,2025,constant_fertility,female,70_74,125962.472
900,2025,constant_fertility,male,70_74,110157.239
900,2025,constant_mortality,female,70_74,123516.194
900,2025,constant_mortality,male,70_74,107468.183
900,2025,high_variant,female,70_74,125962.472
900,2025,high_variant,male,70_74,110157.239
900,2025,instant_replacement,female,70_74,125962.353
900,2025,instant_replacement,male,70_74,110157.155
900,2025,low_variant,female,70_74,125962.472
900,2025,low_variant,male,70_74,110157.239
900,2025,medium_variant,female,70_74,125962.472
900,2025,medium_variant,male,70_74,110157.239
900,2025,momentum,female,70_74,123600.619
900,2025,momentum,male,70_74,107562.844
900,2025,no_change,female,70_74,123516.215
900,2025,no_change,male,70_74,107468.203
900,2025,zero_migration,female,70_74,126049.768
900,2025,zero_migration,male,70_74,110254.412
900,2025,constant_fertility,female,75_79,85090.662
900,2025,constant_fertility,male,75_79,68865.828
900,2025,constant_mortality,female,75_79,82629.301
900,2025,constant_mortality,male,75_79,66311.223
900,2025,high_variant,female,75_79,85090.662
900,2025,high_variant,male,75_79,68865.828
900,2025,instant_replacement,female,75_79,85090.593
900,2025,instant_replacement,male,75_79,68865.785
900,2025,low_variant,female,75_79,85090.662
900,2025,low_variant,male,75_79,68865.828
900,2025,medium_variant,female,75_79,85090.662
900,2025,medium_variant,male,75_79,68865.828
900,2025,momentum,female,75_79,82657.295
900,2025,momentum,male,75_79,66334.73
900,2025,no_change,female,75_79,82629.319
900,2025,no_change,male,75_79,66311.234
900,2025,zero_migration,female,75_79,85120.249
900,2025,zero_migration,male,75_79,68890.225
900,2025,constant_fertility,female,80_84,51866.955
900,2025,constant_fertility,male,80_84,38256.745
900,2025,constant_mortality,female,80_84,49677.681
900,2025,constant_mortality,male,80_84,36212.378
900,2025,high_variant,female,80_84,51866.955
900,2025,high_variant,male,80_84,38256.745
900,2025,instant_replacement,female,80_84,51866.925
900,2025,instant_replacement,male,80_84,38256.718
900,2025,low_variant,female,80_84,51866.955
900,2025,low_variant,male,80_84,38256.745
900,2025,medium_variant,female,80_84,51866.955
900,2025,medium_variant,male,80_84,38256.745
900,2025,momentum,female,80_84,49680.299
900,2025,momentum,male,80_84,36213.924
900,2025,no_change,female,80_84,49677.69
900,2025,no_change,male,80_84,36212.376
900,2025,zero_migration,female,80_84,51869.818
900,2025,zero_migration,male,80_84,38257.995
900,2025,constant_fertility,female,85_89,30651.366
900,2025,constant_fertility,male,85_89,19584.533
900,2025,constant_mortality,female,85_89,28782.825
900,2025,constant_mortality,male,85_89,18126.974
900,2025,high_variant,female,85_89,30651.366
900,2025,high_variant,male,85_89,19584.533
900,2025,instant_replacement,female,85_89,30651.358
900,2025,instant_replacement,male,85_89,19584.522
900,2025,low_variant,female,85_89,30651.366
900,2025,low_variant,male,85_89,19584.533
900,2025,medium_variant,female,85_89,30651.366
900,2025,medium_variant,male,85_89,19584.533
900,2025,momentum,female,85_89,28778.549
900,2025,momentum,male,85_89,18123.986
900,2025,no_change,female,85_89,28782.824
900,2025,no_change,male,85_89,18126.973
900,2025,zero_migration,female,85_89,30646.918
900,2025,zero_migration,male,85_89,19580.996
900,2025,constant_fertility,female,90_94,13186.091
900,2025,constant_fertility,male,90_94,6919.025
900,2025,constant_mortality,female,90_94,12102.43
900,2025,constant_mortality,male,90_94,6254.686
900,2025,high_variant,female,90_94,13186.091
900,2025,high_variant,male,90_94,6919.025
900,2025,instant_replacement,female,90_94,13186.082
900,2025,instant_replacement,male,90_94,6919.024
900,2025,low_variant,female,90_94,13186.091
900,2025,low_variant,male,90_94,6919.025
900,2025,medium_variant,female,90_94,13186.091
900,2025,medium_variant,male,90_94,6919.025
900,2025,momentum,female,90_94,12102.626
900,2025,momentum,male,90_94,6254.86
900,2025,no_change,female,90_94,12102.431
900,2025,no_change,male,90_94,6254.686
900,2025,zero_migration,female,90_94,13186.289
900,2025,zero_migration,male,90_94,6919.164
900,2025,constant_fertility,female,95_99,3875.79
900,2025,constant_fertility,male,95_99,1574.112
900,2025,constant_mortality,female,95_99,3504.643
900,2025,constant_mortality,male,95_99,1407.451
900,2025,high_variant,female,95_99,3875.79
900,2025,high_variant,male,95_99,1574.112
900,2025,instant_replacement,female,95_99,3875.789
900,2025,instant_replacement,male,95_99,1574.112
900,2025,low_variant,female,95_99,3875.79
900,2025,low_variant,male,95_99,1574.112
900,2025,medium_variant,female,95_99,3875.79
900,2025,medium_variant,male,95_99,1574.112
900,2025,momentum,female,95_99,3504.649
900,2025,momentum,male,95_99,1407.463
900,2025,no_change,female,95_99,3504.644
900,2025,no_change,male,95_99,1407.451
900,2025,zero_migration,female,95_99,3875.791
900,2025,zero_migration,male,95_99,1574.119
900,2025,constant_fertility,female,100plus,657.625
900,2025,constant_fertility,male,100plus,190.677
900,2025,constant_mortality,female,100plus,590.411
900,2025,constant_mortality,male,100plus,176.217
900,2025,high_variant,female,100plus,657.625
900,2025,high_variant,male,100plus,190.677
900,2025,instant_replacement,female,100plus,657.625
900,2025,instant_replacement,male,100plus,190.677
900,2025,low_variant,female,100plus,657.625
900,2025,low_variant,male,100plus,190.677
900,2025,medium_variant,female,100plus,657.625
900,2025,medium_variant,male,100plus,190.677
900,2025,momentum,female,100plus,590.411
900,2025,momentum,male,100plus,176.217
900,2025,no_change,female,100plus,590.411
900,2025,no_change,male,100plus,176.217
900,2025,zero_migration,female,100plus,657.626
900,2025,zero_migration,male,100plus,190.677
900,2030,constant_fertility,female,0_4,379317.699
900,2030,constant_fertility,male,0_4,403212.653
900,2030,constant_mortality,female,0_4,323168.378
900,2030,constant_mortality,male,0_4,342464.963
900,2030,high_variant,female,0_4,399306.948
900,2030,high_variant,male,0_4,423755.792
900,2030,instant_replacement,female,0_4,299896.919
900,2030,instant_replacement,male,0_4,319971.983
900,2030,low_variant,female,0_4,260838.894
900,2030,low_variant,male,0_4,276019.587
900,2030,medium_variant,female,0_4,330081.563
900,2030,medium_variant,male,0_4,349896.784
900,2030,momentum,female,0_4,302400.814
900,2030,momentum,male,0_4,322485.796
900,2030,no_change,female,0_4,370893.341
900,2030,no_change,male,0_4,394140.849
900,2030,zero_migration,female,0_4,330296.193
900,2030,zero_migration,male,0_4,350159.041
900,2030,constant_fertility,female,5_9,357447.476
900,2030,constant_fertility,male,5_9,380394.623
900,2030,constant_mortality,female,5_9,320687.799
900,2030,constant_mortality,male,5_9,340765.073
900,2030,high_variant,female,5_9,380982.494
900,2030,high_variant,male,5_9,405230.413
900,2030,instant_replacement,female,5_9,295243.839
900,2030,instant_replacement,male,5_9,316122.184
900,2030,low_variant,female,5_9,272602.494
900,2030,low_variant,male,5_9,289190.126
900,2030,medium_variant,female,5_9,326798.176
900,2030,medium_variant,male,5_9,347216.224
900,2030,momentum,female,5_9,296014.949
900,2030,momentum,male,5_9,316922.429
900,2030,no_change,female,5_9,350469.283
900,2030,no_change,male,5_9,373021.789
900,2030,zero_migration,female,5_9,327015.858
900,2030,zero_migration,male,5_9,347474.872
900,2030,constant_fertility,female,10_14,339952.163
900,2030,constant_fertility,male,10_14,362541.232
900,2030,constant_mortality,female,10_14,320927.156
900,2030,constant_mortality,male,10_14,342038.583
900,2030,high_variant,female,10_14,358207.751
900,2030,high_variant,male,10_14,381976.368
900,2030,instant_replacement,female,10_14,291790.985
900,2030,instant_replacement,male,10_14,313696.506
900,2030,low_variant,female,10_14,291707.815
900,2030,low_variant,male,10_14,310488.78
900,2030,medium_variant,female,10_14,324978.561
900,2030,medium_variant,male,10_14,346254.209
900,2030,momentum,female,10_14,291627.445
900,2030,momentum,male,10_14,313557.497
900,2030,no_change,female,10_14,335622.401
900,2030,no_change,male,10_14,358036.462
900,2030,zero_migration,female,10_14,325025.391
900,2030,zero_migration,male,10_14,346322.584
900,2030,constant_fertility,female,15_19,319735.668
900,2030,constant_fertility,male,15_19,341472.499
900,2030,constant_mortality,female,15_19,318015.625
900,2030,constant_mortality,male,15_19,339755.08
900,2030,high_variant,female,15_19,319735.647
900,2030,high_variant,male,15_19,341472.488
900,2030,instant_replacement,female,15_19,319735.08
900,2030,instant_replacement,male,15_19,341471.85
900,2030,low_variant,female,15_19,319735.654
900,2030,low_variant,male,15_19,341472.485
900,2030,medium_variant,female,15_19,319735.665
900,2030,medium_variant,male,15_19,341472.489
900,2030,momentum,female,15_19,318297.679
900,2030,momentum,male,15_19,340049.531
900,2030,no_change,female,15_19,318016.362
900,2030,no_change,male,15_19,339755.794
900,2030,zero_migration,female,15_19,320019.805
900,2030,zero_migration,male,15_19,341767.468
900,2030,constant_fertility,female,20_24,307017.402
900,2030,constant_fertility,male,20_24,327960.165
900,2030,constant_mortality,female,20_24,305609.907
900,2030,constant_mortality,male,20_24,326499.217
900,2030,high_variant,female,20_24,307017.412
900,2030,high_variant,male,20_24,327960.158
900,2030,instant_replacement,female,20_24,307011.325
900,2030,instant_replacement,male,20_24,327954.067
900,2030,low_variant,female,20_24,307017.396
900,2030,low_variant,male,20_24,327960.163
900,2030,medium_variant,female,20_24,307017.418
900,2030,medium_variant,male,20_24,327960.163
900,2030,momentum,female,20_24,305890.142
900,2030,momentum,male,20_24,326444.196
900,2030,no_change,female,20_24,305611.244
900,2030,no_change,male,20_24,326500.568
900,2030,zero_migration,female,20_24,307301.243
900,2030,zero_migration,male,20_24,327906.62
900,2030,constant_fertility,female,25_29,291240.425
900,2030,constant_fertility,male,25_29,311224.782
900,2030,constant_mortality,female,25_29,289723.342
900,2030,constant_mortality,male,25_29,309595.274
900,2030,high_variant,female,25_29,291240.425
900,2030,high_variant,male,25_29,311224.782
900,2030,instant_replacement,female,25_29,291235.291
900,2030,instant_replacement,male,25_29,311219.639
900,2030,low_variant,female,25_29,291240.424
900,2030,low_variant,male,25_29,311224.782
900,2030,medium_variant,female,25_29,291240.425
900,2030,medium_variant,male,25_29,311224.782
900,2030,momentum,female,25_29,289766.662
900,2030,momentum,male,25_29,308632.045
900,2030,no_change,female,25_29,289724.471
900,2030,no_change,male,25_29,309596.408
900,2030,zero_migration,female,25_29,291290.653
900,2030,zero_migration,male,25_29,310267.093
900,2030,constant_fertility,female,30_34,282356.194
900,2030,constant_fertility,male,30_34,300171.443
900,2030,constant_mortality,female,30_34,280693.664
900,2030,constant_mortality,male,30_34,298340.611
900,2030,high_variant,female,30_34,282356.194
900,2030,high_variant,male,30_34,300171.443
900,2030,instant_replacement,female,30_34,282351.948
900,2030,instant_replacement,male,30_34,300167.223
900,2030,low_variant,female,30_34,282356.194
900,2030,low_variant,male,30_34,300171.443
900,2030,medium_variant,female,30_34,282356.194
900,2030,medium_variant,male,30_34,300171.443
900,2030,momentum,female,30_34,280378.937
900,2030,momentum,male,30_34,296697.625
900,2030,no_change,female,30_34,280694.602
900,2030,no_change,male,30_34,298341.546
900,2030,zero_migration,female,30_34,282049.722
900,2030,zero_migration,male,30_34,298537.769
900,2030,constant_fertility,female,35_39,286485.05
900,2030,constant_fertility,male,35_39,301123.496
900,2030,constant_mortality,female,35_39,284653.529
900,2030,constant_mortality,male,35_39,299001.028
900,2030,high_variant,female,35_39,286485.05
900,2030,high_variant,male,35_39,301123.496
900,2030,instant_replacement,female,35_39,286481.579
900,2030,instant_replacement,male,35_39,301120.044
900,2030,low_variant,female,35_39,286485.049
900,2030,low_variant,male,35_39,301123.496
900,2030,medium_variant,female,35_39,286485.05
900,2030,medium_variant,male,35_39,301123.496
900,2030,momentum,female,35_39,284049.329
900,2030,momentum,male,35_39,297694.876
900,2030,no_change,female,35_39,284654.291
900,2030,no_change,male,35_39,299001.788
900,2030,zero_migration,female,35_39,285887.817
900,2030,zero_migration,male,35_39,299824.117
900,2030,constant_fertility,female,40_44,293114.535
900,2030,constant_fertility,male,40_44,301534.221
900,2030,constant_mortality,female,40_44,291139.009
900,2030,constant_mortality,male,40_44,299041.178
900,2030,high_variant,female,40_44,293114.535
900,2030,high_variant,male,40_44,301534.221
900,2030,instant_replacement,female,40_44,293111.686
900,2030,instant_replacement,male,40_44,301531.423
900,2030,low_variant,female,40_44,293114.534
900,2030,low_variant,male,40_44,301534.221
900,2030,medium_variant,female,40_44,293114.534
900,2030,medium_variant,male,40_44,301534.221
900,2030,momentum,female,40_44,290740.498
900,2030,momentum,male,40_44,299091.087
900,2030,no_change,female,40_44,291139.638
900,2030,no_change,male,40_44,299041.787
900,2030,zero_migration,female,40_44,292721.8
900,2030,zero_migration,male,40_44,301589.552
900,2030,constant_fertility,female,45_49,264300.927
900,2030,constant_fertility,male,45_49,266853.063
900,2030,constant_mortality,female,45_49,262346.99
900,2030,constant_mortality,male,45_49,264187.429
900,2030,high_variant,female,45_49,264300.927
900,2030,high_variant,male,45_49,266853.063
900,2030,instant_replacement,female,45_49,264298.62
900,2030,instant_replacement,male,45_49,266850.815
900,2030,low_variant,female,45_49,264300.927
900,2030,low_variant,male,45_49,266853.063
900,2030,medium_variant,female,45_49,264300.927
900,2030,medium_variant,male,45_49,266853.063
900,2030,momentum,female,45_49,262306.317
900,2030,momentum,male,45_49,265033.212
900,2030,no_change,female,45_49,262347.5
900,2030,no_change,male,45_49,264187.924
900,2030,zero_migration,female,45_49,264264.759
900,2030,zero_migration,male,45_49,267704.378
900,2030,constant_fertility,female,50_54,237331.997
900,2030,constant_fertility,male,50_54,236699.526
900,2030,constant_mortality,female,50_54,235407.346
900,2030,constant_mortality,male,50_54,233940.109
900,2030,high_variant,female,50_54,237331.997
900,2030,high_variant,male,50_54,236699.526
900,2030,instant_replacement,female,50_54,237330.166
900,2030,instant_replacement,male,50_54,236697.768
900,2030,low_variant,female,50_54,237331.997
900,2030,low_variant,male,50_54,236699.526
900,2030,medium_variant,female,50_54,237331.997
900,2030,medium_variant,male,50_54,236699.526
900,2030,momentum,female,50_54,235508.853
900,2030,momentum,male,50_54,234880.054
900,2030,no_change,female,50_54,235407.751
900,2030,no_change,male,50_54,233940.49
900,2030,zero_migration,female,50_54,237436.707
900,2030,zero_migration,male,50_54,237643.003
900,2030,constant_fertility,female,55_59,227169.758
900,2030,constant_fertility,male,55_59,224077.333
900,2030,constant_mortality,female,55_59,224962.321
900,2030,constant_mortality,male,55_59,220988.443
900,2030,high_variant,female,55_59,227169.758
900,2030,high_variant,male,55_59,224077.333
900,2030,instant_replacement,female,55_59,227168.359
900,2030,instant_replacement,male,55_59,224076.017
900,2030,low_variant,female,55_59,227169.758
900,2030,low_variant,male,55_59,224077.333
900,2030,medium_variant,female,55_59,227169.758
900,2030,medium_variant,male,55_59,224077.333
900,2030,momentum,female,55_59,225106.319
900,2030,momentum,male,55_59,221789.261
900,2030,no_change,female,55_59,224962.63
900,2030,no_change,male,55_59,220988.738
900,2030,zero_migration,female,55_59,227316.736
900,2030,zero_migration,male,55_59,224882.012
900,2030,constant_fertility,female,60_64,208743.64
900,2030,constant_fertility,male,60_64,200417.366
900,2030,constant_mortality,female,60_64,205850.116
900,2030,constant_mortality,male,60_64,196695.031
900,2030,high_variant,female,60_64,208743.64
900,2030,high_variant,male,60_64,200417.366
900,2030,instant_replacement,female,60_64,208742.607
900,2030,instant_replacement,male,60_64,200416.435
900,2030,low_variant,female,60_64,208743.64
900,2030,low_variant,male,60_64,200417.366
900,2030,medium_variant,female,60_64,208743.64
900,2030,medium_variant,male,60_64,200417.366
900,2030,momentum,female,60_64,206004.726
900,2030,momentum,male,60_64,197162.501
900,2030,no_change,female,60_64,205850.342
900,2030,no_change,male,60_64,196695.246
900,2030,zero_migration,female,60_64,208902.169
900,2030,zero_migration,male,60_64,200890.058
900,2030,constant_fertility,female,65_69,176741.328
900,2030,constant_fertility,male,65_69,164007.891
900,2030,constant_mortality,female,65_69,172946.28
900,2030,constant_mortality,male,65_69,159491.523
900,2030,high_variant,female,65_69,176741.328
900,2030,high_variant,male,65_69,164007.891
900,2030,instant_replacement,female,65_69,176740.576
900,2030,instant_replacement,male,65_69,164007.258
900,2030,low_variant,female,65_69,176741.328
900,2030,low_variant,male,65_69,164007.891
900,2030,medium_variant,female,65_69,176741.328
900,2030,medium_variant,male,65_69,164007.891
900,2030,momentum,female,65_69,173102.401
900,2030,momentum,male,65_69,159793.639
900,2030,no_change,female,65_69,172946.446
900,2030,no_change,male,65_69,159491.663
900,2030,zero_migration,female,65_69,176902.438
900,2030,zero_migration,male,65_69,164316.47
900,2030,constant_fertility,female,70_74,138886.036
900,2030,constant_fertility,male,70_74,121816.965
900,2030,constant_mortality,female,70_74,134271.543
